True,Pred,Stdv,Spcs
0.1607694755609495,0.60576355,0.1501533,CS
0.0,0.0,0.18080263,CD
0.272005745417208,0.36761507,0.12808992,DP
0.0,0.0,0.056454804,CH
0.3146640581956628,0.67677075,0.3086596,BV
0.0526388912712279,1.8790755e-10,0.08208632,CA
0.0,0.0,0.09740901,BT
0.5516985518131604,0.62289613,0.21100684,BU
0.109372339149439,0.45339888,0.16084151,CS
0.0,0.0,0.18080263,CD
0.2239568997661725,0.28986728,0.12104788,DP
0.0,0.0,0.056454804,CH
0.0,0.0,0.08956983,BV
0.0,0.0,0.08208632,CA
0.7969858178020286,0.8667263,0.101077355,BT
0.1615080172390548,0.11922285,0.095004186,BU
0.0,0.0,0.06637584,CS
0.0,0.0,0.18080263,CD
0.2261468315573254,0.08052206,0.046369243,DP
0.0,0.0,0.056454804,CH
0.114692719401591,0.02067438,0.09065702,BV
0.0649370323978561,6.2328343e-13,0.08208632,CA
0.7721756729102017,0.85877204,0.1009758,BT
0.13642569856882,0.10959551,0.094865404,BU
0.0,0.0,0.06637584,CS
0.0,0.0,0.18080263,CD
0.2178115554928218,0.079184085,0.04644954,DP
0.0,0.0,0.056454804,CH
0.1236500112969669,0.028547328,0.091063075,BV
0.0284164197796516,0.0075137084,0.08221321,CA
0.9022063544959276,0.92679936,0.11862053,BT
0.0,0.0,0.09078875,BU
0.0,0.0,0.06637584,CS
0.0,0.0,0.18080263,CD
0.1748807297655813,0.073528886,0.04802912,DP
0.0,0.0,0.056454804,CH
0.1204964992921728,0.17152475,0.106091954,BV
0.0,0.0,0.08001471,CA
1.0697365603418705,0.7907369,0.100138,BT
0.0,0.0,0.09081298,BU
0.0,0.0,0.07155268,CS
0.1097634259914631,0.14032502,0.13921948,CD
0.0,0.0,0.057836093,DP
0.0,0.0,0.052669454,CH
0.0,0.0,0.08772902,BV
0.0641194600194189,0.0011713926,0.08002906,CA
0.8204737356589064,0.8828306,0.099902585,BT
0.0651507480875661,0.04152955,0.09242133,BU
0.0,0.0,0.07155268,CS
0.2141159152658212,0.0962805,0.1400549,CD
0.0,0.0,0.057836093,DP
0.0,0.0,0.052669454,CH
0.1276401356349541,0.13215846,0.09260721,BV
0.0,0.0,0.08001471,CA
0.0,0.0,0.09596926,BT
0.3736982097761065,0.59379464,0.09803395,BU
0.0,0.0,0.07155268,CS
0.41646845889056,0.35324225,0.14059526,CD
0.0,0.0,0.057836093,DP
0.0,0.0,0.052669454,CH
0.0,0.0,0.08772902,BV
0.0,0.0,0.08001471,CA
0.0,0.0,0.09596926,BT
0.0,0.0,0.09081298,BU
0.0,0.0,0.07155268,CS
0.4027659958359121,0.20410292,0.14696334,CD
0.0,0.0,0.057836093,DP
0.0,0.0,0.052669454,CH
0.5999007184974211,0.8621587,0.09125391,BV
0.0224769505608892,0.98030126,0.32799578,CA
0.0,0.0,0.09596926,BT
0.0,0.0,0.09081298,BU
0.0,0.0,0.07155268,CS
0.4521897167724441,0.27394867,0.25266132,CD
0.0,0.0,0.057836093,DP
0.0,0.0,0.052669454,CH
0.0,0.0,0.08772902,BV
0.0,0.0,0.08001471,CA
0.0,0.0,0.09596926,BT
0.0,0.0,0.09081298,BU
0.0,0.0,0.07155268,CS
0.3771079313747246,8.377925e-05,0.13604926,CD
0.0,0.0,0.057836093,DP
0.1132253949586087,0.3559214,0.053938914,CH
0.0,0.0,0.08772902,BV
0.0403900031570414,2.2476119e-08,0.08140636,CA
0.5166668250751073,0.6763874,0.13020484,BT
0.0868164424512256,0.05281645,0.079208404,BU
0.0,0.0,0.07185633,CS
0.082959919858171,0.099709965,0.16302079,CD
0.0,0.0,0.04967985,DP
0.1260206872486283,0.16148096,0.06311454,CH
0.325146107876493,0.079874806,0.092637196,BV
0.0939943061891035,-1.994819e-18,0.08140636,CA
0.0,0.0,0.103948325,BT
0.372305724676534,0.3971228,0.084102295,BU
0.0,0.0,0.07185633,CS
0.166876485184571,0.46966422,0.16666475,CD
0.0,0.0,0.04967985,DP
0.0271568319497914,0.027943626,0.05867089,CH
0.0,0.0,0.086256646,BV
0.0,0.0,0.08140636,CA
0.6463577293649894,0.78947705,0.118962884,BT
0.1555558540542471,0.084600955,0.08069561,BU
0.0,0.0,0.07185633,CS
0.0115484347221426,0.10421932,0.1621312,CD
0.0935575233061516,0.111090325,0.051975146,DP
0.0916471545524692,0.08967393,0.060107503,CH
0.0,0.0,0.086256646,BV
0.0,0.0,0.08140636,CA
0.0,0.0,0.103948325,BT
0.5425858358611555,0.39356175,0.08374733,BU
0.0,0.0,0.07185633,CS
0.1041905518627386,0.458393,0.16636342,CD
0.2567647379932486,0.18435931,0.053491928,DP
0.1731255499495237,0.013449856,0.053908363,CH
0.0,0.0,0.086256646,BV
0.0588109865319943,0.00041108797,0.08140801,CA
0.0,0.0,0.103948325,BT
0.0,0.0,0.076194406,BU
0.0,0.0,0.07185633,CS
0.0716424411079795,0.29400712,0.16785413,CD
0.1840843898849083,0.14679812,0.05539823,DP
0.3098280881173787,0.12228354,0.071246296,CH
0.2726340916910725,0.55029136,0.09600853,BV
0.0,0.0,0.08140636,CA
0.0,0.0,0.103948325,BT
0.0,0.0,0.076194406,BU
0.030823698228995,0.5131632,0.13108857,CS
0.4311763117710049,0.0044944785,0.15943213,CD
0.0,0.0,0.04967985,DP
0.0,0.0,0.052091435,CH
0.0,0.0,0.086256646,BV
0.0,0.0,0.079969704,CA
0.813380093635888,0.9756177,0.108432174,BT
0.0690919043726805,0.013516727,0.089260586,BU
0.0514306730789556,0.054040894,0.07476184,CS
0.1671502973134616,0.13518097,0.17511576,CD
0.0,0.0,0.054559313,DP
0.0,0.0,0.053997483,CH
0.1374470229323475,0.06910143,0.09447406,BV
0.0278314129386576,4.4911537e-21,0.079969704,CA
0.911214892314696,0.98800516,0.10621924,BT
0.1310226324180524,0.03599086,0.09079085,BU
0.0356006464391523,0.04046601,0.07374606,CS
0.1326637628894414,0.13328122,0.17511185,CD
0.0,0.0,0.054559313,DP
0.0,0.0,0.053997483,CH
0.0,0.0,0.08999267,BV
0.0128470206863834,0.0033782658,0.080006056,CA
1.226154191559966,1.0453564,0.107967734,BT
0.0,0.0,0.08885937,BU
0.0393373556654517,0.037066,0.07457323,CS
0.1673280950881985,0.13967842,0.17550619,CD
0.0,0.0,0.054559313,DP
0.0,0.0,0.053997483,CH
0.0,0.0,0.08999267,BV
0.0225114547118803,2.618286e-10,0.079969704,CA
0.0,0.0,0.09886083,BT
0.3194624651189102,0.38858756,0.10775461,BU
0.0230882213805135,0.02955946,0.07568247,CS
0.411771191788696,0.4041426,0.1743746,CD
0.0,0.0,0.054559313,DP
0.0,0.0,0.053997483,CH
0.0,0.0,0.08999267,BV
0.0,0.0,0.079969704,CA
0.0,0.0,0.09886083,BT
0.0,0.0,0.08885937,BU
0.0247356443238056,0.11590151,0.08760359,CS
0.1170107309760938,0.13427381,0.24837121,CD
0.0,0.0,0.054559313,DP
0.1933204787407683,0.12777798,0.13470648,CH
0.5395998296259988,0.72490877,0.12807725,BV
0.2079141541538183,0.018672306,0.08222783,CA
0.0,0.0,0.09886083,BT
0.0,0.0,0.08885937,BU
0.0336551926268409,0.024916742,0.07638339,CS
0.3015219059449388,0.52485555,0.18612571,CD
0.0,0.0,0.054559313,DP
0.0555754276077352,0.00019277267,0.054000314,CH
0.0,0.0,0.08999267,BV
0.0,0.0,0.085816614,CA
0.0,0.0,0.1007888,BT
0.0,0.0,0.09029755,BU
0.0272223184489842,0.03340043,0.077267736,CS
0.1766483819981938,0.32531118,0.19021313,CD
0.33802122315681,0.19302064,0.043330174,DP
0.0672747357293451,0.020887742,0.06302012,CH
0.0,0.0,0.087930866,BV
0.0518815040787143,2.6435645e-11,0.085816614,CA
0.4967232083376916,0.65390605,0.11438358,BT
0.0946916503791612,0.098794006,0.094051674,BU
0.0081113780102176,0.02483555,0.07339119,CS
0.0105407320026843,0.031129798,0.17525588,CD
0.1287743993169989,0.10091419,0.040540606,DP
0.1568178209572434,0.12829031,0.06287135,CH
0.1184593335839551,0.051167246,0.089747526,BV
0.0,0.0,0.085816614,CA
0.6909375474236046,0.9658777,0.10661505,BT
0.0704879466027577,0.028919183,0.091268465,BU
0.0258617168224777,0.026734244,0.07400311,CS
0.1441993432221288,0.11255594,0.17706141,CD
0.1399085720780307,0.13566211,0.04112628,DP
0.0,0.0,0.05581811,CH
0.1172715575176669,0.0155024575,0.0883599,BV
0.026390897454255,0.0008323985,0.085818596,CA
1.1198919870311104,0.9527865,0.10836087,BT
0.0,0.0,0.09029755,BU
0.024196290923906,0.029207002,0.074441426,CS
0.0987186838608967,0.10295697,0.17793803,CD
0.1161354927298315,0.16118066,0.041173354,DP
0.0,0.0,0.05581811,CH
0.0,0.0,0.087930866,BV
0.0,0.0,0.085816614,CA
0.0,0.0,0.1007888,BT
0.3263100757015797,0.42845634,0.10044573,BU
0.020661655572101,0.007473308,0.07341955,CS
0.2898627159176808,0.36505938,0.17918335,CD
0.1731655428086384,0.21929793,0.041046012,DP
0.0,0.0,0.05581811,CH
0.0,0.0,0.087930866,BV
0.0,0.0,0.085816614,CA
0.0,0.0,0.1007888,BT
0.0,0.0,0.09029755,BU
0.1216980793457873,0.023514394,0.07666399,CS
0.1703109538334707,0.35287026,0.17842883,CD
0.3281865351276577,0.20675527,0.041929234,DP
0.0,0.0,0.05581811,CH
0.6096377336930843,0.43775645,0.107193686,BV
0.0473021222800839,0.22987776,0.13266711,CA
0.0,0.0,0.09792009,BT
0.0,0.0,0.09076211,BU
0.0167062467016708,0.02550042,0.07572531,CS
0.3471850331956713,0.20131317,0.20579806,CD
0.1873065838225739,0.54411876,0.15490325,DP
0.0,0.0,0.05458299,CH
0.0,0.0,0.08952736,BV
0.0,0.0,0.081193075,CA
0.0,0.0,0.09792009,BT
0.0,0.0,0.09076211,BU
0.0,0.0,0.071165346,CS
0.3871434218068568,0.22944145,0.16949485,CD
0.213689912193143,0.2748153,0.05306166,DP
0.0,0.0,0.05458299,CH
0.0,0.0,0.08952736,BV
0.0283252645061305,0.006027171,0.08124377,CA
0.8169252689106618,0.9495974,0.10596614,BT
0.0,0.0,0.09076211,BU
0.0,0.0,0.071165346,CS
0.1198445008584365,0.057364304,0.16352129,CD
0.1753599036766183,0.14668655,0.05144774,DP
0.0,0.0,0.05458299,CH
0.1015450383814862,0.07047045,0.09371821,BV
0.0799680135875037,5.891124e-23,0.081193075,CA
0.0,0.0,0.09792009,BT
0.1306186190160116,0.10853594,0.119549885,BU
0.0,0.0,0.071165346,CS
0.1727961227330343,0.2140906,0.16846696,CD
0.1658444446582152,0.25762254,0.05377464,DP
0.0,0.0,0.05458299,CH
0.3301061546719017,0.46627876,0.12001739,BV
0.0513259712639873,-1.0203467e-10,0.081193075,CA
0.0,0.0,0.09792009,BT
0.3673717057422899,0.47204414,0.10534901,BU
0.0,0.0,0.071165346,CS
0.3818909465518234,0.2297326,0.16836849,CD
0.175911403108566,0.26252484,0.05363692,DP
0.0,0.0,0.05458299,CH
0.0,0.0,0.08952736,BV
