Treatments,Time,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12
exp_694,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0
exp_694,16.0,0.0,0.0,0.22038827147746043,0.0,0.22685951286609704,0.0,0.1837470778443452,0.17535143417646273,0.0,0.033962798334113684,0.10258906062646674,0.0
exp_695,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1
exp_695,16.0,0.0,0.0,0.2211118913532631,0.0,0.2250327879969268,0.0,0.23567232081043477,0.16427487164386412,0.0,0.009715916089210162,0.0709315019778647,0.18297065497200213
exp_696,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0
exp_696,16.0,0.0,0.0,0.2011448388444466,0.0,0.20129476064551452,0.0,0.19511224860546492,0.2137657265044145,0.009144704455472157,0.0,0.0,0.0
exp_697,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1
exp_697,16.0,0.0,0.0,0.20743951249631135,0.0,0.21610421583606393,0.0,0.25373965453273584,0.16125374591324182,0.017283850309987837,0.0,0.0,0.1668984788922293
exp_698,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0
exp_698,16.0,0.0,0.0,0.2150549242452922,0.0,0.20991713965259526,0.0,0.17114091572679507,0.20007982862084125,0.0,0.0,0.10526395824779003,0.0
exp_699,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1
exp_699,16.0,0.0,0.0,0.178602520082769,0.0,0.19876125951184545,0.0,0.2357273225631853,0.14547737297410457,0.0,0.0,0.06473493604027011,0.19458890265333206
exp_700,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0
exp_700,16.0,0.0,0.0,0.21162998865934765,0.0,0.217583254979772,0.0,0.1999969069020687,0.1809543186982248,0.020319125302112353,0.018399391998715042,0.0,0.0
exp_701,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1
exp_701,16.0,0.0,0.0,0.19379726141769849,0.0,0.19110650960948275,0.0,0.2447289179518768,0.16175912626836653,0.0,0.01663729940082292,0.0,0.19938255014251272
exp_702,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0
exp_702,16.0,0.0,0.0,0.22271237557318185,0.0,0.24466147878566116,0.0,0.19626411466887916,0.20921657186539241,0.009982404863416476,0.008004849584698645,0.09350470657350132,0.0
exp_703,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1
exp_703,16.0,0.0,0.0,0.2204622942495649,0.0,0.19754872139409804,0.0,0.2349371239124363,0.1648423189932564,0.01725542585177666,0.019548264313280828,0.05386822380222052,0.19495751637227554
exp_704,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
exp_704,16.0,0.0,0.0,0.2207861656565796,0.0,0.1655586175743436,0.24704263770466622,0.0,0.0,0.0,0.0,0.0,0.0
exp_705,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1
exp_705,16.0,0.0,0.0,0.21613393343784063,0.0,0.13116772929882065,0.1781150673405507,0.0,0.0,0.0,0.0,0.0,0.3064839289826438
exp_706,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0
exp_706,16.0,0.0,0.0,0.24966837780736384,0.0,0.18384640029918412,0.1896378258642439,0.0,0.0,0.0,0.0,0.16274208022346062,0.0
exp_707,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1
exp_707,16.0,0.0,0.0,0.21441951561054193,0.0,0.1517979939202185,0.1515082851518579,0.0,0.0,0.0,0.0,0.09243538074539268,0.29841231367987286
exp_708,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0
exp_708,16.0,0.0,0.0,0.2123968307828514,0.0,0.16627357358748124,0.2567975863965941,0.0,0.0,0.0,0.0037498266561185453,0.0,0.0
exp_709,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1
exp_709,16.0,0.0,0.0,0.23098842819479504,0.0,0.15293878113744866,0.18020437106930315,0.0,0.0,0.0,0.0014501274138633777,0.0,0.31998747984547815
exp_710,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0
exp_710,16.0,0.0,0.0,0.22253749457967742,0.0,0.18917825698297372,0.2034107022973677,0.0,0.0,0.0,0.022089253399171473,0.14184223135980434,0.0
exp_711,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1
exp_711,16.0,0.0,0.0,0.19555818155202023,0.0,0.13674419526860487,0.15822126042726153,0.0,0.0,0.0,0.0,0.06529969842936646,0.28766285225061755
exp_712,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0
exp_712,16.0,0.0,0.0,0.1958339597176217,0.0,0.14193056020930805,0.20108408820999998,0.0,0.0,0.0760298166147655,0.0,0.0,0.0
exp_713,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1
exp_713,16.0,0.0,0.0,0.21168335164599325,0.0,0.12640587277372323,0.1760618660460977,0.0,0.0,0.04363692956397521,0.0,0.0,0.2936416434000251
exp_714,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0
exp_714,16.0,0.0,0.0,0.21589197402407703,0.0,0.16033623760410537,0.16101108449994453,0.0,0.0,0.028638762437453294,0.0,0.12390750189977012,0.0
exp_715,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.1
exp_715,16.0,0.0,0.0,0.20849899525862992,0.0,0.13998604862444017,0.12478904509048405,0.0,0.0,0.028785083290399083,0.0,0.058678687258642066,0.2806479627422574
exp_716,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0
exp_716,16.0,0.0,0.0,0.19536564669733952,0.0,0.14230090641788565,0.20616038680047438,0.0,0.0,0.06911066035058869,0.0,0.0,0.0
exp_717,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.1
exp_717,16.0,0.0,0.0,0.19167792364728992,0.0,0.12783117389511736,0.14949421972607446,0.0,0.0,0.027482555852518888,0.006559263178710644,0.0,0.30150768194759525
exp_718,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.0
exp_718,16.0,0.0,0.0,0.20398995455878027,0.0,0.15331031988059718,0.16407006272024446,0.0,0.0,0.02859907376953101,0.015429394375333123,0.14511353324962012,0.0
exp_719,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1
exp_719,16.0,0.0,0.0,0.20967125521601696,0.0,0.14137633435155172,0.15190544073077009,0.0,0.0,0.024998197671619184,0.0005523744037509682,0.08255273588342422,0.30133430771028574
exp_720,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0
exp_720,16.0,0.0,0.0,0.17147638198691204,0.0,0.1699249607890391,0.16509316592286835,0.0,0.18344717009329395,0.0,0.0,0.0,0.0
exp_721,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1
exp_721,16.0,0.0,0.0,0.20093901216915466,0.0,0.1528890342198288,0.13584405168108069,0.0,0.12209249453982693,0.0,0.0,0.0,0.26087459727357304
exp_722,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0
exp_722,16.0,0.0,0.0,0.20278922292952128,0.0,0.18704335148900894,0.13159177936327707,0.0,0.1713330453668271,0.0,0.0,0.11681586887106388,0.0
exp_723,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1
exp_723,16.0,0.0,0.0,0.20092449354719324,0.0,0.1468157610788599,0.08470179510952464,0.0,0.11359728681615797,0.0,0.0,0.06393056922829139,0.2689355010820398
exp_724,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0
exp_724,16.0,0.0,0.0,0.20313830501959967,0.0,0.164394934289832,0.17003213923051,0.0,0.14740660861876048,0.0,0.024797025286286578,0.0,0.0
exp_725,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1
exp_725,16.0,0.0,0.0,0.19512803050830024,0.0,0.14762896794180938,0.13318802742113775,0.0,0.09638873789470151,0.0,0.0,0.0,0.2767784012754752
exp_726,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.0
exp_726,16.0,0.0,0.0,0.21865811515374128,0.0,0.18599382156804858,0.16149738855908113,0.0,0.13869612479260227,0.0,0.014644622486511513,0.1124940450539052,0.0
exp_727,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1
exp_727,16.0,0.0,0.0,0.19950996840362684,0.0,0.17866725368425865,0.1279491745391681,0.0,0.10315212945247335,0.0,0.0,0.07475613315373378,0.25843626199057995
exp_728,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0
exp_728,16.0,0.0,0.0,0.17014351456432494,0.0,0.16242096785973908,0.15263965832952858,0.0,0.1592454112400462,0.03577183611736001,0.0,0.0,0.0
exp_729,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.1
exp_729,16.0,0.0,0.0,0.18017607394282764,0.0,0.13080924634164,0.10581781125389461,0.0,0.09672996863338568,0.026498657186045084,0.0,0.0,0.25141468073905493
exp_730,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.0
exp_730,16.0,0.0,0.0,0.2057532874787782,0.0,0.1706876916107433,0.09043767778060441,0.0,0.15318116635646561,0.010349975524012203,0.0,0.1288259976198441,0.0
exp_731,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1
exp_731,16.0,0.0,0.0,0.18231866587992174,0.0,0.14952541923951412,0.10432289934906097,0.0,0.1129849674694127,0.008724844516150977,0.0,0.054313358039271106,0.25916960872974115
exp_732,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0
exp_732,16.0,0.0,0.0,0.17403609727283403,0.0,0.14866229535386807,0.1492261688939237,0.0,0.14907540792977503,0.022096614141865086,0.0061080523020489025,0.0,0.0
exp_733,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1
exp_733,16.0,0.0,0.0,0.18150660790287187,0.0,0.16354499924644814,0.11461817417660942,0.0,0.09322965791950458,0.024927370886797726,0.02550385666875425,0.0,0.27914673197812706
exp_734,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0
exp_734,16.0,0.0,0.0,0.18620387405722277,0.0,0.17326186003808422,0.12474757030181209,0.0,0.1506681721125257,0.01770999139821437,0.02841708918811576,0.11954432730507693,0.0
exp_735,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1
exp_735,16.0,0.0,0.0,0.19282644710566835,0.0,0.14246842432840082,0.10961036866896834,0.0,0.09703770440766975,0.017827137436112687,0.0,0.06386454652522676,0.281473111975489
exp_736,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
exp_736,16.0,0.0,0.0,0.18422279024495694,0.0,0.15726056404099756,0.2895714249162141,0.2300268895675732,0.0,0.0,0.0,0.0,0.0
exp_737,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1
exp_737,16.0,0.0,0.0,0.17369161912126851,0.0,0.13754705519598834,0.2506174420546691,0.29702394640281476,0.0,0.0,0.0,0.0,0.24575526057280583
exp_738,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0
exp_738,16.0,0.0,0.0,0.20115518248681574,0.0,0.167644463016475,0.21428671207852182,0.20264213376237938,0.0,0.0,0.0,0.1668974279631257,0.0
exp_739,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1
exp_739,16.0,0.0,0.0,0.19565003245284807,0.0,0.14638128086506347,0.1873217799736808,0.2666924441751889,0.0,0.0,0.0,0.0917526624458038,0.24976465295565142
exp_740,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0
exp_740,16.0,0.0,0.0,0.18114453732201238,0.0,0.14421951447625167,0.2773331578153954,0.23186559493730502,0.0,0.0,0.0,0.0,0.0
exp_741,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.1
exp_741,16.0,0.0,0.0,0.16219629124108936,0.0,0.12515909702777075,0.23683824946339735,0.3059821409173858,0.0,0.0,0.0,0.0,0.25225972258684964
exp_742,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0
exp_742,16.0,0.0,0.0,0.19314032388083202,0.0,0.17534352908269776,0.20889068016248408,0.19390146664708133,0.0,0.0,0.004626152893825438,0.12877822336534642,0.0
exp_743,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1
exp_743,16.0,0.0,0.0,0.21112147012534382,0.0,0.15714829589358917,0.22674494036707232,0.2523771142188352,0.0,0.0,0.0,0.07689358028075009,0.24927840182923852
exp_744,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0
exp_744,16.0,0.0,0.0,0.17672129733155562,0.0,0.14606984791145422,0.2351602652244196,0.2315850428474881,0.0,0.055892367008893495,0.0,0.0,0.0
exp_745,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1
exp_745,16.0,0.0,0.0,0.18923450609329692,0.0,0.13368846974224202,0.21385115372509667,0.30123946468193097,0.0,0.03753274197352557,0.0,0.0,0.25730278580406996
exp_746,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.0
exp_746,16.0,0.0,0.0,0.1868289490037475,0.0,0.1765642210272467,0.21647931961757372,0.19649217714677225,0.0,0.007159437252339815,0.0,0.1306218373051551,0.0
exp_747,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.1
exp_747,16.0,0.0,0.0,0.18878880067321058,0.0,0.14821244411101211,0.20378310988242473,0.2746720917324637,0.0,0.0,0.0,0.05247962463437828,0.23022507278811172
exp_748,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0
exp_748,16.0,0.0,0.0,0.17052142535217932,0.0,0.14028577188283956,0.2484705160086987,0.22248524213454732,0.0,0.034367868833709694,0.0,0.0,0.0
exp_749,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.1
exp_749,16.0,0.0,0.0,0.17786893146612184,0.0,0.13488791750993748,0.22819211795967997,0.29539965067435253,0.0,0.002036458313381378,0.002599608159414694,0.0,0.2456834394505494
exp_750,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0
exp_750,16.0,0.0,0.0,0.2001558968558841,0.0,0.1680375493568192,0.22245935089988284,0.19725577411736314,0.0,0.015794778819125922,0.0,0.14763361827700694,0.0
exp_751,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1
exp_751,16.0,0.0,0.0,0.1817881858313312,0.0,0.14048224482109514,0.20610214687621037,0.25997771469796715,0.0,0.019396350319789868,0.004110241482811432,0.06770586144062943,0.24495830370262067
exp_752,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0
exp_752,16.0,0.0,0.0,0.15123604092357204,0.0,0.1503088399020298,0.18426027940486803,0.2126951815728569,0.17804529062876642,0.0,0.0,0.0,0.0
exp_753,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1
exp_753,16.0,0.0,0.0,0.16508327818338953,0.0,0.15357701701874846,0.1861109695662353,0.2578499789501449,0.14439231822243817,0.0,0.0,0.0,0.20224972925410595
exp_754,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0
exp_754,16.0,0.0,0.0,0.16236925569424943,0.0,0.18896227838396454,0.15825524783770337,0.18380522689911957,0.19162384801450758,0.0,0.0,0.09393697377779475,0.0
exp_755,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
exp_755,16.0,0.0,0.0,0.17217913288740955,0.0,0.14818533515384397,0.13568818662911886,0.22989240006274475,0.15860543633429924,0.0,0.0,0.06369116017776978,0.20490329137375032
exp_756,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0
exp_756,16.0,0.0,0.0,0.15971243024342568,0.0,0.167139782755468,0.18710586731542309,0.22499505040056877,0.17674124947444464,0.0,0.0,0.0,0.0
exp_757,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.1
exp_757,16.0,0.0,0.0,0.1542662444617675,0.0,0.14562447613937657,0.17341554861958883,0.23871567845171,0.15249965479232364,0.0,0.022665130477119783,0.0,0.2263148842177125
exp_758,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0
exp_758,16.0,0.0,0.0,0.1740255446652142,0.0,0.18190173624969688,0.17062293025156738,0.1904461868241809,0.15451809046880868,0.0,0.008240222019586109,0.1020299698411825,0.0
exp_759,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1
exp_759,16.0,0.0,0.0,0.17088780583871,0.0,0.1265228075785887,0.13766633655080937,0.23252647473660848,0.1308008984501946,0.0,0.01613462655101218,0.0637711432911435,0.20388256893848708
exp_760,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
exp_760,16.0,0.0,0.0,0.13249186067112415,0.0,0.1581615375134886,0.1720276172419741,0.20141508544412565,0.17185724712188868,0.00646510201210383,0.0,0.0,0.0
exp_761,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1
exp_761,16.0,0.0,0.0,0.15035722344415314,0.0,0.1355116420075841,0.17179659725853613,0.23953102536524945,0.13525221987510802,0.003580341300031903,0.0,0.0,0.21703695784065435
exp_762,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0
exp_762,16.0,0.0,0.0,0.1708971783738271,0.0,0.18118645591698268,0.14743045135275418,0.17783669396403246,0.15855399047372754,0.0,0.0,0.09898721682497416,0.0
exp_763,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1
exp_763,16.0,0.0,0.0,0.16831245160710448,0.0,0.14405079296213133,0.13404972779729013,0.24660909749067644,0.15330510209940285,0.012702901758049369,0.0,0.055332484952746494,0.2103509766667535
exp_764,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
exp_764,16.0,0.0,0.0,0.1716810896224623,0.0,0.1501149739842434,0.1822912534212172,0.19492047839164794,0.17680333345382676,0.0,0.035128139760587665,0.0,0.0
exp_765,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1
exp_765,16.0,0.0,0.0,0.15321709820345408,0.0,0.14896243936238796,0.18263491889352204,0.2626624898689336,0.14019610261850482,0.002669433996203843,0.008053479526949391,0.0,0.20385962926619217
exp_766,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0
exp_766,16.0,0.0,0.0,0.19240305839888952,0.0,0.16923256748602464,0.16268051170469294,0.17660032152912974,0.1621552764045519,0.018767635043268557,0.00958405905531556,0.0894204911928001,0.0
exp_767,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
exp_767,16.0,0.0,0.0,0.1596945008158957,0.0,0.14719025005122444,0.14530776637373075,0.24541872940867757,0.12988363912668216,0.0024501075858324667,0.006019422353497209,0.054323449936922764,0.19074137062693025
exp_768,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exp_768,16.0,0.0,0.0,0.25091867032341814,0.3081832781828027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exp_769,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
exp_769,16.0,0.0,0.0,0.24639038816181574,0.3184996777966125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16117979877018013
exp_770,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
exp_770,16.0,0.0,0.0,0.24332994864956423,0.30691903775673685,0.0,0.0,0.0,0.0,0.0,0.0,0.09454474327588569,0.0
exp_771,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1
exp_771,16.0,0.0,0.0,0.24317101191837864,0.31794296843595915,0.0,0.0,0.0,0.0,0.0,0.0,0.06019671685878808,0.15161711039804865
exp_772,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
exp_772,16.0,0.0,0.0,0.23889892651364644,0.2886249714767002,0.0,0.0,0.0,0.0,0.0,0.0646730581729729,0.0,0.0
exp_773,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1
exp_773,16.0,0.0,0.0,0.24525160634161777,0.3316263830729097,0.0,0.0,0.0,0.0,0.0,0.04964771674015602,0.0,0.16414384997129733
exp_774,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
exp_774,16.0,0.0,0.0,0.2331069220662062,0.2853967856355378,0.0,0.0,0.0,0.0,0.0,0.02940842257923231,0.08443718487007694,0.0
exp_775,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
exp_775,16.0,0.0,0.0,0.24003966761680806,0.330884394435387,0.0,0.0,0.0,0.0,0.0,0.007079662613321658,0.0637984221636725,0.1544929651345771
exp_776,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
exp_776,16.0,0.0,0.0,0.09124144343982671,0.38056068474831634,0.0,0.0,0.0,0.0,0.29852447658895737,0.0,0.0,0.0
exp_777,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1
exp_777,16.0,0.0,0.0,0.11325665370843731,0.38955150761828333,0.0,0.0,0.0,0.0,0.25536506082370986,0.0,0.0,0.13347106794274594
exp_778,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0
exp_778,16.0,0.0,0.0,0.12923176534825676,0.35672588279943307,0.0,0.0,0.0,0.0,0.27938459214711703,0.0,0.02947400061972871,0.0
exp_779,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1
exp_779,16.0,0.0,0.0,0.14414049761196893,0.3495673687556993,0.0,0.0,0.0,0.0,0.23609575275731604,0.0,0.014898753631616619,0.13617833287064854
exp_780,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
exp_780,16.0,0.0,0.0,0.08345468210464506,0.37345355142432685,0.0,0.0,0.0,0.0,0.29398250715796875,0.0,0.0,0.0
exp_781,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1
exp_781,16.0,0.0,0.0,0.12487773963059569,0.35605245787814505,0.0,0.0,0.0,0.0,0.2713506272375901,0.005268873545901966,0.0,0.12979359555578443
exp_782,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0
exp_782,16.0,0.0,0.0,0.1283530615204639,0.365089140487296,0.0,0.0,0.0,0.0,0.2558585907686387,0.005860068308588585,0.02985566941541465,0.0
exp_783,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1
exp_783,16.0,0.0,0.0,0.1457543338949035,0.3617877602679762,0.0,0.0,0.0,0.0,0.2547611216739466,0.0,0.020960149709964505,0.1336475894518206
exp_784,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
exp_784,16.0,0.0,0.0,0.2097536991422637,0.26553655553043926,0.0,0.0,0.0,0.15371457143140532,0.0,0.0,0.0,0.0
exp_785,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
exp_785,16.0,0.0,0.0,0.21074101860096467,0.2899977938156972,0.0,0.0,0.0,0.11103821162739459,0.0,0.0,0.0,0.11366331359681611
exp_786,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0
exp_786,16.0,0.0,0.0,0.2220667995602601,0.2696912301268411,0.0,0.0,0.0,0.15413550782025598,0.0,0.0,0.08936319350863599,0.0
exp_787,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1
exp_787,16.0,0.0,0.0,0.20862032959116594,0.2699219353798122,0.0,0.0,0.0,0.1116635457835578,0.0,0.0,0.06631801795386377,0.12450723812983006
exp_788,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0
exp_788,16.0,0.0,0.0,0.20215146799255632,0.2564062211724108,0.0,0.0,0.0,0.11663419327031856,0.0,0.06691308591832046,0.0,0.0
exp_789,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1
exp_789,16.0,0.0,0.0,0.20428619992501837,0.2695898209831671,0.0,0.0,0.0,0.105231217358839,0.0,0.05840577451452155,0.0,0.13940629822870787
exp_790,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0
exp_790,16.0,0.0,0.0,0.18407791718156535,0.2563836083631015,0.0,0.0,0.0,0.11275568372143163,0.0,0.08190318775600709,0.0741868303008218,0.0
exp_791,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1
exp_791,16.0,0.0,0.0,0.19551291998667047,0.26407438441377673,0.0,0.0,0.0,0.10062712917241243,0.0,0.043207013427908635,0.04700843836811363,0.13757379482748402
exp_792,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0
exp_792,16.0,0.0,0.0,0.13147480629746444,0.3448308520751608,0.0,0.0,0.0,0.09607632705408138,0.1855512302678449,0.0,0.0,0.0
