Treatments,Time,s1,s2,s3,s4,s5,s6
exp_51,16.0,9.232801753762725e-07,-1.9058365290806863e-06,-9.777706648277003e-07,-1.3197057691328883e-07,1.3377485650783878e-06,1.7551279215439134e-06
exp_52,0.0,0.0,0.0,0.1,0.1,0.0,0.0
exp_52,5.333333333333333,6.226216406557492e-05,0.0009280208291326329,0.000717238366808812,0.00065338484379497,-0.0006326688859191365,-0.0016386172108555884
exp_52,10.666666666666666,-1.4459046834560103e-05,6.254365745267329e-05,3.22207809676557e-05,1.925791733400324e-05,-3.6100897836753766e-05,-7.180619195077805e-05
exp_52,16.0,-1.0241179157331103e-06,3.3238807562880726e-06,1.3376787453877353e-06,6.946563204649586e-07,-1.825783210944691e-06,-2.6089588925781723e-06
exp_53,0.0,0.0,0.0,0.1,0.0,0.1,0.1
exp_53,5.333333333333333,-0.0005487276372713758,-0.0011428544811597457,-0.0010175934948938538,-0.001130069656619292,0.0003362325023790541,0.00344169196303286
exp_53,10.666666666666666,1.5299043831421044e-05,-0.00010311042809531943,-5.4766902717893665e-05,-4.008641343866039e-05,4.974167910284225e-05,0.0001501412658211304
exp_53,16.0,2.237803997663538e-06,-5.55364670163253e-06,-2.6912904240620447e-06,-8.318590887078364e-07,3.6576026929840113e-06,6.08301488371489e-06
exp_54,0.0,0.0,0.0,0.1,0.0,0.1,0.0
exp_54,5.333333333333333,-0.0005768101050941915,0.0004992604723570917,-3.621773415383172e-05,-0.0003586818495887426,-0.00031332109777793075,0.00043851560862596034
exp_54,10.666666666666666,-1.2900762135225484e-05,1.366243984070222e-06,-5.0361212673099845e-06,-1.204920070828644e-05,-6.353365999400714e-06,2.965766963183132e-05
exp_54,16.0,5.445000062047309e-08,-4.263315954719772e-07,-5.332870767613836e-07,-2.4573987422746355e-07,3.5278842767385117e-07,1.5263973154663836e-06
exp_55,0.0,0.0,0.0,0.1,0.0,0.0,0.1
exp_55,5.333333333333333,-0.0005267763967822795,-0.0003048533336288316,-0.0003944396825375269,-0.0006190137860525534,-0.00023872590820922434,0.0021411336082522133
exp_55,10.666666666666666,2.4500421327099476e-06,-5.0897817366779936e-05,-3.097116828381247e-05,-2.543933556141538e-05,2.2443527271714092e-05,8.836597184190687e-05
exp_55,16.0,9.563827255167142e-07,-3.1160271595907604e-06,-1.5836471886728023e-06,-7.099428543287624e-07,1.8091259148410012e-06,3.492743066151243e-06
mono_exp_56,0.0,0.0,0.0,0.1,0.0,0.0,0.0
mono_exp_56,5.333333333333333,-0.0005659389904996543,0.0012834591731443596,0.0005482859191729419,0.00016928617949031225,-0.0009125213337386001,-0.0009001393570428217
mono_exp_56,10.666666666666666,-2.6120505613096707e-05,5.46054333123849e-05,2.027362779839465e-05,2.9843103148177204e-06,-3.7787760492615614e-05,-3.100791580401486e-05
mono_exp_56,16.0,-3.9604506037340836e-07,2.7636215269586995e-06,3.175060637432169e-07,7.228868798049781e-07,-8.838193382759023e-07,-3.003950021483228e-07
exp_57,0.0,0.0,0.0,0.0,0.1,0.1,0.1
exp_57,5.333333333333333,0.0006321856956585163,-0.0028472511636085246,-0.001421098706642028,-0.0008621522493064552,0.001541450855628959,0.0036850140397125014
exp_57,10.666666666666666,5.222876138559439e-05,-0.00014468214487580198,-6.808389888610226e-05,-2.6643904323806854e-05,8.908553402460675e-05,0.0001383502681361069
exp_57,16.0,3.113876693383271e-06,-6.751374111194451e-06,-2.949029788508126e-06,-5.655153059197127e-07,4.484203689573773e-06,4.917037995692974e-06
exp_58,0.0,0.0,0.0,0.0,0.1,0.1,0.0
exp_58,5.333333333333333,0.0006171319621755817,-0.001238513189556407,-0.00046388344742216887,-4.686289182522891e-05,0.0008085853278173843,0.0006043250709789976
exp_58,10.666666666666666,2.5495660497580897e-05,-4.6844642469549553e-05,-1.6667887055330975e-05,1.0293304204473971e-06,3.182186730780628e-05,1.7947134115581826e-05
exp_58,16.0,1.158389059831826e-06,-1.3840373147389952e-06,-6.718266319388548e-07,3.199847437253922e-07,1.330328996265783e-06,5.943915095982507e-07
exp_59,0.0,0.0,0.0,0.0,0.1,0.0,0.1
exp_59,5.333333333333333,0.0006707281498127703,-0.00200127526302561,-0.0008471781850111262,-0.0003261171470609024,0.0009577878930832261,0.0024022032614515604
exp_59,10.666666666666666,3.850376475511382e-05,-9.367236580430428e-05,-4.1330707877160594e-05,-1.2168703833153895e-05,6.131146143605443e-05,7.643857567254139e-05
exp_59,16.0,1.9603839092329924e-06,-4.081833459175593e-06,-1.7167405772767898e-06,-1.6946497538929013e-07,2.9080927130695663e-06,2.611426118991055e-06
mono_exp_60,0.0,0.0,0.0,0.0,0.1,0.0,0.0
mono_exp_60,5.333333333333333,0.0006373024594529543,-0.0004091097774970849,0.00014448062797577495,0.00047595061314475886,0.00024857530651490516,-0.0007366244572831898
mono_exp_60,10.666666666666666,1.036261389301161e-05,7.047388202890733e-06,1.0367786855769985e-05,1.4827548669130132e-05,9.365976637978708e-07,-4.3778164828909026e-05
mono_exp_60,16.0,4.596556774460787e-07,1.505694308874395e-06,3.466444242150251e-07,1.0397732571649464e-06,-8.379377958003786e-08,-1.4003510487702018e-06
exp_61,0.0,0.0,0.0,0.0,0.0,0.1,0.1
exp_61,5.333333333333333,1.6746205673513765e-05,-0.0024006619486031653,-0.0015514423983324281,-0.0013827278721438773,0.001192491042713135,0.004350527574532071
exp_61,10.666666666666666,4.227864667988055e-05,-0.0001576610928952163,-7.369504920389639e-05,-4.2937950044798506e-05,8.537539873945931e-05,0.00017627360950515946
exp_61,16.0,3.127727112460676e-06,-7.0997827666099625e-06,-3.563195739062787e-06,-1.0587207760740522e-06,4.96180003358958e-06,6.84512443669928e-06
mono_exp_62,0.0,0.0,0.0,0.0,0.0,0.1,0.0
mono_exp_62,5.333333333333333,-1.6846250050907146e-05,-0.0008295935306649345,-0.0006096524515924888,-0.000558477008616294,0.0005619053358981159,0.0013521974228630962
mono_exp_62,10.666666666666666,1.3598212471325174e-05,-5.251181186722627e-05,-2.6641413706797255e-05,-1.4169810315042671e-05,3.09106233371148e-05,6.088761315141535e-05
mono_exp_62,16.0,1.062162854407515e-06,-2.52277691582268e-06,-1.2341596501361992e-06,-3.0764102777002245e-07,1.7447846017157595e-06,2.461450229142247e-06
mono_exp_63,0.0,0.0,0.0,0.0,0.0,0.0,0.1
mono_exp_63,5.333333333333333,3.0250044088345493e-05,-0.0016094221009523499,-0.000914159470644708,-0.0007778174245910284,0.0006640569299805856,0.0031200505532351566
mono_exp_63,10.666666666666666,2.7588101390975345e-05,-0.00010055564166186344,-4.968344913496208e-05,-2.738185743426555e-05,5.529595847449245e-05,0.00011722868388692572
mono_exp_63,16.0,2.5145770731070126e-06,-4.5686270568761375e-06,-2.5562723439879235e-06,-2.8565188843369616e-07,3.5335327100637964e-06,4.798838704542226e-06
