Treatments,Time,OD,s1,s2,s3,s4,s5,s6
exp_35,5.333333333333333,0.5749325295989478,0.06739471526175667,0.2264104735206779,0.10560977296272869,0.1028792067737944,0.05226181546195502,0.020376545618035178
exp_35,6.4,0.6292821332915255,0.061402023172415617,0.2653679807520007,0.13306064740925824,0.1066380860369871,0.04656510120261203,0.016248294718251875
exp_35,7.466666666666667,0.687832324649949,0.05153448588202777,0.28860117127552465,0.1638827895260275,0.11309178388382367,0.045850113454649156,0.024871980627896348
exp_35,8.533333333333333,0.7209913120982054,0.05359724432024069,0.30718560662847866,0.19468223094737508,0.1275680714932894,0.030574951001584427,0.00738320770723707
exp_35,9.6,0.7622087413750042,0.040998960292927863,0.3198634435192128,0.22773277822951035,0.12759669738364796,0.037780124677421985,0.0082367372722831
exp_35,10.666666666666666,0.7769036075546851,0.05234084543385667,0.3275565070577079,0.23682640478572603,0.12575747595479506,0.025145197315693688,0.009277177006905946
exp_35,11.733333333333333,0.8071966772975548,0.0339360314845757,0.3528397013099433,0.2622166941350561,0.1312380206716134,0.025916192024060848,0.0010500376723055487
exp_35,12.8,0.7969488519331611,0.025682786443764698,0.35489344796411043,0.27102054518798613,0.1268696698266807,0.012990702836307943,0.005491699674311188
exp_35,13.866666666666667,0.8251156882647225,0.020222436961059867,0.36998967483114675,0.2790474861782198,0.1297916012295631,0.019582327076833043,0.006482161987899988
exp_35,14.933333333333334,0.8292530363057352,0.022437158232668366,0.38042205218873404,0.27947757532851575,0.13876162829409586,0.008276527937445965,-0.00012190567572465186
exp_35,16.0,0.8394110660875328,0.020134888197309738,0.37479162354944967,0.29274787583919426,0.1316165403289183,0.00889587583351488,0.011224262339145911
exp_36,0.0,0.2937064029276371,0.003844086080789566,0.03867835104465485,0.09105489253997803,0.07704622149467469,0.03813474774360657,0.04494810402393341
exp_36,1.0666666666666667,0.32910098847169544,-0.0042814927806987795,0.05623980447713288,0.10477599901200631,0.08898777517229614,0.039451534431538864,0.043927368159420055
exp_36,2.1333333333333333,0.39885870073904806,0.008135436563203735,0.0862658986734271,0.12103439141186709,0.10961912423743533,0.0417324943412657,0.03207135551184914
exp_36,3.2,0.45118982375643635,0.007506162395447272,0.10591607251370191,0.12954806768402882,0.12948881485188016,0.04305338731418406,0.03567731899719414
exp_36,4.266666666666667,0.5143562970923945,0.013178809063696773,0.15453274939372125,0.14070843477730513,0.1418799818179452,0.0355946565148994,0.02846166552482672
exp_36,5.333333333333333,0.5770202768217348,0.013932089733176896,0.18854371864951366,0.16148313455485772,0.14367267595967811,0.04322096954409024,0.026167688380418178
exp_36,6.4,0.6483439185259402,0.014822684241165476,0.2290064147291593,0.18986115953593455,0.15338332634603924,0.036683448079322126,0.024586885594319527
exp_36,7.466666666666667,0.6582348919209411,0.012293008327862147,0.25898116859647,0.19770001689305267,0.1478212887988931,0.027016198384718866,0.014423210919944265
exp_36,8.533333333333333,0.7062852940661023,0.011052292144076699,0.2875731882686202,0.21484981772445128,0.14646569530020326,0.029816439795461773,0.01652786083328909
exp_36,9.6,0.7454092718883641,0.01606404916484674,0.3196968466569964,0.22889880343289432,0.14619538379072483,0.02301083479094983,0.011543354051952103
exp_36,10.666666666666666,0.7637137529935435,0.012827898742294532,0.339896956772691,0.244568871330203,0.14557532329328135,0.011978094144033804,0.00886660871103974
exp_36,11.733333333333333,0.7735094254393016,0.0014743212775779682,0.3492853686993856,0.26637495316254395,0.1456969964873158,0.00970540247045499,0.00097238334202319
exp_36,12.8,0.7871939777179858,0.011629904278968938,0.3583247177073487,0.25962616724224763,0.14799487700881372,0.013346191659532025,-0.0037278801789251454
exp_36,13.866666666666667,0.8167848380126005,0.008824533834367047,0.3788370999491857,0.2778463057493291,0.1386469313760909,0.007010423444698129,0.005619543658929598
exp_36,14.933333333333334,0.8161791601817152,0.008052539607747326,0.37843799641784925,0.2812799823803195,0.14178294469309843,0.0024895095990529895,0.004136187483647735
exp_36,16.0,0.8013032917600884,0.0020394985858740097,0.37958617804682654,0.28191740820756994,0.13750177477690836,0.006757825423601763,-0.006499393280692289
exp_37,0.0,0.3040369778871536,0.020535777509212497,0.08965147733688356,0.06273657083511353,0.09509520530700684,0.03237237334251404,0.0036455735564231875
exp_37,1.0666666666666667,0.3705784941568449,0.03378148618376929,0.12567225251278263,0.07162004070622689,0.10662458854181675,0.032309827318536995,0.0005702988937122829
exp_37,2.1333333333333333,0.44365439959171815,0.028788509146538372,0.1485248397076643,0.10302358738778657,0.1215948522327413,0.03950628974011587,0.002216321376871741
exp_37,3.2,0.5435058470631117,0.04457164444658161,0.20136150026673735,0.12069005562312156,0.14097163296520854,0.03253344369238352,0.0033775700690790366
exp_37,4.266666666666667,0.5762307936617872,0.03336970528129333,0.23439576277844015,0.13942564927229217,0.14310734302615682,0.02585664168363407,7.569161997054291e-05
exp_37,5.333333333333333,0.6514626294138987,0.03693019197913631,0.26409450178366717,0.16696079465083877,0.1479867288829475,0.031317316533387374,0.004173095583921517
exp_37,6.4,0.6895091779479272,0.03184780576236773,0.28622426082180036,0.19606048827720163,0.1423784612747344,0.023614292312528547,0.009383869499294453
exp_37,7.466666666666667,0.7123005076206947,0.026984643271150077,0.31121067707731104,0.2149059587643442,0.13696836385358038,0.01501534810587301,0.007215516548436
exp_37,8.533333333333333,0.7390302150868877,0.03059141652212773,0.33442460364762994,0.23679185944877396,0.1354679841951748,0.012192647739716908,-0.01043829646653562
exp_37,9.6,0.8027860969565809,0.028674516124791036,0.35789738423992085,0.2453098100887494,0.14953116800551294,0.01994814091301281,0.0014250775845939157
exp_37,10.666666666666666,0.7838651210166435,0.015742977921880293,0.3512765590347787,0.2568476670203881,0.14239519201050643,0.013148899875766444,0.004453825153323552
exp_37,11.733333333333333,0.812867625521551,0.018842667529962647,0.3601847561967539,0.27401183480247726,0.1411618430170452,0.011473838876405703,0.007192685098906389
exp_37,12.8,0.8428395636427964,0.027585606440087153,0.3712518491275656,0.2798346001993985,0.14678888003015156,0.02098373943698139,-0.0036051115913877203
exp_37,13.866666666666667,0.8187701536183055,0.012613025141844567,0.37607338795821754,0.290942919117366,0.13617671076088678,-0.0002092318471748171,0.0031733424871655306
exp_37,14.933333333333334,0.8495052738728248,0.012430280606098036,0.38648830360617,0.29752854417144353,0.14365705212239407,0.005817838152691633,0.003583255214027544
exp_37,16.0,0.8473178723918411,0.007722846504627227,0.3865817735446145,0.3026401472477801,0.14429025461724795,0.003029103988089467,0.0030537464894818287
exp_38,0.0,0.30639449413865805,0.0658365786075592,0.03426390290260315,0.0006946837529540062,0.03018222749233246,0.09984984397888184,0.0755672574043274
exp_38,1.0666666666666667,0.32442599827532204,0.08124216809558497,0.04063852207916836,-0.0008549475091337503,0.042091710049594916,0.09891566409756863,0.06239288146253891
exp_38,2.1333333333333333,0.3478849154248137,0.08474285147899896,0.0644339247527419,0.0016601592030295771,0.04203673059596187,0.09719556050068369,0.05781568889339773
exp_38,3.2,0.39138853269873597,0.08818861140605577,0.08913882808659722,0.0033693995962995825,0.06703296236238984,0.09603411328043401,0.047624617966959486
exp_38,4.266666666666667,0.4129753514062098,0.09295385143458648,0.11307660701548984,-0.0014664388036023956,0.07800404001687515,0.08766182237254913,0.04274546937031154
exp_38,5.333333333333333,0.44382088857183033,0.09304465148057053,0.14203017199165327,0.005096070569162398,0.08803908733938981,0.08317742630887792,0.03243348088217638
exp_38,6.4,0.4619906752256069,0.0911975235408728,0.16843665281987555,-0.005476421450992935,0.10060617795579375,0.08671796538714908,0.02050877697290858
exp_38,7.466666666666667,0.48730475040790033,0.09042829087116236,0.19280854794718089,0.005442218130557387,0.10214716102246726,0.082345976137385,0.014132556299147376
exp_38,8.533333333333333,0.5196108257311688,0.07836880289246326,0.22098244168750972,0.009150299896493548,0.12227388630594617,0.06494049224217371,0.023894902706582295
exp_38,9.6,0.5364790615998907,0.08541440427838959,0.2512343269260862,0.017092725450420457,0.10972363196511771,0.05739353797897464,0.01562043500090204
exp_38,10.666666666666666,0.546028899449496,0.07363224466925915,0.2717224360679947,0.014101007948339486,0.11849055273120447,0.05799066696320932,0.010091991069488934
exp_38,11.733333333333333,0.5765848904395494,0.07069150886143671,0.28110124240890655,0.03446838506206579,0.12983380504989284,0.04758064228861304,0.012909306768634457
exp_38,12.8,0.5780971683585474,0.06918013490277623,0.2776896503877749,0.04327824342732581,0.1321567066843359,0.04417654500772058,0.011615887948613984
exp_38,13.866666666666667,0.5895268632641926,0.06659595002721454,0.2906177980526816,0.0638474194387509,0.12756874163370582,0.03990931275837874,0.0009876413534609689
exp_38,14.933333333333334,0.6150174006365374,0.06044604541196371,0.30487312934092414,0.09177387149582165,0.1306971736040352,0.03112696756892542,-0.003899786785132668
exp_38,16.0,0.6494602934388936,0.06065042867880303,0.3056429231954182,0.11742409748160078,0.13481655863270411,0.03127641232019587,-0.00035012686982838995
exp_39,0.0,0.40927945971488955,0.0831489384174347,0.0705772340297699,0.0764425814151764,0.05404474139213562,0.06705905199050903,0.05800691246986389
exp_39,1.0666666666666667,0.4740856253798051,0.09721866089243819,0.09495384231923508,0.09259956194895147,0.06834306503259578,0.07015283712455389,0.050817658062030646
exp_39,2.1333333333333333,0.5103165076593036,0.09568764207688181,0.1260144456878324,0.11231846024203408,0.08165295678661454,0.05853458904534828,0.03610841382059247
exp_39,3.2,0.5756773625099371,0.08882305990050883,0.16373647650033307,0.14149861617113957,0.09842715453067588,0.05646842327292934,0.026723632134350347
exp_39,4.266666666666667,0.6240591040962062,0.07870086850788918,0.19593600297247374,0.15742900809595473,0.11383658045669644,0.060540258894121846,0.017616385169070284
exp_39,5.333333333333333,0.6689183775993786,0.07847928143652781,0.23308411009703314,0.18029934077864615,0.11690315090502654,0.04638942732636741,0.013763067055777456
exp_39,6.4,0.732606673221824,0.07398297672107769,0.26928637793256194,0.2097366868857068,0.11644779930943534,0.04974605259458137,0.013406779778460817
exp_39,7.466666666666667,0.7692248242179147,0.06511703091732483,0.2904467970651153,0.22798092205139353,0.13969470591854324,0.04220240420446559,0.00378296406107216
exp_39,8.533333333333333,0.776573182445601,0.04902580071376506,0.31560969394550076,0.2466849062539847,0.13186503990499251,0.030920444309422476,0.002467297317935599
exp_39,9.6,0.8191745087649394,0.048695329389686334,0.3425305898485181,0.25644389423270514,0.14040395107923917,0.028049751358232844,0.0030509928565577824
exp_39,10.666666666666666,0.7927153386194938,0.03742206171745024,0.34360718288665065,0.26561406054774783,0.12922919546512845,0.017092084396690944,-0.0002492463941743154
exp_39,11.733333333333333,0.8381575493451598,0.037362676784599605,0.35084240621560314,0.27943824364924713,0.14470307120009374,0.02153617285503728,0.004274978640578905
exp_39,12.8,0.8570149792462076,0.03425698707975366,0.37820344531187966,0.288261407945458,0.1422227535080867,0.013709079179333873,0.00036130622169573776
exp_39,13.866666666666667,0.8512694532801903,0.020058985852374873,0.3800616653421364,0.29455010940742965,0.14643678646795485,0.013628885756704451,-0.0034669795464097966
exp_39,14.933333333333334,0.8365498804928078,0.02107645560429871,0.37996932101247705,0.29809426367502057,0.1291386434171952,0.009626326233468806,-0.001355129449652522
exp_39,16.0,0.8440365379186944,0.01589562233799546,0.37387062220133893,0.30881828357693003,0.14254082475155086,0.0036341198312302156,-0.0007229347803509819
exp_40,0.0,0.1289063386619091,0.028424882888793947,0.002581332623958588,0.03864311277866364,0.02048245966434479,0.0027004785835742953,0.03607407212257385
exp_40,1.0666666666666667,0.16731298935307087,0.044398973392047736,-0.003979750158935678,0.05471067560408216,0.03174686718488127,0.00568883932091086,0.03474738401008454
exp_40,2.1333333333333333,0.2056167811805632,0.05168675280104024,0.016396312729929592,0.05698475115873491,0.03947635272989437,0.001409980043865534,0.039662631717098565
exp_40,3.2,0.24182111325487426,0.06417865930915893,0.011594062145625863,0.06487613816515377,0.06702476738691991,0.005477718213560384,0.02866976803445541
exp_40,4.266666666666667,0.25932038971689453,0.06844912570306379,0.010056314134726824,0.08256676366826607,0.07656970975039473,-0.004466541760384413,0.026145018220827522
exp_40,5.333333333333333,0.33989651602716736,0.09093205995007603,0.027583359157095692,0.08257996491023989,0.10461685058535461,0.0110695209284917,0.023114760495909478
exp_40,6.4,0.4032050238803265,0.10196489388828674,0.03766155109306814,0.10677958900970953,0.12493342551592385,0.006821686242718202,0.02504387813061998
exp_40,7.466666666666667,0.46887387353275434,0.11824554898572467,0.05327967226933398,0.1298531137119186,0.15359116991342578,0.00374375027793141,0.010160618374419965
exp_40,8.533333333333333,0.5276019134014002,0.11765727744056564,0.07235428669058408,0.14507928327710767,0.16560023746778854,0.013945890447929515,0.01296493807742468
exp_40,9.6,0.5977924451067408,0.12272489490734777,0.10444231904299822,0.1713658832783041,0.18136421205713782,0.004459689895807854,0.013435445925145008
exp_40,10.666666666666666,0.6431177139851085,0.11904910573440645,0.13227325001486903,0.18495832288423952,0.1953363765426673,0.0018213962512861554,0.009679262557640036
exp_40,11.733333333333333,0.7201326585429793,0.11798351821756652,0.16884523145283728,0.22091516372163925,0.19540026942734223,0.009309110846728436,0.007679364876865513
exp_40,12.8,0.769980447431783,0.11713343271990834,0.20780052994935266,0.23673122210345873,0.19317727812203256,0.008874546751236173,0.006263437785794438
exp_40,13.866666666666667,0.7693591546878947,0.09116958145934966,0.23840137587990784,0.23867183845955323,0.19811270989222468,0.00628334097997553,-0.0032796919831161965
exp_40,14.933333333333334,0.8237123812578063,0.08276892974851432,0.2674344615178711,0.26689033937451884,0.19221391644385227,0.006969992685626027,0.007434741487423572
exp_40,16.0,0.8475771244422325,0.07527163014674036,0.2890246559671435,0.2723395783826557,0.18642523006025685,0.020910712062501207,0.003605317822934929
exp_41,0.0,0.3221513897180558,0.03343656659126282,0.07880185246467591,0.0829738736152649,0.03265933692455292,0.051085442304611206,0.04319431781768799
exp_41,1.0666666666666667,0.38920697440923097,0.036044684223435826,0.11526402534629833,0.1014528448899591,0.05097564282781123,0.05638566946633619,0.029084107655390212
exp_41,2.1333333333333333,0.4574603151767247,0.04184415174607294,0.15474822983948022,0.124026717393282,0.05066784367205775,0.05126231476889118,0.03491105775694061
exp_41,3.2,0.5258295201790069,0.04192774517301259,0.18764915417168845,0.14002425861294424,0.07219506552159724,0.055896735868417244,0.028136560831347135
exp_41,4.266666666666667,0.5661290619920554,0.038761735574187134,0.22808414191405585,0.15259938303926313,0.07651029236829605,0.04935688074771816,0.02081662834853512
exp_41,5.333333333333333,0.660623592202242,0.05292123765421808,0.2662022963299107,0.18279476819504714,0.08976204989910798,0.04554577485304601,0.023397465270912014
exp_41,6.4,0.6969157776251245,0.03953868828618733,0.30290203059693316,0.20335556731699075,0.1045941769132977,0.03601017992365048,0.010515134588064912
exp_41,7.466666666666667,0.7052887488716891,0.024758374086958634,0.31057498654466903,0.22472071042958913,0.11063442028516166,0.03092791397204184,0.003672343553268887
exp_41,8.533333333333333,0.7670944332500136,0.026058979907178727,0.34209284475270596,0.23906400393385657,0.11714100053894613,0.029703494011475727,0.013034110105850377
exp_41,9.6,0.7923704906009854,0.0392772430788232,0.35138927541626414,0.2590877603824103,0.12498072478701286,0.021600651861243856,-0.003965164924768999
exp_41,10.666666666666666,0.8047303155117396,0.019544267774296433,0.3653164302472756,0.265820367325773,0.13153207446974197,0.024530560110596126,-0.00201338441594368
exp_41,11.733333333333333,0.8097955903109082,0.015919242144504,0.372074016591844,0.27904086134839806,0.12372926278519668,0.018207329764143798,0.0008248776768215828
exp_41,12.8,0.8260240430250391,0.024502390756340912,0.3817544349609794,0.29308112819730253,0.1206042417542491,0.004952873546214147,0.0011289738099529995
exp_41,13.866666666666667,0.8405961903917303,0.023883838782755434,0.387940660614104,0.2966134546588978,0.13418361914339702,0.004348587241798771,-0.006373970049222816
exp_41,14.933333333333334,0.8327742955712646,0.01933684698422551,0.38214183043243927,0.29234963135967657,0.13216541006926227,0.006827685234676301,-4.710850901526627e-05
exp_41,16.0,0.8267234247982611,0.012750727418154896,0.38856025669703587,0.29062824646899516,0.12764174212760537,0.010195122332842279,-0.003052670246372486
exp_42,0.0,0.3492853879928589,0.07871098518371583,0.04826256036758423,0.04578483402729035,0.09284399747848511,0.018562719225883484,0.0651202917098999
exp_42,1.0666666666666667,0.3879704787456118,0.08760904007981993,0.06628633622699294,0.045621547413982534,0.11250843464778322,0.017206971866975083,0.05873814851005811
exp_42,2.1333333333333333,0.44770789172937225,0.0985167058730553,0.08800738551441235,0.07654577498208177,0.12724947272200463,0.01805019981448036,0.03933835282333786
exp_42,3.2,0.5153397168133313,0.10394618141774763,0.11967871837172138,0.09104595006588845,0.13656615983626225,0.02757902282953724,0.03652368429217451
exp_42,4.266666666666667,0.5756956696420824,0.10409187511865846,0.15345283771899523,0.10968660995268971,0.15879612561466944,0.020685408519135445,0.028982812717934115
exp_42,5.333333333333333,0.6251293263096316,0.08959860206499531,0.19097544291690116,0.14277761707681666,0.16135294381670684,0.017663828242885107,0.022760892191326494
exp_42,6.4,0.6695264389654738,0.09643908920059831,0.21680979416014712,0.17171698976120273,0.16064795043156302,0.010567280306391067,0.013345335105571548
exp_42,7.466666666666667,0.7120455850127035,0.08342341556550406,0.24233727871899752,0.19566862074684552,0.16586035836481286,0.008479088431529258,0.016276823185014375
exp_42,8.533333333333333,0.7465257931935702,0.07505284937758856,0.2689002768180623,0.21302867712905305,0.1778084178704378,0.013398606687677925,-0.001663034689249325
exp_42,9.6,0.779254864846934,0.05968690203940534,0.2985997614945254,0.23807045705210866,0.16321988863483475,0.01353410599001923,0.006143749636040625
exp_42,10.666666666666666,0.8248047798380326,0.05797021935905838,0.3170653783830017,0.26705359375273696,0.16003935356418086,0.017271376459533805,0.0054048583195208605
exp_42,11.733333333333333,0.8560992235025655,0.054872498564145875,0.3368596246632906,0.27808329461164916,0.1715871176938409,0.009475169124964733,0.0052215188446742365
exp_42,12.8,0.832664512305206,0.05242312624687915,0.3482499228122891,0.26916200303680254,0.1536681883345979,0.00645675891634866,0.0027045129582886746
exp_42,13.866666666666667,0.8567479931388986,0.03348205940788976,0.3689412797811665,0.3005451433636724,0.14489829828076398,0.002212050790328654,0.006669161515077384
exp_42,14.933333333333334,0.8512947732566211,0.02726394351744463,0.3633384314108946,0.2908080430376411,0.15739931985367714,0.005274606774161583,0.007210428662801976
exp_42,16.0,0.8472225642808429,0.02386869826026591,0.3756942996021364,0.2969549460559484,0.14888788989981097,0.002484745512558438,-0.0006680150498771207
exp_43,0.0,0.36242510080337526,0.07103092670440674,0.059605550765991215,0.07158756852149964,0.016675975918769837,0.048320040106773376,0.09520503878593445
exp_43,1.0666666666666667,0.3978624084433729,0.07597324219442828,0.0856277146255486,0.09060409360353242,0.018097403343736863,0.04429479375860064,0.08326516091752612
exp_43,2.1333333333333333,0.46828167627175554,0.08949547280587371,0.12059568392175836,0.11074533651049594,0.028878104343113387,0.05528800219000365,0.06327907650051048
exp_43,3.2,0.49092992724263124,0.08001828207215911,0.148471571923915,0.11606264643671513,0.046454149490892105,0.05579860217713911,0.044124675141810794
exp_43,4.266666666666667,0.567022861607375,0.07781409715054077,0.1903921626394464,0.15092906944766138,0.053654763006320896,0.057611045691505915,0.03662172367189978
exp_43,5.333333333333333,0.6304846712433378,0.0701078814940399,0.23263575899696534,0.18384249893557983,0.06587568193657235,0.04685984639470262,0.031163003485477875
exp_43,6.4,0.6401927429652474,0.062276449119378116,0.27031632605662076,0.198784936431256,0.06081107048474283,0.035047772356916466,0.012956188516333143
exp_43,7.466666666666667,0.7136993561545892,0.054090322117107334,0.2973938669887616,0.21878167572082752,0.0876623483352955,0.043849937146153574,0.011921205846443652
exp_43,8.533333333333333,0.7351467582241956,0.04626724430389712,0.32125050121847404,0.23260795670097162,0.09470371997309265,0.025160292202440825,0.015157043825319249
exp_43,9.6,0.7712287377852958,0.04258066465785811,0.346641809794919,0.2624694139234794,0.09042564859979912,0.025674377811917143,0.00343682299732309
exp_43,10.666666666666666,0.8079546485315413,0.03736877494533857,0.36094531711876937,0.2704179365586927,0.10913100719658557,0.02109187822026792,0.00899973449188719
exp_43,11.733333333333333,0.8213811387425282,0.029846476822668198,0.3755774778832684,0.27645661064859783,0.12298689680315139,0.012197001494599288,0.004316675090243057
exp_43,12.8,0.8213264297759189,0.02556070948164993,0.37122172423361843,0.2800976420055989,0.12281807010830813,0.014867493443816026,0.006760790502927444
exp_43,13.866666666666667,0.859181727220565,0.03025479764839969,0.38362791176226835,0.29735863128494805,0.11964487093396547,0.019303335943518934,0.008992179647464467
exp_43,14.933333333333334,0.8389505972297114,0.020976278480533298,0.38312711352527795,0.2967927350534333,0.12492852277205564,0.012258213881416024,0.0008677335169952462
exp_43,16.0,0.8262190940766794,0.013993099061117474,0.38628943963071605,0.299262857565343,0.13230044574541575,0.003445748901803789,-0.009072496827716733
exp_44,0.0,0.20689382180571556,0.01633020043373108,0.016653221845626832,0.008642473071813584,0.058016043901443486,0.08396165966987611,0.02329022288322449
exp_44,1.0666666666666667,0.2531656763026208,0.014012424409105523,0.025965864447659567,0.012392203599699909,0.07879019622350902,0.09957486245543326,0.022430125167213547
exp_44,2.1333333333333333,0.28325865713927045,0.03327915952578233,0.03331699127663653,0.01958144844742099,0.08989833341219457,0.08272093064403203,0.02446179383320404
exp_44,3.2,0.3386970176077828,0.03793643965991032,0.053434415912493524,0.016740607560366428,0.1109198465372871,0.09422941786197643,0.025436290075749
exp_44,4.266666666666667,0.37380531845174286,0.03975474348188391,0.06918606372682921,0.02763752093223242,0.1256135639373758,0.0918378862699186,0.01977554010350286
exp_44,5.333333333333333,0.40679417241616556,0.05182621108375724,0.10119087074437655,0.024305751469955346,0.1213133768086954,0.08854509873546958,0.019612863573911447
exp_44,6.4,0.4498443932170998,0.05318297031071832,0.12146801790934009,0.03876524253879173,0.1394702252141506,0.07798656813771833,0.01897136910638073
exp_44,7.466666666666667,0.5015245447340179,0.07088045865524446,0.15285848348976097,0.05302406782324776,0.1403636725423917,0.07050769758653926,0.013890164636833704
exp_44,8.533333333333333,0.5486370532038267,0.0708524642454102,0.1858426342161024,0.06314696876684206,0.15588437569797994,0.06365402604047499,0.009256584237017116
exp_44,9.6,0.5980967670225934,0.06528265678162075,0.22128247922326252,0.09496512247086887,0.1494295863915786,0.056598429479508584,0.010538492675754114
exp_44,10.666666666666666,0.6482322356295945,0.07578018389061508,0.24252982449009017,0.1147924837554316,0.14718837367895088,0.05559285396479766,0.012348515849709248
exp_44,11.733333333333333,0.680604706903336,0.055169899954403724,0.2647161506986904,0.14870191961038692,0.15501808756099014,0.039742194466256105,0.017256454612608604
exp_44,12.8,0.7067606897604876,0.054194820190993066,0.2823386397637311,0.17168163088271302,0.15094664836585747,0.03467366394941329,0.012925286607779576
exp_44,13.866666666666667,0.7200188383125898,0.0485682523893243,0.304412112260522,0.1963035176667774,0.14450402225637154,0.02329841502392352,0.0029325187156710383
exp_44,14.933333333333334,0.7631043716057593,0.044777573361978705,0.31175295459680885,0.22548244599772635,0.1486357388748809,0.03480509247397631,-0.0023494336996117858
exp_44,16.0,0.7921194691039941,0.030747392666469035,0.3342645955231115,0.2557215095517315,0.14343852925271475,0.02099005396807272,0.006957388141894651
exp_45,0.0,0.2916557535529137,0.008024941384792329,0.06724258065223694,0.037349507212638855,0.06358947753906251,0.08972386717796327,0.025725379586219788
exp_45,1.0666666666666667,0.3322959250152731,0.008098311539401212,0.09153763569072884,0.04304451032910246,0.07713792575512346,0.08741943825347763,0.02505810344743948
exp_45,2.1333333333333333,0.38267591584890015,0.012553150650622288,0.11679419346764386,0.06114573064324982,0.08193576297599074,0.08177134656305911,0.028475731548334302
exp_45,3.2,0.45427780469080264,0.0169317937690695,0.16683599116208084,0.06985816315930882,0.09694668829024018,0.08322690050098114,0.02047826780912221
exp_45,4.266666666666667,0.5173879649073432,0.025893078903514298,0.18992679380985605,0.09366073400106159,0.11168804310652923,0.0761671953852297,0.020052119701152324
exp_45,5.333333333333333,0.5687330254395792,0.020096730776783776,0.2292722208348606,0.11602516054810248,0.11282316479750334,0.06704827329268086,0.023467475189648077
exp_45,6.4,0.5992679696390113,0.013542958017060847,0.26253095706333784,0.13719827345711105,0.1152569754933968,0.05495980090558815,0.01577900470251664
exp_45,7.466666666666667,0.6497387309536379,0.02072936041400591,0.2809872837264036,0.16194768778798083,0.12570336328613252,0.05134228272481747,0.00902875301429758
exp_45,8.533333333333333,0.6814563680545658,0.013463715462035794,0.31296191282817054,0.18079993287253793,0.12249251256484968,0.043462484217046723,0.008275810109925032
exp_45,9.6,0.7339512600375603,0.016023441575772287,0.32159150585991153,0.21471648460731,0.130245111737185,0.0429911570465751,0.008383559210806319
exp_45,10.666666666666666,0.7377318256295214,0.007134354443241185,0.3410334822375106,0.23076964273828637,0.12780305692280738,0.026634542097875993,0.004356747189799941
exp_45,11.733333333333333,0.7685335878029167,0.00903481725351066,0.34456204353230385,0.2508578110701707,0.13495806565563243,0.025128229537684732,0.00399262075361426
exp_45,12.8,0.7886881901817973,0.007549085813421778,0.3664859408465149,0.25297403840158256,0.14034498680568375,0.01599892243907068,0.0053352158755236535
exp_45,13.866666666666667,0.785127412975985,0.007811770008613101,0.3703628077965456,0.2718986509036352,0.12065323692309443,0.01851725989916836,-0.004116312555071703
exp_45,14.933333333333334,0.8138642056222304,0.0031461688735237416,0.37337623668250625,0.28028210101795165,0.13278428302000198,0.010010078305901306,0.014265337722345558
exp_45,16.0,0.8239919656390948,9.735687057133187e-05,0.37883891148824267,0.29011542087165704,0.13672386392563454,0.013397739546932737,0.004818672936056666
exp_46,0.0,0.2583328783512116,0.05335046648979187,0.011747481673955918,0.09951334595680238,0.011322582513093949,0.028496500849723817,0.05390250086784363
exp_46,1.0666666666666667,0.3113533052909593,0.06035365426877884,0.02155514838612235,0.11790975529329992,0.019153822108904452,0.04452386637340662,0.04785705886044712
exp_46,2.1333333333333333,0.33124482096137325,0.07232068679231447,0.02038075285103886,0.12149696262994233,0.02685520255074639,0.04102129377078208,0.04916992236654912
exp_46,3.2,0.359296205365108,0.08394960954480422,0.04156391962512986,0.1298749356520877,0.03376300146963722,0.03499513775130422,0.035149601322144744
exp_46,4.266666666666667,0.40569592791097203,0.08253367977129855,0.06445004860887311,0.1466755883119909,0.05318512835149307,0.037057508840926456,0.02179397402638996
exp_46,5.333333333333333,0.49462949536996836,0.0969695799569573,0.10269387050391916,0.1678144390157571,0.06346932618050018,0.04014156022708894,0.023540719485745702
exp_46,6.4,0.5527779274036196,0.09114350029319661,0.12464132990307898,0.17905830004237558,0.08810216120288153,0.048642171824923516,0.021190464137163547
exp_46,7.466666666666667,0.5933568260702049,0.08942735319663823,0.1655072056583522,0.20052153923283053,0.0914385655194643,0.031890320964456535,0.014571841498463092
exp_46,8.533333333333333,0.6814048079132803,0.08133629291855578,0.2092926898153303,0.2154210313933387,0.11613497944943432,0.042697931361894,0.016521882974727106
exp_46,9.6,0.7377913518886802,0.06910162297719233,0.2574252102571337,0.22406238141451904,0.12646657111691845,0.044575439335244174,0.01616012678767238
exp_46,10.666666666666666,0.7502236975553895,0.0737523586357872,0.28092300637813344,0.2367021580954696,0.12755370790075396,0.029037533698369984,0.002254932846875224
exp_46,11.733333333333333,0.7761524582716236,0.05439927868806783,0.3060519881850146,0.25491685367342753,0.13525430352593945,0.026530280032944508,-0.0010002458337704237
exp_46,12.8,0.8304701793571351,0.05348620192566038,0.3326477077015826,0.26755118558383,0.1406168396198661,0.029446904064757314,0.006721340461438633
exp_46,13.866666666666667,0.8377510430408457,0.05074221897506406,0.3475686977134852,0.2845082634734828,0.13892296807975502,0.01797676638994383,-0.0019678715908851936
exp_46,14.933333333333334,0.8237496145887498,0.03676393370957715,0.35820147991222007,0.28802699265680387,0.1344224490609789,0.010970655853939462,-0.004635896604769475
