Treatments,Time,s1,s2,s3,s4,s5,s6
mono_exp_48,16.0,0.008214150674491431,0.3677796446534152,0.0032799578352033887,-0.003385172293866372,-0.002072743266149934,0.005666295863386288
exp_49,0.0,0.0,0.0,0.1,0.1,0.1,0.1
exp_49,5.333333333333333,0.005407096114798682,0.002349781853051149,0.1331475532282007,0.16943009226077996,0.08921525609141964,0.059757924376217075
exp_49,10.666666666666666,0.0069452780370686295,-0.011520386261809002,0.15575187811245297,0.19103063465701167,0.06022125118937049,0.048932183025268944
exp_49,16.0,-0.00909754609930693,-0.0011574758680701657,0.17090015207471038,0.19787226257052362,0.056825029270392874,0.03207761358156137
exp_50,0.0,0.0,0.0,0.1,0.1,0.1,0.0
exp_50,5.333333333333333,0.004514964563516088,0.0021661594962901582,0.12350570479420903,0.1758210085945593,0.08911127178830683,-0.006217696405086388
exp_50,10.666666666666666,-0.004749740779236948,-0.008597262524084553,0.14970464663958494,0.19843847042014973,0.07744134498699733,-0.0024579374576563723
exp_50,16.0,-0.0044664535788827,0.006161746471141894,0.15909342150462663,0.20039776038704252,0.06691054370025175,0.005624171598044212
exp_51,0.0,0.0,0.0,0.1,0.1,0.0,0.1
exp_51,5.333333333333333,0.004182035553631867,0.005018373868995054,0.14773417085184004,0.18100992437882626,0.00247024090462429,0.0746515318391104
exp_51,10.666666666666666,0.0010352218955651765,0.005929748245290736,0.1602156286048263,0.21487893726150406,0.004449510845832135,0.06390787285519954
exp_51,16.0,0.00488615578565286,0.002754189940433508,0.16517285951583777,0.21487192023057528,2.8789716641267252e-05,0.05287248807964444
exp_52,0.0,0.0,0.0,0.1,0.1,0.0,0.0
exp_52,5.333333333333333,0.008196616173201006,-0.0018087193546296085,0.14023377204848902,0.19764459023628714,-0.001535160556630509,0.005584857791823053
exp_52,10.666666666666666,-0.0010031434473864486,1.8354838557065776e-05,0.16980742180235517,0.22056219080084352,0.0043711666550522,0.002979330534904811
exp_52,16.0,0.005113796853895474,-0.0022423832962598597,0.16180972937237348,0.23887939496322386,-0.009820599637304254,-0.0006409711000984886
exp_53,0.0,0.0,0.0,0.1,0.0,0.1,0.1
exp_53,5.333333333333333,-0.0023791088515767484,0.002633342538219061,0.11964475072555021,-0.006258111390244865,0.09802893909273895,0.06584472765418445
exp_53,10.666666666666666,-0.007978635588209278,-0.00861014657544814,0.14668560441884199,0.004284218760374179,0.10958378259753274,0.033497224854816
exp_53,16.0,-0.008997383258337878,-0.005814893473192853,0.13784601869444132,0.0019645922527082448,0.10692097821317247,0.035854393646205455
exp_54,0.0,0.0,0.0,0.1,0.0,0.1,0.0
exp_54,5.333333333333333,-0.003778956185291702,-0.011271890027062411,0.12018893247736932,0.0010075866299061884,0.12023942999286691,0.003407301607861396
exp_54,10.666666666666666,-0.0016103111920632662,0.0018637727936126852,0.14013543719079655,0.0002925655698586166,0.1129483980848372,-0.0011934321827652636
exp_54,16.0,-0.0021432098948781565,-0.0012664723174559537,0.13608258722787628,-0.00044055588789077693,0.11231527894795591,-0.004096098282976895
exp_55,0.0,0.0,0.0,0.1,0.0,0.0,0.1
exp_55,5.333333333333333,-0.002289452071183422,0.007579888431014222,0.14340092850755348,0.004473201030901959,0.003055448760121934,0.07497600122540214
exp_55,10.666666666666666,0.004080769316614061,0.00011479090960793654,0.1516079730629809,0.007109422868644624,-0.0006725368567811254,0.06052246247503251
exp_55,16.0,0.005885117846935969,0.0073912160903545345,0.1599845188903444,0.004172784142786708,-0.003945397882933911,0.04420611556764308
mono_exp_56,0.0,0.0,0.0,0.1,0.0,0.0,0.0
mono_exp_56,5.333333333333333,0.007646639058272834,-0.008300465672209937,0.13145085669735362,0.00450132400063549,0.0008205436236939839,-0.006375649820631759
mono_exp_56,10.666666666666666,-0.0027995038428718466,0.006417454151880001,0.1530692911084715,-0.008368329190877514,-0.0012239946545677892,-0.007378326971672321
mono_exp_56,16.0,0.0006371443277613516,-0.00500030051106023,0.15152732374648803,-0.0046626645719672144,0.004308299885201087,-0.003051713266041374
exp_57,0.0,0.0,0.0,0.0,0.1,0.1,0.1
exp_57,5.333333333333333,-0.003855350988366089,-0.004919001943845564,-0.006891858905730394,0.1385459385875447,0.08588182162966217,0.08343625621152131
exp_57,10.666666666666666,-0.006402196103175575,-0.003985056236847795,0.005202717638238647,0.1697650680267014,0.07621077913542085,0.08493777466277104
exp_57,16.0,0.0008888379668166872,0.0030403963458598207,0.009705942976983125,0.17196867721258774,0.0669394377606158,0.0739775295375735
exp_58,0.0,0.0,0.0,0.0,0.1,0.1,0.0
exp_58,5.333333333333333,0.002458221765368241,0.0008431121125947548,-0.0004813676147566133,0.1526577789768811,0.10625353371193397,-0.004648087798607399
exp_58,10.666666666666666,-0.003130002629745254,-0.0007556824899441969,-0.0009021107031916151,0.18011986611022943,0.08532364491858871,-0.002819794618888214
exp_58,16.0,-0.002338407554088897,-0.0024794869067399613,0.0017046181280989533,0.18480078232224467,0.09180631968348563,0.004000753837466653
exp_59,0.0,0.0,0.0,0.0,0.1,0.0,0.1
exp_59,5.333333333333333,-0.003117416810482978,-0.0005139891280665103,-0.005866988992823237,0.17204008095525736,-0.0038168489884215758,0.09794306705261482
