Treatments,Time,OD,s1,s2,s3,s4,s5
mono_exp_13,3.7333333333333334,-0.021438838651342416,0.09437504643068882,-0.010255362400120116,-0.11768986774659936,0.0458341284502004,-0.03332533864342437
mono_exp_13,4.266666666666667,-0.014408607960739415,0.08029719940505842,-0.01347277734073104,-0.0981971515541724,0.04134661628593903,-0.024276762298311626
mono_exp_13,4.8,-0.010607942166354419,0.06701033302781367,-0.014665131941365032,-0.08114139647851949,0.035942082318596816,-0.017917841635373633
mono_exp_13,5.333333333333333,-0.008622032262158331,0.055162846092736105,-0.014509941869947049,-0.06643294385913116,0.03045758208764414,-0.013298946186406244
mono_exp_13,5.866666666666666,-0.006850361971639728,0.04495745448134333,-0.013541026814365947,-0.053928690582387286,0.025346850621366716,-0.009861417069420435
mono_exp_13,6.4,-0.005687272141624658,0.03633031244570757,-0.01215365119769326,-0.043442192989441936,0.020806392074680966,-0.007291613529923387
mono_exp_13,6.933333333333334,-0.004647029267228997,0.0291514756237393,-0.01060768176261708,-0.034752076617510605,0.016900902495341624,-0.005362550659525502
mono_exp_13,7.466666666666667,-0.003719747095432804,0.023246865884632255,-0.00906503512767894,-0.027625135358088027,0.01361311325988489,-0.0039166559461373835
mono_exp_13,8.0,-0.0030456264788879966,0.01842659669940533,-0.007619368631126503,-0.021832550607588753,0.010881317130076208,-0.0028444459037175562
exp_14,0.0,2.1209570709615946,0.8262547012418509,0.5033345632255077,0.4379739537835121,-0.49122759886085987,0.8446214515715837
exp_14,0.5333333333333333,1.3266884223822448,0.41114500879307403,0.24708446280906146,0.28964617711841634,-0.11822001490103107,0.5357762608181847
exp_14,1.0666666666666667,0.775602497169544,0.17388278744734872,0.11270130354804987,0.19524226276453727,-0.004106562235985385,0.31154378911390557
exp_14,1.6,0.41169193819815014,0.049845749408389664,0.04803811767720742,0.13707162715429608,0.015894243465185948,0.1724811583031628
exp_14,2.1333333333333333,0.20858706068171343,-0.008846250093200548,0.019900360473939574,0.10111222088104246,0.008427385932799972,0.0932862446453765
exp_14,2.6666666666666665,0.10309359999737445,-0.032587950390718295,0.009283227419325836,0.07800155430193256,-0.002449481507791001,0.05059109586325021
exp_14,3.2,0.04611513781850672,-0.03899891655042458,0.006192340588192449,0.06213003586085472,-0.009984865935051218,0.028301444836784612
exp_14,3.7333333333333334,0.022094787032951497,-0.03758748078522806,0.005813801850655816,0.050391761849735726,-0.013609011405555498,0.016757532263230072
exp_14,4.266666666666667,0.010240986629898627,-0.03316440406789173,0.006066955145434948,0.04116479143391921,-0.01442169630147704,0.010646143943570524
exp_14,4.8,0.00543510938728563,-0.028004713148728433,0.006195063323340415,0.033628609993875354,-0.013611778768243238,0.007220460817886876
exp_14,5.333333333333333,0.0034350141258127995,-0.023076301455334056,0.006030825325337522,0.027367350314355346,-0.012049359856010414,0.005140480741138093
exp_14,5.866666666666666,0.0025047701818126894,-0.018739906608748205,0.005613489806596435,0.022144886264324457,-0.01025450146303819,0.0037627424442963475
exp_14,6.4,0.0020785638546621968,-0.015077169601365304,0.005038218492652458,0.017803912842721155,-0.008510016545205062,0.002781565545379791
exp_14,6.933333333333334,0.0016941798899015002,-0.012041892938346134,0.004398899824472846,0.01422377565471073,-0.006941521793436999,0.0020615298682176977
exp_14,7.466666666666667,0.00142272290047293,-0.009565680524978687,0.00375690334706936,0.011293528485638527,-0.0055960079182458405,0.001517274048227739
exp_14,8.0,0.0011470367471205145,-0.007558821802126233,0.003154682009059633,0.00891617950906117,-0.004469830444197853,0.0011094135224959814
exp_15,0.0,-0.02952965348958969,0.10870016552507877,-0.9625848066061735,-0.4294190350919962,0.7601625062525272,0.493611516430974
exp_15,0.5333333333333333,-0.11195798919859806,0.02008360277473628,-0.6189738960824069,-0.15523952557723752,0.35605589305999297,0.2867634837593137
exp_15,1.0666666666666667,-0.09518561739646735,-0.04108723004453941,-0.39685058940396684,-0.00255478106679749,0.1515436535458402,0.19429276558167347
exp_15,1.6,-0.05741299316399845,-0.07848524741025076,-0.25101323054393454,0.07981515682353557,0.04736432263702658,0.14519160793679953
exp_15,2.1333333333333333,-0.024684990044347207,-0.09814235769370142,-0.15498994032997204,0.1198617372637378,-0.005171687516382806,0.11326668321888932
exp_15,2.6666666666666665,-0.004311846161002828,-0.1053133597453027,-0.09201465389431794,0.1343941379453746,-0.030576100437204188,0.08923539370859403
exp_15,3.2,0.007106607228051364,-0.10414513681703884,-0.05109772763785599,0.13394508103114836,-0.04148531106813074,0.06993532680963685
exp_15,3.7333333333333334,0.01238005313004234,-0.09777897706632786,-0.024932212607740745,0.12518433660096756,-0.044528272274424414,0.054281012961513116
exp_15,4.266666666666667,0.013027657179028884,-0.08851206572452132,-0.008623393853090723,0.11231088419054963,-0.04329070504791565,0.04172900674681186
exp_15,4.8,0.012665976218660831,-0.07796706937264263,0.0011637332209262774,0.09795525797553917,-0.03988788018587654,0.03178428075694161
exp_15,5.333333333333333,0.011715009217748741,-0.0672321575189196,0.0066582826603455315,0.08365675420131577,-0.035480760804321144,0.024028349836996248
exp_15,5.866666666666666,0.010312157907803696,-0.05699225285432839,0.009389707478915953,0.0702969511701339,-0.030797367031225674,0.018044704200090106
exp_15,6.4,0.008421427611830868,-0.047636736925982644,0.010375022316113942,0.05829993626427186,-0.026229838331357294,0.01347470694913674
exp_15,6.933333333333334,0.006696055091641999,-0.03935064068542375,0.010307341894505682,0.04783140900952688,-0.022010143399150216,0.010010747561610961
exp_15,7.466666666666667,0.005307587920092082,-0.03217718956229828,0.009632097507422829,0.038875446248880056,-0.01823736578176722,0.007400505086730531
exp_15,8.0,0.004475441863812258,-0.02608454628586042,0.008658337028660845,0.031348256522347684,-0.014956966711143565,0.005444857308080718
exp_16,0.0,0.03489927016198635,-0.368386372923851,0.35206005349755287,0.6182073317468166,-0.5659879930317402,-0.000993749126791954
exp_16,0.5333333333333333,0.12924341969156322,-0.295983382682538,0.2566729584043274,0.46253185944576547,-0.3391363677155711,0.045366985510134676
exp_16,1.0666666666666667,0.12508702164935695,-0.2385835197039801,0.18827976664191892,0.34677304180163915,-0.21686952269179183,0.04402672184473909
exp_16,1.6,0.09260872753089736,-0.1908056877215844,0.13919016509382176,0.2598912788000833,-0.14740444838990013,0.03152435770510631
exp_16,2.1333333333333333,0.062365158793924895,-0.15069805104612016,0.10379011514569005,0.19460032488407122,-0.10508154789796197,0.019717365900793843
exp_16,2.6666666666666665,0.04244421934004464,-0.11745705368969248,0.07800972277190882,0.145552621880715,-0.07730351159748541,0.011271220058801866
exp_16,3.2,0.02533879953782322,-0.09044007926751788,0.05899563134201257,0.10871690653536582,-0.0578594053843418,0.005928853210289949
exp_16,3.7333333333333334,0.016079014232021394,-0.06890647556498948,0.04479129951751397,0.08105521274409115,-0.043605493223450253,0.0027958444990153356
exp_16,4.266666666666667,0.010435813273509084,-0.0520359367627415,0.034067929876578626,0.06029029902795282,-0.03290232049826834,0.001041251664264207
exp_16,4.8,0.006887622357295896,-0.038999821687113224,0.02591311243322473,0.04471650650176341,-0.02476997440607065,0.00010913234000514715
exp_16,5.333333333333333,0.004864526738123189,-0.029039998280133778,0.01968167115090506,0.033050270552530986,-0.018566446331349983,-0.00035543035358205123
exp_16,5.866666666666666,0.003318258869244483,-0.021495943940475867,0.01491601406446604,0.02433372454439597,-0.01385240716845627,-0.0005594843764250428
exp_16,6.4,0.0024067690283341575,-0.015824565450892857,0.011269359011172446,0.01783543466595054,-0.010279394203724361,-0.0006242918868876765
exp_16,6.933333333333334,0.0017154675986688084,-0.011586647544927609,0.008485601717099417,0.013009069339987373,-0.007587662954531522,-0.0006146022386729354
exp_16,7.466666666666667,0.001256717361019142,-0.008436809357893678,0.006365491882387267,0.009436762833965088,-0.005570136050633086,-0.0005685011820244629
exp_16,8.0,0.0008879082616116665,-0.006107551011446387,0.004756281315020459,0.006804180560307583,-0.004066160602994192,-0.0005062414361383516
exp_17,0.0,-1.1391742676496506,-0.2779198456555605,-0.9242051746696234,-0.972739189863205,0.3475190997123718,0.6881708428263664
exp_17,0.5333333333333333,-0.2555768199938891,0.03317826352801409,-0.44211233868709443,-0.40641858817786514,0.15376205645442528,0.3996572683568335
exp_17,1.0666666666666667,0.018006409782542768,0.0858996617768703,-0.23686419543826706,-0.16287393784956253,0.08612664372288148,0.2462089620230443
exp_17,1.6,0.0812540174409891,0.06441526664507685,-0.14084304108076132,-0.0542701508990427,0.053329310673856836,0.15639662001356472
exp_17,2.1333333333333333,0.0701551130785392,0.031825884521940746,-0.08963693702877533,-0.004098673449392937,0.03157503169098522,0.10135441679070332
exp_17,2.6666666666666665,0.048267734459105094,0.0061299318746960586,-0.058589559415812564,0.019395073192790997,0.01566242274313611,0.06697930081544924
exp_17,3.2,0.030948986826538814,-0.010133623976123836,-0.038052854295397884,0.029863630653020883,0.0044272337027448,0.04526470731025501
exp_17,3.7333333333333334,0.01969612779607442,-0.01883907411506935,-0.02394617495063736,0.03352345445023081,-0.002872461540203008,0.03134450853323933
exp_17,4.266666666666667,0.011586796762615795,-0.022441684675347268,-0.014219470012127226,0.033474450047814554,-0.00710924332543918,0.02222148065873259
exp_17,4.8,0.00767193190983695,-0.022918069273042987,-0.007611963726660592,0.031426106278900426,-0.009154362344784428,0.01606551953047393
exp_17,5.333333333333333,0.005385781667818469,-0.02165857604992335,-0.003267668432721774,0.028345813986346342,-0.009756066212313669,0.011795074793518264
exp_17,5.866666666666666,0.00399231854100915,-0.019531835543246872,-0.0005144671809461858,0.024877527532096235,-0.009472111864749513,0.008735672684072054
exp_17,6.4,0.0031447798274731116,-0.017072787925537146,0.001119773137433537,0.02136617683807839,-0.008704934906857656,0.006512848851554246
exp_17,6.933333333333334,0.0025222072489441247,-0.014601604881754666,0.0020052318858412967,0.018054814377437296,-0.007712845162852895,0.00485558861922396
exp_17,7.466666666666667,0.002108320608168169,-0.012275661768672797,0.0023940312349856477,0.015044691363425164,-0.006657685553042272,0.00362257299060614
exp_17,8.0,0.0017263222483307407,-0.010186220066568292,0.0024731773756196834,0.012395564339792747,-0.005637942351705685,0.002694084292459754
exp_18,0.0,-0.5411804597824812,0.010629106312990189,0.2532326839864254,0.0416544321924448,-0.041161976754665375,-0.8055347055196762
exp_18,0.5333333333333333,-0.48334736117837335,0.01006774681094567,0.11144018619984575,-0.12649945667798412,-0.01533064637929799,-0.4697145665253133
exp_18,1.0666666666666667,-0.3261502346531556,0.050142978107008365,0.05574351730387199,-0.1702825325957499,0.004369337968045368,-0.277279589035389
exp_18,1.6,-0.2113432717518933,0.08029569111342348,0.0288591581310089,-0.16964122691569072,0.020891061746887256,-0.1665798216032942
exp_18,2.1333333333333333,-0.11549261694851656,0.09340622495030296,0.01271741590037759,-0.15422936808321966,0.032213338948180556,-0.10275403772343603
exp_18,2.6666666666666665,-0.06713567445212597,0.0937944426254071,0.0019582011727584843,-0.13484192711803406,0.037930657918318456,-0.06560579386418587
exp_18,3.2,-0.037276719510108344,0.08687745897431819,-0.005156378782077418,-0.11540287798466806,0.0390968993732216,-0.04351069859113533
exp_18,3.7333333333333334,-0.023168234461608032,0.07665242043044532,-0.009483485821974452,-0.09733747169813582,0.03720851005596427,-0.029902617607269782
exp_18,4.266666666666667,-0.015092291172975024,0.06556497786835057,-0.0116995055771227,-0.08115005028450628,0.033608810125520465,-0.02113342126272301
exp_18,4.8,-0.0102280450181722,0.05491041079440948,-0.012405256700573937,-0.06695313086015509,0.029299927595196743,-0.015262728648282849
exp_18,5.333333333333333,-0.007498121935417005,0.045309336001166114,-0.012121026588551206,-0.0547504443969767,0.024895029355079545,-0.011131044798961914
exp_18,5.866666666666666,-0.006190094592711686,0.036955376551597814,-0.01124226432818651,-0.044399057810761984,0.02075989552780448,-0.00817908699429209
exp_18,6.4,-0.005024925999326217,0.029882021642076033,-0.010056086754248687,-0.03574062021367982,0.017069667802875107,-0.005998209903268638
exp_18,6.933333333333334,-0.003913022762192574,0.023973614510234956,-0.008759245005987775,-0.028573686217817054,0.013876176333438845,-0.004397618179186563
exp_18,7.466666666666667,-0.003100692528587554,0.019112602712757845,-0.007476485962562549,-0.022704050410789815,0.011181546229301714,-0.0032043809847491244
exp_18,8.0,-0.0024900925393324656,0.015147617030030093,-0.006279735840002189,-0.01793757971579172,0.008941902156395681,-0.0023221291216834515
exp_19,0.0,0.7917724400758743,0.7926977500319481,-0.21244281344115734,-0.09119732305407524,0.7102433610707521,-0.4075285345315933
exp_19,0.5333333333333333,-0.056373870286415016,0.34677235925711286,-0.3175451740293182,-0.2570264557025679,0.4290576701439265,-0.25678268744687077
exp_19,1.0666666666666667,-0.23885846897596766,0.18059809316358386,-0.2761115776052163,-0.24534393262927937,0.2462314574127769,-0.1482594959291287
exp_19,1.6,-0.2149788198466951,0.11310591837018229,-0.2071817078062843,-0.18879559486702732,0.1409589828430501,-0.07593835056123788
exp_19,2.1333333333333333,-0.15078063349922852,0.07903560097728318,-0.14665212799652658,-0.13219917586061464,0.08295720326229518,-0.03210147491264292
exp_19,2.6666666666666665,-0.08912189286061437,0.056771781553398626,-0.10137479196172469,-0.08750228588529138,0.05081272833747631,-0.008086761232312677
exp_19,3.2,-0.050515563098146164,0.039936715101514884,-0.0695014070274278,-0.05539287144881314,0.032204080546660116,0.003533973361701267
exp_19,3.7333333333333334,-0.02484109084387554,0.026874214887224045,-0.04752575749595338,-0.0334064730325665,0.020741656181315255,0.008120336193573689
exp_19,4.266666666666667,-0.012121511790144077,0.016976644965941746,-0.032450574777156946,-0.018824567844050618,0.013277331615027598,0.009078933414857368
exp_19,4.8,-0.005175685353711611,0.009763242245705805,-0.022090670776089484,-0.009420378155762464,0.008210647931850275,0.008396699730647736
exp_19,5.333333333333333,-0.0017995314239705464,0.004763938401607532,-0.01493230002633577,-0.003513200215462635,0.004756893781751467,0.007120574530661729
exp_19,5.866666666666666,-0.00028994909995402966,0.0014637693181014386,-0.009975933244385136,5.0077579967230425e-05,0.0024105175560109374,0.005768282088045601
exp_19,6.4,0.0003608331027484137,-0.0005851976532576474,-0.006547210170328759,0.002073387699749416,0.000866783800296923,0.004548227437832797
exp_19,6.933333333333334,0.0005703683008063147,-0.0017539915436139814,-0.00418648310247416,0.0030995914151332694,-0.0001068137780753345,0.0035297644836983924
exp_19,7.466666666666667,0.0006313220995767985,-0.0023292580233216127,-0.002576338208643694,0.0034959285116715395,-0.0006784203610570006,0.0027114286948273247
exp_19,8.0,0.0006067105258248511,-0.002520546568176018,-0.0014922649804664082,0.003509297584259916,-0.0009760162628193773,0.002070002866094129
exp_20,0.0,0.11837815307080746,-0.5603548865765333,0.6022000499069691,0.8943485748022795,-0.9049695786088705,0.08715399354696274
exp_20,0.5333333333333333,0.2853421071064241,-0.42183955309788274,0.44732887336826566,0.6793580415635768,-0.5290761436134245,0.1103172633458892
exp_20,1.0666666666666667,0.25354419724418803,-0.33144700350005685,0.32546921316862826,0.5059143202283463,-0.32736357628301926,0.08223845055813335
exp_20,1.6,0.17852102931919756,-0.2620727520644594,0.23574353329263495,0.3726173921623689,-0.2152493887346154,0.04990562278983056
exp_20,2.1333333333333333,0.11587429616630891,-0.20512364420296064,0.1713778771272167,0.27278239431213613,-0.1490937039838079,0.025962908307357577
exp_20,2.6666666666666665,0.07126642969978744,-0.15810530134856782,0.12542416963272507,0.19898115565742452,-0.10709770552969215,0.011099291035233032
exp_20,3.2,0.04090151662825503,-0.11997307678243285,0.09241214183054926,0.14476089696168437,-0.07852681541000511,0.002908367751123881
exp_20,3.7333333333333334,0.02389646055537239,-0.08975751425141275,0.0684365932231481,0.10503034993089407,-0.05804292966052699,-0.0011087689702078182
exp_20,4.266666666666667,0.014601709542504296,-0.06633780796269222,0.050825976971067194,0.07594848760641593,-0.042932336964802184,-0.0027920474077773676
exp_20,4.8,0.008808367237203149,-0.04850777219215778,0.037778757553698986,0.054688829833183746,-0.031641148438398124,-0.003260339511842064
exp_20,5.333333333333333,0.005821193250988436,-0.035134796533293204,0.028047982490056043,0.039169214992860246,-0.023163153640491575,-0.003158338334425411
exp_20,5.866666666666666,0.0037527342898495664,-0.025216540187532267,0.020781415119586366,0.027879395177322033,-0.016844663395531607,-0.00281457170968812
exp_20,6.4,0.0024485214266896866,-0.017938770032759177,0.015340773496704934,0.01968711868100864,-0.012142425254273795,-0.002409084888192474
exp_20,6.933333333333334,0.0017163519583197596,-0.012640657138048812,0.01128027541869419,0.013777541006456336,-0.008679714277850886,-0.002009042367946014
exp_20,7.466666666666667,0.001170744642738719,-0.008814874307645968,0.008253409979946379,0.00953384728628476,-0.006145311371741999,-0.001651799443560802
exp_20,8.0,0.0008022535285507624,-0.006073271601562899,0.006007502453883759,0.006510187550036971,-0.004306590560479169,-0.0013427165691115687
exp_21,0.0,-1.1370450258255005,-0.7737114615738392,-0.397694893181324,0.3920642975717783,-0.726922269910574,0.36921930126845837
exp_21,0.5333333333333333,-0.19468367567420664,-0.5083238437785925,-0.11787008550796935,0.5539003504605646,-0.4867680682534048,0.36381032291948673
exp_21,1.0666666666666667,0.1106751752516795,-0.4059805564239787,-0.005897079962685792,0.5572163824018721,-0.3364388762685381,0.2977879003336049
exp_21,1.6,0.16199522804303743,-0.35330984814204536,0.03843799544686698,0.5026115766786429,-0.24774535017379878,0.22369902213230367
exp_21,2.1333333333333333,0.14217286175504545,-0.3118976686514589,0.05512023532390751,0.4319309297418769,-0.19388322723014254,0.16108024187646514
exp_21,2.6666666666666665,0.1057768566731238,-0.2717148058121988,0.059910041362785944,0.3619100925875886,-0.15796720359094185,0.1138568923718885
exp_21,3.2,0.0740761908952832,-0.2321563658708302,0.05908479692408016,0.2986282279593001,-0.13113222179246226,0.08007285466013146
exp_21,3.7333333333333334,0.05192096263666831,-0.19469838924749355,0.055424767062283165,0.24384113742076688,-0.10926289770700838,0.05646886772959919
exp_21,4.266666666666667,0.036907504622285474,-0.16073904610308767,0.050305791045089275,0.1974990118801521,-0.09061952132696142,0.040066037430311084
exp_21,4.8,0.026962931758639265,-0.1310484580436674,0.044500639376720115,0.15882284023071533,-0.07460152767899703,0.028585641215783445
exp_21,5.333333333333333,0.018843751603060482,-0.10574124521357364,0.038593161097256815,0.12695140350030917,-0.06083882122425467,0.020489829914004033
exp_21,5.866666666666666,0.014543447433201557,-0.08460009633222218,0.032898536763258525,0.10087930275263671,-0.04920629873651303,0.01472197664092426
exp_21,6.4,0.01114701435704551,-0.06720057992847801,0.027641864998087406,0.07972312794606255,-0.03949593228985197,0.010579261986955432
exp_21,6.933333333333334,0.008862460562067909,-0.053065633722805414,0.022951192963865184,0.06270105135911622,-0.031457520352623426,0.007570197718401249
exp_21,7.466666666666667,0.006709539773486805,-0.041664193125570945,0.01884684259220203,0.049066816253908754,-0.02489802233441623,0.005406301144367125
exp_21,8.0,0.005048326129222757,-0.032552878223097506,0.015335446421972902,0.03822403543024638,-0.01959335126105721,0.0038339615979596734
exp_22,0.0,1.4880018886178732,0.5138647463172674,0.7871739696711302,-0.5935498178005219,0.9078526310622692,-0.12733964063227177
exp_22,0.5333333333333333,0.417876702420932,0.47729772402839404,0.43660706307381286,-0.7083865660734645,0.5732596562353078,-0.3616331009376509
exp_22,1.0666666666666667,0.004527979288156533,0.4719374135717374,0.23014287139703532,-0.7193180577646987,0.3999022735897374,-0.3781334685657779
exp_22,1.6,-0.12254390673520088,0.4600192662661978,0.10651243837963646,-0.6748326500861453,0.3081640971924535,-0.3219680874198498
exp_22,2.1333333333333333,-0.13467551468763744,0.43281074079525084,0.03196030146395286,-0.6048040338743991,0.2547901372737251,-0.25229387230270095
exp_22,2.6666666666666665,-0.12173915570464473,0.3930316266306216,-0.012357319818910167,-0.5263172188223174,0.21818363200282476,-0.19023351574462005
exp_22,3.2,-0.0917065941935072,0.3463208265452397,-0.03745930512148624,-0.44869804314811046,0.18856432945889118,-0.14103227603093926
exp_22,3.7333333333333334,-0.06988030226807428,0.2979482552762282,-0.05005159849607137,-0.37662161702494906,0.16229311542821345,-0.10371261708784212
exp_22,4.266666666666667,-0.05223334995307728,0.25148684576545705,-0.05460952639658926,-0.3122373432522974,0.13824820055492196,-0.07607897002156999
exp_22,4.8,-0.03990477727654874,0.20908162565007832,-0.05413910721427855,-0.2562079719893216,0.11635964080213146,-0.05575609079889182
exp_22,5.333333333333333,-0.030641095285701764,0.1716997541530146,-0.05069988135109163,-0.2083712385436,0.0967959552892782,-0.04083378860456404
exp_22,5.866666666666666,-0.02424803142715919,0.13958150241128983,-0.045696064010330974,-0.16814231911364833,0.07967109946126562,-0.029854502754135346
exp_22,6.4,-0.018804500441271636,0.1125294152777547,-0.04008016249071053,-0.13476142816669856,0.06492445663664373,-0.021783950544834757
exp_22,6.933333333333334,-0.015656028711544367,0.09001086334834399,-0.0343943800141802,-0.10729248168380849,0.0524820124565906,-0.015843558442139236
exp_22,7.466666666666667,-0.01136471851656059,0.07154649830542557,-0.029034533206968124,-0.08494111083315364,0.0420939586088067,-0.011475623924155047
exp_22,8.0,-0.009048542662958764,0.05654953700262297,-0.024181666149887353,-0.06689353694094932,0.03353373857862402,-0.008265524470723335
exp_23,0.0,-0.7794019244611263,0.29629566706717014,-0.746906653046608,0.5391164552420378,-0.3406078014522791,-0.5272995922714472
exp_23,0.5333333333333333,-0.5256453244823851,-0.09506742172256155,-0.6015702021722157,0.4125986720879028,-0.20092463413969422,-0.04493592472009461
exp_23,1.0666666666666667,-0.2882991168272704,-0.24022368994553234,-0.41341649572353756,0.4033573669206714,-0.1664663966766808,0.1322818247285588
exp_23,1.6,-0.1193818498676768,-0.2876153301939334,-0.2585127300892561,0.40468201433180123,-0.157680763355361,0.1787488149685896
exp_23,2.1333333333333333,-0.029064331419626534,-0.29266197705316355,-0.1476377507426508,0.39122421160606247,-0.15166192294268083,0.1720607949468783
exp_23,2.6666666666666665,0.015151929645128135,-0.27765702275847437,-0.07360294226645647,0.3628015540563933,-0.14300380178976824,0.14691920276045067
exp_23,3.2,0.032725019359343695,-0.2528585723744828,-0.026505923774973503,0.3251042228835086,-0.1314278195577831,0.1183743520755981
exp_23,3.7333333333333334,0.03768711363150874,-0.22369189103194181,0.0020979733018564057,0.2837590421801149,-0.11798401287771325,0.09223575193486087
exp_23,4.266666666666667,0.033412949212932336,-0.19359977107953355,0.018307634160253283,0.24260297880663756,-0.10372033990850618,0.07048191504656691
exp_23,4.8,0.029803557839730658,-0.16460601422148435,0.026478034263300535,0.20407830623008477,-0.0895624318180901,0.0531676523443216
exp_23,5.333333333333333,0.02475858305808,-0.13792425116084023,0.029546874024349943,0.16941522853670415,-0.07614645867533687,0.03976514799708894
exp_23,5.866666666666666,0.019199994420794345,-0.11415006804118624,0.029506349058122144,0.13910435114756398,-0.06388180236234944,0.02952652271039627
exp_23,6.4,0.016036819355806305,-0.09350068124170832,0.02769774937641528,0.11316667484062283,-0.05296846860721565,0.021832700977844607
exp_23,6.933333333333334,0.013246316992490846,-0.07588299577951482,0.024956722049422984,0.0913097047072347,-0.04347638191635404,0.016046225507543605
exp_23,7.466666666666667,0.010328980082045983,-0.06110923316231501,0.021867530194325878,0.07315995249592727,-0.035365360497028916,0.011748261941192259
exp_23,8.0,0.007950841439999396,-0.04886626463608018,0.01875470961441964,0.05824264527008724,-0.028539826685991705,0.008557138987739597
exp_24,0.0,0.5379255320876837,-0.05577659606933594,0.07614377699792385,-0.47533006593585014,0.02069896273314953,0.9721894543617964
exp_24,0.5333333333333333,0.6669111814324222,0.15019723580234667,0.16808810678411884,-0.18718043389824446,0.048402980329223494,0.47831510888394735
exp_24,1.0666666666666667,0.4765256818359637,0.1645864517977526,0.13482129513235488,-0.10758199735288894,0.06853086581963441,0.22077953381728435
exp_24,1.6,0.2923772970158813,0.13550244090899002,0.0849611882906085,-0.08969557141583646,0.07022943483633942,0.08928944393857362
exp_24,2.1333333333333333,0.15555423487272452,0.10550160097451595,0.046238217203730336,-0.08513169919853979,0.062193583199371606,0.025588675914067646
exp_24,2.6666666666666665,0.07121383860744199,0.08289514001724314,0.02126500026609073,-0.08039449203546792,0.05159912284574608,-0.002521135389497161
exp_24,3.2,0.029561124804026888,0.0667827252620222,0.006623606986715238,-0.07327936794629158,0.04179708756810498,-0.012822629452059342
exp_24,3.7333333333333334,0.0076831170494630775,0.05490207810734756,-0.0013748423636930672,-0.06458205634999499,0.033743879537242366,-0.014847941994949057
exp_24,4.266666666666667,-0.0012877733947947486,0.045597221931755645,-0.005387370200317373,-0.05542405683740641,0.027368738363157986,-0.013476839631474901
exp_24,4.8,-0.0044489247028171525,0.037925375179009964,-0.007103553839021375,-0.046616188772072575,0.02232313574085449,-0.011057657708472536
exp_24,5.333333333333333,-0.005052431002074988,0.03141353171649589,-0.007538458484541456,-0.03861468323413227,0.018266286549019285,-0.00861432322513996
exp_24,5.866666666666666,-0.004608356763379164,0.025844599025294124,-0.0072766587212268865,-0.031607450559239254,0.014945652923871882,-0.006504438071452819
exp_24,6.4,-0.003778811175334877,0.021092641456883422,-0.006668999894975407,-0.025626440474628573,0.012197300396631227,-0.004832617986705739
exp_24,6.933333333333334,-0.0031124791841523987,0.01708156611568889,-0.005905849381884426,-0.020609569322451258,0.009910649388040656,-0.0035435918203706447
exp_24,7.466666666666667,-0.0024299586286973054,0.01372821746933213,-0.0051094098192823985,-0.016462405189827674,0.008008433185798258,-0.002582634478505771
exp_24,8.0,-0.0018580156889669583,0.010958185226218362,-0.004339412402027772,-0.013068314562298773,0.00643417829875321,-0.0018688350039177955
exp_25,0.0,0.3083230536431074,-0.2219360675662756,-0.06726400554180145,0.7247547395527363,0.8484467137604952,-0.975678326562047
exp_25,0.5333333333333333,-0.7000604885437561,-0.44113430327469905,-0.20184168460346624,0.28787411927380374,0.3047813323939482,-0.6375104154428962
exp_25,1.0666666666666667,-0.7323632578574227,-0.38304256121330404,-0.1567222272814143,0.15242144604902644,0.04819920346565505,-0.3765985940858221
exp_25,1.6,-0.5052930445395633,-0.2782986287070088,-0.0889367710249605,0.11355686320987007,-0.05009801097286691,-0.20251576310797392
exp_25,2.1333333333333333,-0.3016145584605441,-0.19157154019193462,-0.03868904832417304,0.10000826435451135,-0.07453428547891831,-0.09813038919565192
exp_25,2.6666666666666665,-0.15592831403987994,-0.13179982859768014,-0.008975273929738112,0.0901712733591875,-0.07006656240426619,-0.04099300033613884
exp_25,3.2,-0.07689301074678717,-0.09309765865791805,0.006049774507090485,0.07936031029268285,-0.0573535918976375,-0.012483692107054242
exp_25,3.7333333333333334,-0.03223664302649583,-0.0681502304051629,0.012312236902701858,0.06775465202928543,-0.044509499778211545,0.00016715210397071843
exp_25,4.266666666666667,-0.010483052986042818,-0.051537128023230336,0.013929563929856538,0.056383988055506075,-0.0339696207584657,0.0047613390715928895
exp_25,4.8,-0.0007758127759183561,-0.03988588696615275,0.013343343951898878,0.04602977944875566,-0.025905080005547428,0.00563940861468817
exp_25,5.333333333333333,0.0027679949977335652,-0.031290428877126235,0.011857566603450224,0.03703914937640941,-0.019891475217227474,0.0050397394178176205
exp_25,5.866666666666666,0.003676947715212825,-0.024683743369759384,0.010130889709626735,0.029490334790637188,-0.015394600686014092,0.004024610215159359
exp_25,6.4,0.003275633885430904,-0.01948261852493177,0.00845727184108072,0.023291001629946503,-0.011983684257755835,0.00302875116078136
exp_25,6.933333333333334,0.002702873765711397,-0.01534181827924088,0.006955038271142444,0.01827619604948856,-0.00935963177191328,0.0021998934179316737
exp_25,7.466666666666667,0.0020872927882873804,-0.012032293671961129,0.005661545956465668,0.014264966427980173,-0.007316327270367863,0.001565523023625004
exp_25,8.0,0.0016390905335967822,-0.00939517399159651,0.004570615350053821,0.01108132407517382,-0.00571335856140744,0.0010959676163377935
exp_26,0.0,0.9264050610363483,0.4894654005765915,0.7400412615388632,-0.28963022120296955,-0.5441490169614553,0.5306776370853186
