Var1,Well,Experiment,Condition,Treatments,Rep,Inulin,Starch,Pectin,ArGal,Gum,AmAc,pH,Time,OD
794,62,REU04,BP-BT-ER,REU04_BP-BT-ER,2,0,1,0,0,0,1,1,2.000277778,0.004572413
795,62,REU04,BP-BT-ER,REU04_BP-BT-ER,2,0,1,0,0,0,1,1,4.000277778,-0.000534841
796,62,REU04,BP-BT-ER,REU04_BP-BT-ER,2,0,1,0,0,0,1,1,6.000833333,-0.000870004
797,62,REU04,BP-BT-ER,REU04_BP-BT-ER,2,0,1,0,0,0,1,1,8.001111111,0.021841313
798,62,REU04,BP-BT-ER,REU04_BP-BT-ER,2,0,1,0,0,0,1,1,10.00166667,-0.000917885
799,62,REU04,BP-BT-ER,REU04_BP-BT-ER,2,0,1,0,0,0,1,1,12.00222222,0.001188857
800,62,REU04,BP-BT-ER,REU04_BP-BT-ER,2,0,1,0,0,0,1,1,14.00277778,0.009296622
801,62,REU04,BP-BT-ER,REU04_BP-BT-ER,2,0,1,0,0,0,1,1,16.00277778,0.032869789
802,62,REU04,BP-BT-ER,REU04_BP-BT-ER,2,0,1,0,0,0,1,1,18.00388889,0.091204198
803,62,REU04,BP-BT-ER,REU04_BP-BT-ER,2,0,1,0,0,0,1,1,20.00361111,0.191178683
804,62,REU04,BP-BT-ER,REU04_BP-BT-ER,2,0,1,0,0,0,1,1,22.00444444,0.32206801
805,62,REU04,BP-BT-ER,REU04_BP-BT-ER,2,0,1,0,0,0,1,1,24.00444444,0.457633667
806,63,REU04,BP-BT-FP,REU04_BP-BT-FP,2,0,1,0,0,0,1,1,0,0.003866667
807,63,REU04,BP-BT-FP,REU04_BP-BT-FP,2,0,1,0,0,0,1,1,2.000277778,0.009264201
808,63,REU04,BP-BT-FP,REU04_BP-BT-FP,2,0,1,0,0,0,1,1,4.000277778,0.00296005
809,63,REU04,BP-BT-FP,REU04_BP-BT-FP,2,0,1,0,0,0,1,1,6.000833333,0.003402816
810,63,REU04,BP-BT-FP,REU04_BP-BT-FP,2,0,1,0,0,0,1,1,8.001111111,0.047004769
811,63,REU04,BP-BT-FP,REU04_BP-BT-FP,2,0,1,0,0,0,1,1,10.00166667,0.003023302
812,63,REU04,BP-BT-FP,REU04_BP-BT-FP,2,0,1,0,0,0,1,1,12.00222222,0.004161844
813,63,REU04,BP-BT-FP,REU04_BP-BT-FP,2,0,1,0,0,0,1,1,14.00277778,0.006270256
814,63,REU04,BP-BT-FP,REU04_BP-BT-FP,2,0,1,0,0,0,1,1,16.00277778,0.007935901
815,63,REU04,BP-BT-FP,REU04_BP-BT-FP,2,0,1,0,0,0,1,1,18.00388889,0.02800798
816,63,REU04,BP-BT-FP,REU04_BP-BT-FP,2,0,1,0,0,0,1,1,20.00361111,0.054320958
817,63,REU04,BP-BT-FP,REU04_BP-BT-FP,2,0,1,0,0,0,1,1,22.00444444,0.114579363
818,63,REU04,BP-BT-FP,REU04_BP-BT-FP,2,0,1,0,0,0,1,1,24.00444444,0.221433667
819,64,REU04,BP-ER-FP,REU04_BP-ER-FP,2,0,1,0,0,0,1,1,0,0.002666667
820,64,REU04,BP-ER-FP,REU04_BP-ER-FP,2,0,1,0,0,0,1,1,2.000277778,0.002649916
821,64,REU04,BP-ER-FP,REU04_BP-ER-FP,2,0,1,0,0,0,1,1,4.000277778,0.003105529
822,64,REU04,BP-ER-FP,REU04_BP-ER-FP,2,0,1,0,0,0,1,1,6.000833333,0.003170856
823,64,REU04,BP-ER-FP,REU04_BP-ER-FP,2,0,1,0,0,0,1,1,8.001111111,-0.000534351
824,64,REU04,BP-ER-FP,REU04_BP-ER-FP,2,0,1,0,0,0,1,1,10.00166667,0.003356787
825,64,REU04,BP-ER-FP,REU04_BP-ER-FP,2,0,1,0,0,0,1,1,12.00222222,0.003321611
826,64,REU04,BP-ER-FP,REU04_BP-ER-FP,2,0,1,0,0,0,1,1,14.00277778,0.003269684
827,64,REU04,BP-ER-FP,REU04_BP-ER-FP,2,0,1,0,0,0,1,1,16.00277778,0.003388613
828,64,REU04,BP-ER-FP,REU04_BP-ER-FP,2,0,1,0,0,0,1,1,18.00388889,0.001834168
829,64,REU04,BP-ER-FP,REU04_BP-ER-FP,2,0,1,0,0,0,1,1,20.00361111,0.00051758
830,64,REU04,BP-ER-FP,REU04_BP-ER-FP,2,0,1,0,0,0,1,1,22.00444444,-0.000711906
831,64,REU04,BP-ER-FP,REU04_BP-ER-FP,2,0,1,0,0,0,1,1,24.00444444,-0.001663333
832,65,REU04,BH-BP-ER,REU04_BH-BP-ER,3,0,1,0,0,0,1,1,0,0.000666667
833,65,REU04,BH-BP-ER,REU04_BH-BP-ER,3,0,1,0,0,0,1,1,2.000277778,-0.00117635
834,65,REU04,BH-BP-ER,REU04_BH-BP-ER,3,0,1,0,0,0,1,1,4.000277778,-0.00192617
835,65,REU04,BH-BP-ER,REU04_BH-BP-ER,3,0,1,0,0,0,1,1,6.000833333,-0.002409699
836,65,REU04,BH-BP-ER,REU04_BH-BP-ER,3,0,1,0,0,0,1,1,8.001111111,-0.001961209
837,65,REU04,BH-BP-ER,REU04_BH-BP-ER,3,0,1,0,0,0,1,1,10.00166667,-0.003019367
838,65,REU04,BH-BP-ER,REU04_BH-BP-ER,3,0,1,0,0,0,1,1,12.00222222,-0.002851183
839,65,REU04,BH-BP-ER,REU04_BH-BP-ER,3,0,1,0,0,0,1,1,14.00277778,-0.002612922
840,65,REU04,BH-BP-ER,REU04_BH-BP-ER,3,0,1,0,0,0,1,1,16.00277778,-0.001680902
841,65,REU04,BH-BP-ER,REU04_BH-BP-ER,3,0,1,0,0,0,1,1,18.00388889,-0.000769905
842,65,REU04,BH-BP-ER,REU04_BH-BP-ER,3,0,1,0,0,0,1,1,20.00361111,0.001080119
843,65,REU04,BH-BP-ER,REU04_BH-BP-ER,3,0,1,0,0,0,1,1,22.00444444,0.00582431
844,65,REU04,BH-BP-ER,REU04_BH-BP-ER,3,0,1,0,0,0,1,1,24.00444444,0.011633667
845,66,REU04,BH-BP-FP,REU04_BH-BP-FP,3,0,1,0,0,0,1,1,0,0.001366667
846,66,REU04,BH-BP-FP,REU04_BH-BP-FP,3,0,1,0,0,0,1,1,2.000277778,0.0002
847,66,REU04,BH-BP-FP,REU04_BH-BP-FP,3,0,1,0,0,0,1,1,4.000277778,-0.003166667
848,66,REU04,BH-BP-FP,REU04_BH-BP-FP,3,0,1,0,0,0,1,1,6.000833333,-0.002566667
849,66,REU04,BH-BP-FP,REU04_BH-BP-FP,3,0,1,0,0,0,1,1,8.001111111,0.003766667
850,66,REU04,BH-BP-FP,REU04_BH-BP-FP,3,0,1,0,0,0,1,1,10.00166667,-0.004066667
851,66,REU04,BH-BP-FP,REU04_BH-BP-FP,3,0,1,0,0,0,1,1,12.00222222,-0.003566667
852,66,REU04,BH-BP-FP,REU04_BH-BP-FP,3,0,1,0,0,0,1,1,14.00277778,-0.002733333
853,66,REU04,BH-BP-FP,REU04_BH-BP-FP,3,0,1,0,0,0,1,1,16.00277778,-0.0023
854,66,REU04,BH-BP-FP,REU04_BH-BP-FP,3,0,1,0,0,0,1,1,18.00388889,-0.000566667
855,66,REU04,BH-BP-FP,REU04_BH-BP-FP,3,0,1,0,0,0,1,1,20.00361111,0.001633333
856,66,REU04,BH-BP-FP,REU04_BH-BP-FP,3,0,1,0,0,0,1,1,22.00444444,0.0028
857,66,REU04,BH-BP-FP,REU04_BH-BP-FP,3,0,1,0,0,0,1,1,24.00444444,0.005133333
858,67,REU04,BH-BT-ER,REU04_BH-BT-ER,3,0,1,0,0,0,1,1,0,-0.000433333
859,67,REU04,BH-BT-ER,REU04_BH-BT-ER,3,0,1,0,0,0,1,1,2.000277778,-0.002398726
860,67,REU04,BH-BT-ER,REU04_BH-BT-ER,3,0,1,0,0,0,1,1,4.000277778,-0.006462759
861,67,REU04,BH-BT-ER,REU04_BH-BT-ER,3,0,1,0,0,0,1,1,6.000833333,-0.007162305
862,67,REU04,BH-BT-ER,REU04_BH-BT-ER,3,0,1,0,0,0,1,1,8.001111111,-0.002432038
863,67,REU04,BH-BT-ER,REU04_BH-BT-ER,3,0,1,0,0,0,1,1,10.00166667,-0.010060427
864,67,REU04,BH-BT-ER,REU04_BH-BT-ER,3,0,1,0,0,0,1,1,12.00222222,-0.008161658
865,67,REU04,BH-BT-ER,REU04_BH-BT-ER,3,0,1,0,0,0,1,1,14.00277778,-0.003831131
866,67,REU04,BH-BT-ER,REU04_BH-BT-ER,3,0,1,0,0,0,1,1,16.00277778,0.000699266
867,67,REU04,BH-BT-ER,REU04_BH-BT-ER,3,0,1,0,0,0,1,1,18.00388889,0.025916255
868,67,REU04,BH-BT-ER,REU04_BH-BT-ER,3,0,1,0,0,0,1,1,20.00361111,0.076483481
869,67,REU04,BH-BT-ER,REU04_BH-BT-ER,3,0,1,0,0,0,1,1,22.00444444,0.200769595
870,67,REU04,BH-BT-ER,REU04_BH-BT-ER,3,0,1,0,0,0,1,1,24.00444444,0.307633667
871,68,REU04,BH-BT-FP,REU04_BH-BT-FP,3,0,1,0,0,0,1,1,0,-0.000133333
872,68,REU04,BH-BT-FP,REU04_BH-BT-FP,3,0,1,0,0,0,1,1,2.000277778,0.002362365
873,68,REU04,BH-BT-FP,REU04_BH-BT-FP,3,0,1,0,0,0,1,1,4.000277778,-0.000560229
874,68,REU04,BH-BT-FP,REU04_BH-BT-FP,3,0,1,0,0,0,1,1,6.000833333,0.000523429
875,68,REU04,BH-BT-FP,REU04_BH-BT-FP,3,0,1,0,0,0,1,1,8.001111111,0.007944849
876,68,REU04,BH-BT-FP,REU04_BH-BT-FP,3,0,1,0,0,0,1,1,10.00166667,-0.0003632
877,68,REU04,BH-BT-FP,REU04_BH-BT-FP,3,0,1,0,0,0,1,1,12.00222222,0.002493718
878,68,REU04,BH-BT-FP,REU04_BH-BT-FP,3,0,1,0,0,0,1,1,14.00277778,0.006073075
879,68,REU04,BH-BT-FP,REU04_BH-BT-FP,3,0,1,0,0,0,1,1,16.00277778,0.014184096
880,68,REU04,BH-BT-FP,REU04_BH-BT-FP,3,0,1,0,0,0,1,1,18.00388889,0.03795891
881,68,REU04,BH-BT-FP,REU04_BH-BT-FP,3,0,1,0,0,0,1,1,20.00361111,0.102288828
882,68,REU04,BH-BT-FP,REU04_BH-BT-FP,3,0,1,0,0,0,1,1,22.00444444,0.237910349
883,68,REU04,BH-BT-FP,REU04_BH-BT-FP,3,0,1,0,0,0,1,1,24.00444444,0.377833667
884,69,REU04,BH-ER-FP,REU04_BH-ER-FP,3,0,1,0,0,0,1,1,0,-0.000333333
885,69,REU04,BH-ER-FP,REU04_BH-ER-FP,3,0,1,0,0,0,1,1,2.000277778,-0.0011
886,69,REU04,BH-ER-FP,REU04_BH-ER-FP,3,0,1,0,0,0,1,1,4.000277778,-0.006266667
887,69,REU04,BH-ER-FP,REU04_BH-ER-FP,3,0,1,0,0,0,1,1,6.000833333,-0.007766667
888,69,REU04,BH-ER-FP,REU04_BH-ER-FP,3,0,1,0,0,0,1,1,8.001111111,0.003866667
889,69,REU04,BH-ER-FP,REU04_BH-ER-FP,3,0,1,0,0,0,1,1,10.00166667,-0.009666667
890,69,REU04,BH-ER-FP,REU04_BH-ER-FP,3,0,1,0,0,0,1,1,12.00222222,-0.009066667
891,69,REU04,BH-ER-FP,REU04_BH-ER-FP,3,0,1,0,0,0,1,1,14.00277778,-0.011633333
892,69,REU04,BH-ER-FP,REU04_BH-ER-FP,3,0,1,0,0,0,1,1,16.00277778,-0.0123
893,69,REU04,BH-ER-FP,REU04_BH-ER-FP,3,0,1,0,0,0,1,1,18.00388889,-0.009266667
894,69,REU04,BH-ER-FP,REU04_BH-ER-FP,3,0,1,0,0,0,1,1,20.00361111,-0.008166667
895,69,REU04,BH-ER-FP,REU04_BH-ER-FP,3,0,1,0,0,0,1,1,22.00444444,-0.0044
896,69,REU04,BH-ER-FP,REU04_BH-ER-FP,3,0,1,0,0,0,1,1,24.00444444,-0.002866667
897,70,REU04,BP-BT-ER,REU04_BP-BT-ER,3,0,1,0,0,0,1,1,0,-0.000233333
898,70,REU04,BP-BT-ER,REU04_BP-BT-ER,3,0,1,0,0,0,1,1,2.000277778,0.001332395
899,70,REU04,BP-BT-ER,REU04_BP-BT-ER,3,0,1,0,0,0,1,1,4.000277778,-0.003560506
900,70,REU04,BP-BT-ER,REU04_BP-BT-ER,3,0,1,0,0,0,1,1,6.000833333,-0.004367835
901,70,REU04,BP-BT-ER,REU04_BP-BT-ER,3,0,1,0,0,0,1,1,8.001111111,0.005564755
902,70,REU04,BP-BT-ER,REU04_BP-BT-ER,3,0,1,0,0,0,1,1,10.00166667,-0.005835706
903,70,REU04,BP-BT-ER,REU04_BP-BT-ER,3,0,1,0,0,0,1,1,12.00222222,-0.004588016
904,70,REU04,BP-BT-ER,REU04_BP-BT-ER,3,0,1,0,0,0,1,1,14.00277778,-8.65E-05
905,70,REU04,BP-BT-ER,REU04_BP-BT-ER,3,0,1,0,0,0,1,1,16.00277778,0.012781785
906,70,REU04,BP-BT-ER,REU04_BP-BT-ER,3,0,1,0,0,0,1,1,18.00388889,0.055374493
907,70,REU04,BP-BT-ER,REU04_BP-BT-ER,3,0,1,0,0,0,1,1,20.00361111,0.127887294
908,70,REU04,BP-BT-ER,REU04_BP-BT-ER,3,0,1,0,0,0,1,1,22.00444444,0.290062516
909,70,REU04,BP-BT-ER,REU04_BP-BT-ER,3,0,1,0,0,0,1,1,24.00444444,0.436433667
910,71,REU04,BP-BT-FP,REU04_BP-BT-FP,3,0,1,0,0,0,1,1,0,0.003066667
911,71,REU04,BP-BT-FP,REU04_BP-BT-FP,3,0,1,0,0,0,1,1,2.000277778,0.005176267
912,71,REU04,BP-BT-FP,REU04_BP-BT-FP,3,0,1,0,0,0,1,1,4.000277778,0.000290877
913,71,REU04,BP-BT-FP,REU04_BP-BT-FP,3,0,1,0,0,0,1,1,6.000833333,0.000873793
914,71,REU04,BP-BT-FP,REU04_BP-BT-FP,3,0,1,0,0,0,1,1,8.001111111,0.025883656
915,71,REU04,BP-BT-FP,REU04_BP-BT-FP,3,0,1,0,0,0,1,1,10.00166667,-0.000292039
916,71,REU04,BP-BT-FP,REU04_BP-BT-FP,3,0,1,0,0,0,1,1,12.00222222,0.002206172
917,71,REU04,BP-BT-FP,REU04_BP-BT-FP,3,0,1,0,0,0,1,1,14.00277778,0.00381613
918,71,REU04,BP-BT-FP,REU04_BP-BT-FP,3,0,1,0,0,0,1,1,16.00277778,0.008174119
919,71,REU04,BP-BT-FP,REU04_BP-BT-FP,3,0,1,0,0,0,1,1,18.00388889,0.019360551
920,71,REU04,BP-BT-FP,REU04_BP-BT-FP,3,0,1,0,0,0,1,1,20.00361111,0.038596772
921,71,REU04,BP-BT-FP,REU04_BP-BT-FP,3,0,1,0,0,0,1,1,22.00444444,0.112516046
922,71,REU04,BP-BT-FP,REU04_BP-BT-FP,3,0,1,0,0,0,1,1,24.00444444,0.243033667
923,72,REU04,BP-ER-FP,REU04_BP-ER-FP,3,0,1,0,0,0,1,1,0,0.001166667
924,72,REU04,BP-ER-FP,REU04_BP-ER-FP,3,0,1,0,0,0,1,1,2.000277778,0.001446185
925,72,REU04,BP-ER-FP,REU04_BP-ER-FP,3,0,1,0,0,0,1,1,4.000277778,0.00214498
926,72,REU04,BP-ER-FP,REU04_BP-ER-FP,3,0,1,0,0,0,1,1,6.000833333,0.002291727
927,72,REU04,BP-ER-FP,REU04_BP-ER-FP,3,0,1,0,0,0,1,1,8.001111111,0.001156185
928,72,REU04,BP-ER-FP,REU04_BP-ER-FP,3,0,1,0,0,0,1,1,10.00166667,0.002731968
929,72,REU04,BP-ER-FP,REU04_BP-ER-FP,3,0,1,0,0,0,1,1,12.00222222,0.00274245
930,72,REU04,BP-ER-FP,REU04_BP-ER-FP,3,0,1,0,0,0,1,1,14.00277778,0.002634137
931,72,REU04,BP-ER-FP,REU04_BP-ER-FP,3,0,1,0,0,0,1,1,16.00277778,0.002819317
932,72,REU04,BP-ER-FP,REU04_BP-ER-FP,3,0,1,0,0,0,1,1,18.00388889,0.001987751
933,72,REU04,BP-ER-FP,REU04_BP-ER-FP,3,0,1,0,0,0,1,1,20.00361111,0.002218353
934,72,REU04,BP-ER-FP,REU04_BP-ER-FP,3,0,1,0,0,0,1,1,22.00444444,0.001026908
935,72,REU04,BP-ER-FP,REU04_BP-ER-FP,3,0,1,0,0,0,1,1,24.00444444,-0.000863333
936,73,REU04,BT-ER-FP,REU04_BT-ER-FP,1,0,1,0,0,0,1,1,0,0.001566667
937,73,REU04,BT-ER-FP,REU04_BT-ER-FP,1,0,1,0,0,0,1,1,2.000277778,0.003702992
938,73,REU04,BT-ER-FP,REU04_BT-ER-FP,1,0,1,0,0,0,1,1,4.000277778,-0.001895654
939,73,REU04,BT-ER-FP,REU04_BT-ER-FP,1,0,1,0,0,0,1,1,6.000833333,-0.003884646
940,73,REU04,BT-ER-FP,REU04_BT-ER-FP,1,0,1,0,0,0,1,1,8.001111111,-0.010256789
941,73,REU04,BT-ER-FP,REU04_BT-ER-FP,1,0,1,0,0,0,1,1,10.00166667,-0.006094638
942,73,REU04,BT-ER-FP,REU04_BT-ER-FP,1,0,1,0,0,0,1,1,12.00222222,-0.003332148
943,73,REU04,BT-ER-FP,REU04_BT-ER-FP,1,0,1,0,0,0,1,1,14.00277778,0.001566667
944,73,REU04,BT-ER-FP,REU04_BT-ER-FP,1,0,1,0,0,0,1,1,16.00277778,0.011437963
945,73,REU04,BT-ER-FP,REU04_BT-ER-FP,1,0,1,0,0,0,1,1,18.00388889,0.027718235
946,73,REU04,BT-ER-FP,REU04_BT-ER-FP,1,0,1,0,0,0,1,1,20.00361111,0.066724588
947,73,REU04,BT-ER-FP,REU04_BT-ER-FP,1,0,1,0,0,0,1,1,22.00444444,0.177408339
948,73,REU04,BT-ER-FP,REU04_BT-ER-FP,1,0,1,0,0,0,1,1,24.00444444,0.312033667
949,74,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,1,0,1,0,0,0,1,1,0,-3.33E-05
950,74,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,1,0,1,0,0,0,1,1,2.000277778,-0.001961205
951,74,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,1,0,1,0,0,0,1,1,4.000277778,-0.002580376
952,74,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,1,0,1,0,0,0,1,1,6.000833333,-0.004226807
953,74,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,1,0,1,0,0,0,1,1,8.001111111,-0.003452844
954,74,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,1,0,1,0,0,0,1,1,10.00166667,-0.004437888
955,74,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,1,0,1,0,0,0,1,1,12.00222222,-0.003509132
956,74,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,1,0,1,0,0,0,1,1,14.00277778,0.001993043
957,74,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,1,0,1,0,0,0,1,1,16.00277778,0.015220778
958,74,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,1,0,1,0,0,0,1,1,18.00388889,0.041577743
959,74,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,1,0,1,0,0,0,1,1,20.00361111,0.103719953
960,74,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,1,0,1,0,0,0,1,1,22.00444444,0.181256995
961,74,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,1,0,1,0,0,0,1,1,24.00444444,0.287233667
962,75,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,1,0,1,0,0,0,1,1,0,-0.001133333
963,75,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,1,0,1,0,0,0,1,1,2.000277778,-0.001680341
964,75,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,1,0,1,0,0,0,1,1,4.000277778,0.002449566
965,75,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,1,0,1,0,0,0,1,1,6.000833333,-0.001242735
966,75,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,1,0,1,0,0,0,1,1,8.001111111,-0.00162564
967,75,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,1,0,1,0,0,0,1,1,10.00166667,0.002695719
968,75,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,1,0,1,0,0,0,1,1,12.00222222,0.00277777
969,75,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,1,0,1,0,0,0,1,1,14.00277778,0.007728188
970,75,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,1,0,1,0,0,0,1,1,16.00277778,0.013335015
971,75,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,1,0,1,0,0,0,1,1,18.00388889,0.02616234
972,75,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,1,0,1,0,0,0,1,1,20.00361111,0.066121238
973,75,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,1,0,1,0,0,0,1,1,22.00444444,0.156678328
974,75,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,1,0,1,0,0,0,1,1,24.00444444,0.269033667
975,76,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,1,0,1,0,0,0,1,1,0,0.003966667
976,76,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,1,0,1,0,0,0,1,1,2.000277778,0.002692223
977,76,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,1,0,1,0,0,0,1,1,4.000277778,0.000773397
978,76,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,1,0,1,0,0,0,1,1,6.000833333,-8.58E-05
979,76,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,1,0,1,0,0,0,1,1,8.001111111,0.000787717
980,76,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,1,0,1,0,0,0,1,1,10.00166667,-0.001890047
981,76,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,1,0,1,0,0,0,1,1,12.00222222,-0.000773119
982,76,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,1,0,1,0,0,0,1,1,14.00277778,0.000100376
983,76,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,1,0,1,0,0,0,1,1,16.00277778,0.006730348
984,76,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,1,0,1,0,0,0,1,1,18.00388889,0.020534436
985,76,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,1,0,1,0,0,0,1,1,20.00361111,0.037503154
986,76,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,1,0,1,0,0,0,1,1,22.00444444,0.073058704
987,76,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,1,0,1,0,0,0,1,1,24.00444444,0.134933667
988,77,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,1,0,1,0,0,0,1,1,0,-0.002233333
989,77,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,1,0,1,0,0,0,1,1,2.000277778,-0.004184706
990,77,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,1,0,1,0,0,0,1,1,4.000277778,-0.007741241
991,77,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,1,0,1,0,0,0,1,1,6.000833333,-0.009346403
992,77,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,1,0,1,0,0,0,1,1,8.001111111,-0.006482291
993,77,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,1,0,1,0,0,0,1,1,10.00166667,-0.009251982
994,77,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,1,0,1,0,0,0,1,1,12.00222222,-0.004247654
995,77,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,1,0,1,0,0,0,1,1,14.00277778,0.009002799
996,77,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,1,0,1,0,0,0,1,1,16.00277778,0.049824265
997,77,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,1,0,1,0,0,0,1,1,18.00388889,0.122748967
998,77,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,1,0,1,0,0,0,1,1,20.00361111,0.247951583
999,77,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,1,0,1,0,0,0,1,1,22.00444444,0.346212661
1000,77,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,1,0,1,0,0,0,1,1,24.00444444,0.502133667
1001,78,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,1,0,1,0,0,0,1,1,0,-0.002733333
1002,78,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,1,0,1,0,0,0,1,1,2.000277778,-0.002960718
1003,78,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,1,0,1,0,0,0,1,1,4.000277778,-0.005114187
1004,78,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,1,0,1,0,0,0,1,1,6.000833333,-0.005274694
1005,78,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,1,0,1,0,0,0,1,1,8.001111111,-0.003776629
1006,78,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,1,0,1,0,0,0,1,1,10.00166667,-0.005595708
1007,78,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,1,0,1,0,0,0,1,1,12.00222222,-0.002706582
1008,78,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,1,0,1,0,0,0,1,1,14.00277778,0.007498986
1009,78,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,1,0,1,0,0,0,1,1,16.00277778,0.037366658
1010,78,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,1,0,1,0,0,0,1,1,18.00388889,0.102666243
1011,78,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,1,0,1,0,0,0,1,1,20.00361111,0.204989435
1012,78,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,1,0,1,0,0,0,1,1,22.00444444,0.291328809
1013,78,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,1,0,1,0,0,0,1,1,24.00444444,0.345633667
1014,79,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,1,0,1,0,0,0,1,1,0,-0.002033333
1015,79,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,1,0,1,0,0,0,1,1,2.000277778,-0.002151456
1016,79,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,1,0,1,0,0,0,1,1,4.000277778,-0.004883038
1017,79,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,1,0,1,0,0,0,1,1,6.000833333,-0.005281701
1018,79,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,1,0,1,0,0,0,1,1,8.001111111,-0.00163467
1019,79,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,1,0,1,0,0,0,1,1,10.00166667,-0.004440078
1020,79,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,1,0,1,0,0,0,1,1,12.00222222,0.002470085
1021,79,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,1,0,1,0,0,0,1,1,14.00277778,0.026404649
1022,79,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,1,0,1,0,0,0,1,1,16.00277778,0.088965257
1023,79,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,1,0,1,0,0,0,1,1,18.00388889,0.192012338
