Well,Experiment,Condition,Treatments,Rep,Inulin,Starch,Pectin,ArGal,Gum,AmAc,pH,Time,OD?,OD
40,REU04,BH-BP-BT,REU04_BH-BP-BT,2,0,1,0,0,0,1,1,18.00388889,0.018950935,0.008950935
40,REU04,BH-BP-BT,REU04_BH-BP-BT,2,0,1,0,0,0,1,1,20.00361111,0.022628452,0.012628452
40,REU04,BH-BP-BT,REU04_BH-BP-BT,2,0,1,0,0,0,1,1,22.00444444,0.030538581,0.020538581
40,REU04,BH-BP-BT,REU04_BH-BP-BT,2,0,1,0,0,0,1,1,24.00444444,0.046567,0.036567
41,REU04,BH-FP,REU04_BH-FP,3,0,1,0,0,0,1,1,0,0.01,0
41,REU04,BH-FP,REU04_BH-FP,3,0,1,0,0,0,1,1,2.000277778,0.009940632,-5.93679999999989E-05
41,REU04,BH-FP,REU04_BH-FP,3,0,1,0,0,0,1,1,4.000277778,0.00990825,-9.17499999999998E-05
41,REU04,BH-FP,REU04_BH-FP,3,0,1,0,0,0,1,1,6.000833333,0.009924441,-7.55589999999993E-05
41,REU04,BH-FP,REU04_BH-FP,3,0,1,0,0,0,1,1,8.001111111,0.010070162,7.01620000000003E-05
41,REU04,BH-FP,REU04_BH-FP,3,0,1,0,0,0,1,1,10.00166667,0.009940632,-5.93679999999989E-05
41,REU04,BH-FP,REU04_BH-FP,3,0,1,0,0,0,1,1,12.00222222,0.009951426,-4.85739999999991E-05
41,REU04,BH-FP,REU04_BH-FP,3,0,1,0,0,0,1,1,14.00277778,0.009924441,-7.55589999999993E-05
41,REU04,BH-FP,REU04_BH-FP,3,0,1,0,0,0,1,1,16.00277778,0.009897456,-0.000102544
41,REU04,BH-FP,REU04_BH-FP,3,0,1,0,0,0,1,1,18.00388889,0.010053971,5.39709999999999E-05
41,REU04,BH-FP,REU04_BH-FP,3,0,1,0,0,0,1,1,20.00361111,0.010124132,0.000124132
41,REU04,BH-FP,REU04_BH-FP,3,0,1,0,0,0,1,1,22.00444444,0.010210485,0.000210485
41,REU04,BH-FP,REU04_BH-FP,3,0,1,0,0,0,1,1,24.00444444,0.010367,0.000367
42,REU04,BP-BT,REU04_BP-BT,3,0,1,0,0,0,1,1,0,0.01,0
42,REU04,BP-BT,REU04_BP-BT,3,0,1,0,0,0,1,1,2.000277778,0.011446898,0.001446898
42,REU04,BP-BT,REU04_BP-BT,3,0,1,0,0,0,1,1,4.000277778,0.011289054,0.001289054
42,REU04,BP-BT,REU04_BP-BT,3,0,1,0,0,0,1,1,6.000833333,0.011473205,0.001473205
42,REU04,BP-BT,REU04_BP-BT,3,0,1,0,0,0,1,1,8.001111111,0.012551801,0.002551801
42,REU04,BP-BT,REU04_BP-BT,3,0,1,0,0,0,1,1,10.00166667,0.011446898,0.001446898
42,REU04,BP-BT,REU04_BP-BT,3,0,1,0,0,0,1,1,12.00222222,0.011657355,0.001657355
42,REU04,BP-BT,REU04_BP-BT,3,0,1,0,0,0,1,1,14.00277778,0.011657355,0.001657355
42,REU04,BP-BT,REU04_BP-BT,3,0,1,0,0,0,1,1,16.00277778,0.011631048,0.001631048
42,REU04,BP-BT,REU04_BP-BT,3,0,1,0,0,0,1,1,18.00388889,0.012446572,0.002446572
42,REU04,BP-BT,REU04_BP-BT,3,0,1,0,0,0,1,1,20.00361111,0.012867488,0.002867488
42,REU04,BP-BT,REU04_BP-BT,3,0,1,0,0,0,1,1,22.00444444,0.01341994,0.00341994
42,REU04,BP-BT,REU04_BP-BT,3,0,1,0,0,0,1,1,24.00444444,0.014367,0.004367
43,REU04,BP-ER,REU04_BP-ER,3,0,1,0,0,0,1,1,0,0.01,0
43,REU04,BP-ER,REU04_BP-ER,3,0,1,0,0,0,1,1,2.000277778,0.001743951,-0.008256049
43,REU04,BP-ER,REU04_BP-ER,3,0,1,0,0,0,1,1,4.000277778,0.004590864,-0.005409136
43,REU04,BP-ER,REU04_BP-ER,3,0,1,0,0,0,1,1,6.000833333,0.007153086,-0.002846914
43,REU04,BP-ER,REU04_BP-ER,3,0,1,0,0,0,1,1,8.001111111,0.001459259,-0.008540741
43,REU04,BP-ER,REU04_BP-ER,3,0,1,0,0,0,1,1,10.00166667,0.009572963,-0.000427037
43,REU04,BP-ER,REU04_BP-ER,3,0,1,0,0,0,1,1,12.00222222,0.01,0
43,REU04,BP-ER,REU04_BP-ER,3,0,1,0,0,0,1,1,14.00277778,0.01,0
43,REU04,BP-ER,REU04_BP-ER,3,0,1,0,0,0,1,1,16.00277778,0.011850494,0.001850494
43,REU04,BP-ER,REU04_BP-ER,3,0,1,0,0,0,1,1,18.00388889,0.007437778,-0.002562222
43,REU04,BP-ER,REU04_BP-ER,3,0,1,0,0,0,1,1,20.00361111,0.006156667,-0.003843333
43,REU04,BP-ER,REU04_BP-ER,3,0,1,0,0,0,1,1,22.00444444,0.003025062,-0.006974938
43,REU04,BP-ER,REU04_BP-ER,3,0,1,0,0,0,1,1,24.00444444,-0.00153,-0.01153
44,REU04,BP-FP,REU04_BP-FP,3,0,1,0,0,0,1,1,0,0.01,0
44,REU04,BP-FP,REU04_BP-FP,3,0,1,0,0,0,1,1,2.000277778,0.011181339,0.001181339
44,REU04,BP-FP,REU04_BP-FP,3,0,1,0,0,0,1,1,4.000277778,0.010603795,0.000603795
44,REU04,BP-FP,REU04_BP-FP,3,0,1,0,0,0,1,1,6.000833333,0.010603795,0.000603795
44,REU04,BP-FP,REU04_BP-FP,3,0,1,0,0,0,1,1,8.001111111,0.011982024,0.001982024
44,REU04,BP-FP,REU04_BP-FP,3,0,1,0,0,0,1,1,10.00166667,0.010564417,0.000564417
44,REU04,BP-FP,REU04_BP-FP,3,0,1,0,0,0,1,1,12.00222222,0.010538165,0.000538165
44,REU04,BP-FP,REU04_BP-FP,3,0,1,0,0,0,1,1,14.00277778,0.010485661,0.000485661
44,REU04,BP-FP,REU04_BP-FP,3,0,1,0,0,0,1,1,16.00277778,0.010564417,0.000564417
44,REU04,BP-FP,REU04_BP-FP,3,0,1,0,0,0,1,1,18.00388889,0.010931945,0.000931945
44,REU04,BP-FP,REU04_BP-FP,3,0,1,0,0,0,1,1,20.00361111,0.010984449,0.000984449
44,REU04,BP-FP,REU04_BP-FP,3,0,1,0,0,0,1,1,22.00444444,0.011351976,0.001351976
44,REU04,BP-FP,REU04_BP-FP,3,0,1,0,0,0,1,1,24.00444444,0.011667,0.001667
45,REU04,BT-ER,REU04_BT-ER,3,0,1,0,0,0,1,1,0,0.01,0
45,REU04,BT-ER,REU04_BT-ER,3,0,1,0,0,0,1,1,2.000277778,0.0168,0.0068
45,REU04,BT-ER,REU04_BT-ER,3,0,1,0,0,0,1,1,4.000277778,0.0123,0.0023
45,REU04,BT-ER,REU04_BT-ER,3,0,1,0,0,0,1,1,6.000833333,0.01,0
45,REU04,BT-ER,REU04_BT-ER,3,0,1,0,0,0,1,1,8.001111111,0.0165,0.0065
45,REU04,BT-ER,REU04_BT-ER,3,0,1,0,0,0,1,1,10.00166667,0.0084,-0.0016
45,REU04,BT-ER,REU04_BT-ER,3,0,1,0,0,0,1,1,12.00222222,0.0079,-0.0021
45,REU04,BT-ER,REU04_BT-ER,3,0,1,0,0,0,1,1,14.00277778,0.0088,-0.0012
45,REU04,BT-ER,REU04_BT-ER,3,0,1,0,0,0,1,1,16.00277778,0.0116,0.0016
45,REU04,BT-ER,REU04_BT-ER,3,0,1,0,0,0,1,1,18.00388889,0.024,0.014
45,REU04,BT-ER,REU04_BT-ER,3,0,1,0,0,0,1,1,20.00361111,0.0417,0.0317
45,REU04,BT-ER,REU04_BT-ER,3,0,1,0,0,0,1,1,22.00444444,0.0938,0.0838
45,REU04,BT-ER,REU04_BT-ER,3,0,1,0,0,0,1,1,24.00444444,0.2288,0.2188
46,REU04,BT-FP,REU04_BT-FP,3,0,1,0,0,0,1,1,0,0.01,0
46,REU04,BT-FP,REU04_BT-FP,3,0,1,0,0,0,1,1,2.000277778,0.020867211,0.010867211
46,REU04,BT-FP,REU04_BT-FP,3,0,1,0,0,0,1,1,4.000277778,0.01508305,0.00508305
46,REU04,BT-FP,REU04_BT-FP,3,0,1,0,0,0,1,1,6.000833333,0.014119024,0.004119024
46,REU04,BT-FP,REU04_BT-FP,3,0,1,0,0,0,1,1,8.001111111,0.026563733,0.016563733
46,REU04,BT-FP,REU04_BT-FP,3,0,1,0,0,0,1,1,10.00166667,0.01508305,0.00508305
46,REU04,BT-FP,REU04_BT-FP,3,0,1,0,0,0,1,1,12.00222222,0.015170689,0.005170689
46,REU04,BT-FP,REU04_BT-FP,3,0,1,0,0,0,1,1,14.00277778,0.016047077,0.006047077
46,REU04,BT-FP,REU04_BT-FP,3,0,1,0,0,0,1,1,16.00277778,0.017011104,0.007011104
46,REU04,BT-FP,REU04_BT-FP,3,0,1,0,0,0,1,1,18.00388889,0.022882904,0.012882904
46,REU04,BT-FP,REU04_BT-FP,3,0,1,0,0,0,1,1,20.00361111,0.030858034,0.020858034
46,REU04,BT-FP,REU04_BT-FP,3,0,1,0,0,0,1,1,22.00444444,0.045844269,0.035844269
46,REU04,BT-FP,REU04_BT-FP,3,0,1,0,0,0,1,1,24.00444444,0.091767,0.081767
47,REU04,ER-FP,REU04_ER-FP,3,0,1,0,0,0,1,1,0,0.01,0
47,REU04,ER-FP,REU04_ER-FP,3,0,1,0,0,0,1,1,2.000277778,0.005226885,-0.004773115
47,REU04,ER-FP,REU04_ER-FP,3,0,1,0,0,0,1,1,4.000277778,0.009012459,-0.000987541
47,REU04,ER-FP,REU04_ER-FP,3,0,1,0,0,0,1,1,6.000833333,0.009711967,-0.000288033
47,REU04,ER-FP,REU04_ER-FP,3,0,1,0,0,0,1,1,8.001111111,0.001276721,-0.008723279
47,REU04,ER-FP,REU04_ER-FP,3,0,1,0,0,0,1,1,10.00166667,0.01049377,0.00049377
47,REU04,ER-FP,REU04_ER-FP,3,0,1,0,0,0,1,1,12.00222222,0.010534918,0.000534918
47,REU04,ER-FP,REU04_ER-FP,3,0,1,0,0,0,1,1,14.00277778,0.010617213,0.000617213
47,REU04,ER-FP,REU04_ER-FP,3,0,1,0,0,0,1,1,16.00277778,0.011028689,0.001028689
47,REU04,ER-FP,REU04_ER-FP,3,0,1,0,0,0,1,1,18.00388889,0.009053607,-0.000946393
47,REU04,ER-FP,REU04_ER-FP,3,0,1,0,0,0,1,1,20.00361111,0.007201967,-0.002798033
47,REU04,ER-FP,REU04_ER-FP,3,0,1,0,0,0,1,1,22.00444444,0.005720656,-0.004279344
47,REU04,ER-FP,REU04_ER-FP,3,0,1,0,0,0,1,1,24.00444444,0.00247,-0.00753
48,REU04,BH-BP-BT,REU04_BH-BP-BT,3,0,1,0,0,0,1,1,0,0.01,0
48,REU04,BH-BP-BT,REU04_BH-BP-BT,3,0,1,0,0,0,1,1,2.000277778,0.014325528,0.004325528
48,REU04,BH-BP-BT,REU04_BH-BP-BT,3,0,1,0,0,0,1,1,4.000277778,0.011953464,0.001953464
48,REU04,BH-BP-BT,REU04_BH-BP-BT,3,0,1,0,0,0,1,1,6.000833333,0.012232531,0.002232531
48,REU04,BH-BP-BT,REU04_BH-BP-BT,3,0,1,0,0,0,1,1,8.001111111,0.027813733,0.017813733
48,REU04,BH-BP-BT,REU04_BH-BP-BT,3,0,1,0,0,0,1,1,10.00166667,0.012465086,0.002465086
48,REU04,BH-BP-BT,REU04_BH-BP-BT,3,0,1,0,0,0,1,1,12.00222222,0.012744152,0.002744152
48,REU04,BH-BP-BT,REU04_BH-BP-BT,3,0,1,0,0,0,1,1,14.00277778,0.013116241,0.003116241
48,REU04,BH-BP-BT,REU04_BH-BP-BT,3,0,1,0,0,0,1,1,16.00277778,0.012837174,0.002837174
48,REU04,BH-BP-BT,REU04_BH-BP-BT,3,0,1,0,0,0,1,1,18.00388889,0.018465012,0.008465012
48,REU04,BH-BP-BT,REU04_BH-BP-BT,3,0,1,0,0,0,1,1,20.00361111,0.023488205,0.013488205
48,REU04,BH-BP-BT,REU04_BH-BP-BT,3,0,1,0,0,0,1,1,22.00444444,0.03162764,0.02162764
48,REU04,BH-BP-BT,REU04_BH-BP-BT,3,0,1,0,0,0,1,1,24.00444444,0.045767,0.035767
49,REU04,BH-BP-ER,REU04_BH-BP-ER,1,0,1,0,0,0,1,1,0,0.01,0
49,REU04,BH-BP-ER,REU04_BH-BP-ER,1,0,1,0,0,0,1,1,2.000277778,0.010469672,0.000469672
49,REU04,BH-BP-ER,REU04_BH-BP-ER,1,0,1,0,0,0,1,1,4.000277778,0.010814098,0.000814098
49,REU04,BH-BP-ER,REU04_BH-BP-ER,1,0,1,0,0,0,1,1,6.000833333,0.010970656,0.000970656
49,REU04,BH-BP-ER,REU04_BH-BP-ER,1,0,1,0,0,0,1,1,8.001111111,0.010579262,0.000579262
49,REU04,BH-BP-ER,REU04_BH-BP-ER,1,0,1,0,0,0,1,1,10.00166667,0.011189836,0.001189836
49,REU04,BH-BP-ER,REU04_BH-BP-ER,1,0,1,0,0,0,1,1,12.00222222,0.01128377,0.00128377
49,REU04,BH-BP-ER,REU04_BH-BP-ER,1,0,1,0,0,0,1,1,14.00277778,0.010986311,0.000986311
49,REU04,BH-BP-ER,REU04_BH-BP-ER,1,0,1,0,0,0,1,1,16.00277778,0.011048934,0.001048934
49,REU04,BH-BP-ER,REU04_BH-BP-ER,1,0,1,0,0,0,1,1,18.00388889,0.009953033,-4.69670000000002E-05
49,REU04,BH-BP-ER,REU04_BH-BP-ER,1,0,1,0,0,0,1,1,20.00361111,0.009248525,-0.000751475
49,REU04,BH-BP-ER,REU04_BH-BP-ER,1,0,1,0,0,0,1,1,22.00444444,0.007228934,-0.002771066
49,REU04,BH-BP-ER,REU04_BH-BP-ER,1,0,1,0,0,0,1,1,24.00444444,0.00427,-0.00573
50,REU04,BH-BP-FP,REU04_BH-BP-FP,1,0,1,0,0,0,1,1,0,0.01,0
50,REU04,BH-BP-FP,REU04_BH-BP-FP,1,0,1,0,0,0,1,1,2.000277778,0.010234796,0.000234796
50,REU04,BH-BP-FP,REU04_BH-BP-FP,1,0,1,0,0,0,1,1,4.000277778,0.010125224,0.000125224
50,REU04,BH-BP-FP,REU04_BH-BP-FP,1,0,1,0,0,0,1,1,6.000833333,0.010177401,0.000177401
50,REU04,BH-BP-FP,REU04_BH-BP-FP,1,0,1,0,0,0,1,1,8.001111111,0.010448721,0.000448721
50,REU04,BH-BP-FP,REU04_BH-BP-FP,1,0,1,0,0,0,1,1,10.00166667,0.010177401,0.000177401
50,REU04,BH-BP-FP,REU04_BH-BP-FP,1,0,1,0,0,0,1,1,12.00222222,0.010208707,0.000208707
50,REU04,BH-BP-FP,REU04_BH-BP-FP,1,0,1,0,0,0,1,1,14.00277778,0.010172184,0.000172184
50,REU04,BH-BP-FP,REU04_BH-BP-FP,1,0,1,0,0,0,1,1,16.00277778,0.010172184,0.000172184
50,REU04,BH-BP-FP,REU04_BH-BP-FP,1,0,1,0,0,0,1,1,18.00388889,0.010370456,0.000370456
50,REU04,BH-BP-FP,REU04_BH-BP-FP,1,0,1,0,0,0,1,1,20.00361111,0.010453939,0.000453939
50,REU04,BH-BP-FP,REU04_BH-BP-FP,1,0,1,0,0,0,1,1,22.00444444,0.010542639,0.000542639
50,REU04,BH-BP-FP,REU04_BH-BP-FP,1,0,1,0,0,0,1,1,24.00444444,0.010767,0.000767
51,REU04,BH-BT-ER,REU04_BH-BT-ER,1,0,1,0,0,0,1,1,0,0.01,0
51,REU04,BH-BT-ER,REU04_BH-BT-ER,1,0,1,0,0,0,1,1,2.000277778,0.012572281,0.002572281
51,REU04,BH-BT-ER,REU04_BH-BT-ER,1,0,1,0,0,0,1,1,4.000277778,0.009632531,-0.000367469
51,REU04,BH-BT-ER,REU04_BH-BT-ER,1,0,1,0,0,0,1,1,6.000833333,0.010367469,0.000367469
51,REU04,BH-BT-ER,REU04_BH-BT-ER,1,0,1,0,0,0,1,1,8.001111111,0.017165639,0.007165639
51,REU04,BH-BT-ER,REU04_BH-BT-ER,1,0,1,0,0,0,1,1,10.00166667,0.009724398,-0.000275602
51,REU04,BH-BT-ER,REU04_BH-BT-ER,1,0,1,0,0,0,1,1,12.00222222,0.016614436,0.006614436
51,REU04,BH-BT-ER,REU04_BH-BT-ER,1,0,1,0,0,0,1,1,14.00277778,0.019829787,0.009829787
51,REU04,BH-BT-ER,REU04_BH-BT-ER,1,0,1,0,0,0,1,1,16.00277778,0.035722808,0.025722808
51,REU04,BH-BT-ER,REU04_BH-BT-ER,1,0,1,0,0,0,1,1,18.00388889,0.094609666,0.084609666
51,REU04,BH-BT-ER,REU04_BH-BT-ER,1,0,1,0,0,0,1,1,20.00361111,0.21890595,0.20890595
51,REU04,BH-BT-ER,REU04_BH-BT-ER,1,0,1,0,0,0,1,1,22.00444444,0.312518598,0.302518598
51,REU04,BH-BT-ER,REU04_BH-BT-ER,1,0,1,0,0,0,1,1,24.00444444,0.433967,0.423967
52,REU04,BH-BT-FP,REU04_BH-BT-FP,1,0,1,0,0,0,1,1,0,0.01,0
52,REU04,BH-BT-FP,REU04_BH-BT-FP,1,0,1,0,0,0,1,1,2.000277778,0.01841583,0.00841583
52,REU04,BH-BT-FP,REU04_BH-BT-FP,1,0,1,0,0,0,1,1,4.000277778,0.016334495,0.006334495
52,REU04,BH-BT-FP,REU04_BH-BT-FP,1,0,1,0,0,0,1,1,6.000833333,0.017239423,0.007239423
52,REU04,BH-BT-FP,REU04_BH-BT-FP,1,0,1,0,0,0,1,1,8.001111111,0.029727429,0.019727429
52,REU04,BH-BT-FP,REU04_BH-BT-FP,1,0,1,0,0,0,1,1,10.00166667,0.01841583,0.00841583
52,REU04,BH-BT-FP,REU04_BH-BT-FP,1,0,1,0,0,0,1,1,12.00222222,0.020316178,0.010316178
52,REU04,BH-BT-FP,REU04_BH-BT-FP,1,0,1,0,0,0,1,1,14.00277778,0.026650674,0.016650674
52,REU04,BH-BT-FP,REU04_BH-BT-FP,1,0,1,0,0,0,1,1,16.00277778,0.042305927,0.032305927
52,REU04,BH-BT-FP,REU04_BH-BT-FP,1,0,1,0,0,0,1,1,18.00388889,0.091353019,0.081353019
52,REU04,BH-BT-FP,REU04_BH-BT-FP,1,0,1,0,0,0,1,1,20.00361111,0.203745066,0.193745066
52,REU04,BH-BT-FP,REU04_BH-BT-FP,1,0,1,0,0,0,1,1,22.00444444,0.331973352,0.321973352
52,REU04,BH-BT-FP,REU04_BH-BT-FP,1,0,1,0,0,0,1,1,24.00444444,0.530967,0.520967
53,REU04,BH-ER-FP,REU04_BH-ER-FP,1,0,1,0,0,0,1,1,0,0.01,0
53,REU04,BH-ER-FP,REU04_BH-ER-FP,1,0,1,0,0,0,1,1,2.000277778,0.004453596,-0.005546404
53,REU04,BH-ER-FP,REU04_BH-ER-FP,1,0,1,0,0,0,1,1,4.000277778,0.010523246,0.000523246
53,REU04,BH-ER-FP,REU04_BH-ER-FP,1,0,1,0,0,0,1,1,6.000833333,0.012092982,0.002092982
53,REU04,BH-ER-FP,REU04_BH-ER-FP,1,0,1,0,0,0,1,1,8.001111111,-0.007267105,-0.017267105
53,REU04,BH-ER-FP,REU04_BH-ER-FP,1,0,1,0,0,0,1,1,10.00166667,0.012511579,0.002511579
53,REU04,BH-ER-FP,REU04_BH-ER-FP,1,0,1,0,0,0,1,1,12.00222222,0.014709211,0.004709211
53,REU04,BH-ER-FP,REU04_BH-ER-FP,1,0,1,0,0,0,1,1,14.00277778,0.015337105,0.005337105
53,REU04,BH-ER-FP,REU04_BH-ER-FP,1,0,1,0,0,0,1,1,16.00277778,0.016383596,0.006383596
53,REU04,BH-ER-FP,REU04_BH-ER-FP,1,0,1,0,0,0,1,1,18.00388889,0.011360439,0.001360439
53,REU04,BH-ER-FP,REU04_BH-ER-FP,1,0,1,0,0,0,1,1,20.00361111,0.007174474,-0.002825526
53,REU04,BH-ER-FP,REU04_BH-ER-FP,1,0,1,0,0,0,1,1,22.00444444,0.00162807,-0.00837193
53,REU04,BH-ER-FP,REU04_BH-ER-FP,1,0,1,0,0,0,1,1,24.00444444,-0.00193,-0.01193
54,REU04,BP-BT-ER,REU04_BP-BT-ER,1,0,1,0,0,0,1,1,0,0.01,0
54,REU04,BP-BT-ER,REU04_BP-BT-ER,1,0,1,0,0,0,1,1,2.000277778,0.013331031,0.003331031
54,REU04,BP-BT-ER,REU04_BP-BT-ER,1,0,1,0,0,0,1,1,4.000277778,0.010999309,0.000999309
54,REU04,BP-BT-ER,REU04_BP-BT-ER,1,0,1,0,0,0,1,1,6.000833333,0.010555172,0.000555172
54,REU04,BP-BT-ER,REU04_BP-BT-ER,1,0,1,0,0,0,1,1,8.001111111,0.021288495,0.011288495
54,REU04,BP-BT-ER,REU04_BP-BT-ER,1,0,1,0,0,0,1,1,10.00166667,0.010592183,0.000592183
54,REU04,BP-BT-ER,REU04_BP-BT-ER,1,0,1,0,0,0,1,1,12.00222222,0.011665516,0.001665516
54,REU04,BP-BT-ER,REU04_BP-BT-ER,1,0,1,0,0,0,1,1,14.00277778,0.015773787,0.005773787
54,REU04,BP-BT-ER,REU04_BP-BT-ER,1,0,1,0,0,0,1,1,16.00277778,0.038979971,0.028979971
54,REU04,BP-BT-ER,REU04_BP-BT-ER,1,0,1,0,0,0,1,1,18.00388889,0.076768669,0.066768669
54,REU04,BP-BT-ER,REU04_BP-BT-ER,1,0,1,0,0,0,1,1,20.00361111,0.1524571,0.1424571
54,REU04,BP-BT-ER,REU04_BP-BT-ER,1,0,1,0,0,0,1,1,22.00444444,0.264638827,0.254638827
54,REU04,BP-BT-ER,REU04_BP-BT-ER,1,0,1,0,0,0,1,1,24.00444444,0.368567,0.358567
55,REU04,BP-BT-FP,REU04_BP-BT-FP,1,0,1,0,0,0,1,1,0,0.01,0
55,REU04,BP-BT-FP,REU04_BP-BT-FP,1,0,1,0,0,0,1,1,2.000277778,0.017462428,0.007462428
55,REU04,BP-BT-FP,REU04_BP-BT-FP,1,0,1,0,0,0,1,1,4.000277778,0.013374315,0.003374315
55,REU04,BP-BT-FP,REU04_BP-BT-FP,1,0,1,0,0,0,1,1,6.000833333,0.013698768,0.003698768
55,REU04,BP-BT-FP,REU04_BP-BT-FP,1,0,1,0,0,0,1,1,8.001111111,0.050686453,0.040686453
55,REU04,BP-BT-FP,REU04_BP-BT-FP,1,0,1,0,0,0,1,1,10.00166667,0.014217894,0.004217894
55,REU04,BP-BT-FP,REU04_BP-BT-FP,1,0,1,0,0,0,1,1,12.00222222,0.014542347,0.004542347
55,REU04,BP-BT-FP,REU04_BP-BT-FP,1,0,1,0,0,0,1,1,14.00277778,0.015515707,0.005515707
55,REU04,BP-BT-FP,REU04_BP-BT-FP,1,0,1,0,0,0,1,1,16.00277778,0.016099723,0.006099723
55,REU04,BP-BT-FP,REU04_BP-BT-FP,1,0,1,0,0,0,1,1,18.00388889,0.031673486,0.021673486
55,REU04,BP-BT-FP,REU04_BP-BT-FP,1,0,1,0,0,0,1,1,20.00361111,0.048869514,0.038869514
55,REU04,BP-BT-FP,REU04_BP-BT-FP,1,0,1,0,0,0,1,1,22.00444444,0.078005428,0.068005428
55,REU04,BP-BT-FP,REU04_BP-BT-FP,1,0,1,0,0,0,1,1,24.00444444,0.151267,0.141267
56,REU04,BP-ER-FP,REU04_BP-ER-FP,1,0,1,0,0,0,1,1,0,0.01,0
56,REU04,BP-ER-FP,REU04_BP-ER-FP,1,0,1,0,0,0,1,1,2.000277778,0.010175124,0.000175124
56,REU04,BP-ER-FP,REU04_BP-ER-FP,1,0,1,0,0,0,1,1,4.000277778,0.009877744,-0.000122256
56,REU04,BP-ER-FP,REU04_BP-ER-FP,1,0,1,0,0,0,1,1,6.000833333,0.009834789,-0.000165211
56,REU04,BP-ER-FP,REU04_BP-ER-FP,1,0,1,0,0,0,1,1,8.001111111,0.012111396,0.002111396
56,REU04,BP-ER-FP,REU04_BP-ER-FP,1,0,1,0,0,0,1,1,10.00166667,0.009762096,-0.000237904
56,REU04,BP-ER-FP,REU04_BP-ER-FP,1,0,1,0,0,0,1,1,12.00222222,0.009732358,-0.000267642
56,REU04,BP-ER-FP,REU04_BP-ER-FP,1,0,1,0,0,0,1,1,14.00277778,0.009775313,-0.000224687
56,REU04,BP-ER-FP,REU04_BP-ER-FP,1,0,1,0,0,0,1,1,16.00277778,0.009729054,-0.000270946
56,REU04,BP-ER-FP,REU04_BP-ER-FP,1,0,1,0,0,0,1,1,18.00388889,0.010819447,0.000819447
56,REU04,BP-ER-FP,REU04_BP-ER-FP,1,0,1,0,0,0,1,1,20.00361111,0.011638893,0.001638893
56,REU04,BP-ER-FP,REU04_BP-ER-FP,1,0,1,0,0,0,1,1,22.00444444,0.012421993,0.002421993
56,REU04,BP-ER-FP,REU04_BP-ER-FP,1,0,1,0,0,0,1,1,24.00444444,0.013367,0.003367
57,REU04,BH-BP-ER,REU04_BH-BP-ER,2,0,1,0,0,0,1,1,0,0.01,0
57,REU04,BH-BP-ER,REU04_BH-BP-ER,2,0,1,0,0,0,1,1,2.000277778,0.011357409,0.001357409
57,REU04,BH-BP-ER,REU04_BH-BP-ER,2,0,1,0,0,0,1,1,4.000277778,0.012022805,0.002022805
57,REU04,BH-BP-ER,REU04_BH-BP-ER,2,0,1,0,0,0,1,1,6.000833333,0.012688201,0.002688201
57,REU04,BH-BP-ER,REU04_BH-BP-ER,2,0,1,0,0,0,1,1,8.001111111,0.011996189,0.001996189
57,REU04,BH-BP-ER,REU04_BH-BP-ER,2,0,1,0,0,0,1,1,10.00166667,0.012688201,0.002688201
57,REU04,BH-BP-ER,REU04_BH-BP-ER,2,0,1,0,0,0,1,1,12.00222222,0.012714817,0.002714817
57,REU04,BH-BP-ER,REU04_BH-BP-ER,2,0,1,0,0,0,1,1,14.00277778,0.012688201,0.002688201
57,REU04,BH-BP-ER,REU04_BH-BP-ER,2,0,1,0,0,0,1,1,16.00277778,0.011942957,0.001942957
57,REU04,BH-BP-ER,REU04_BH-BP-ER,2,0,1,0,0,0,1,1,18.00388889,0.011623567,0.001623567
57,REU04,BH-BP-ER,REU04_BH-BP-ER,2,0,1,0,0,0,1,1,20.00361111,0.009520915,-0.000479085
57,REU04,BH-BP-ER,REU04_BH-BP-ER,2,0,1,0,0,0,1,1,22.00444444,0.007418262,-0.002581738
57,REU04,BH-BP-ER,REU04_BH-BP-ER,2,0,1,0,0,0,1,1,24.00444444,0.00127,-0.00873
58,REU04,BH-BP-FP,REU04_BH-BP-FP,2,0,1,0,0,0,1,1,0,0.01,0
58,REU04,BH-BP-FP,REU04_BH-BP-FP,2,0,1,0,0,0,1,1,2.000277778,0.010303511,0.000303511
58,REU04,BH-BP-FP,REU04_BH-BP-FP,2,0,1,0,0,0,1,1,4.000277778,0.010134109,0.000134109
58,REU04,BH-BP-FP,REU04_BH-BP-FP,2,0,1,0,0,0,1,1,6.000833333,0.010169401,0.000169401
58,REU04,BH-BP-FP,REU04_BH-BP-FP,2,0,1,0,0,0,1,1,8.001111111,0.010663489,0.000663489
58,REU04,BH-BP-FP,REU04_BH-BP-FP,2,0,1,0,0,0,1,1,10.00166667,0.010169401,0.000169401
58,REU04,BH-BP-FP,REU04_BH-BP-FP,2,0,1,0,0,0,1,1,12.00222222,0.010155285,0.000155285
58,REU04,BH-BP-FP,REU04_BH-BP-FP,2,0,1,0,0,0,1,1,14.00277778,0.010162343,0.000162343
58,REU04,BH-BP-FP,REU04_BH-BP-FP,2,0,1,0,0,0,1,1,16.00277778,0.010127051,0.000127051
58,REU04,BH-BP-FP,REU04_BH-BP-FP,2,0,1,0,0,0,1,1,18.00388889,0.010381153,0.000381153
58,REU04,BH-BP-FP,REU04_BH-BP-FP,2,0,1,0,0,0,1,1,20.00361111,0.01057173,0.00057173
