Well,Experiment,Condition,Treatments,Rep,Time,Inulin,Starch,Pectin,ArGal,Gum,AmAc,pH,ODraw,OD
1,REU03,1,REU03_1,1,0,0.5,0,0,0,0.5,0,1,0.1677,0.01
1,REU03,1,REU03_1,1,2.375,0.5,0,0,0,0.5,0,1,0.3274,0.042733219
1,REU03,1,REU03_1,1,4.375277778,0.5,0,0,0,0.5,0,1,0.353,0.047980373
1,REU03,1,REU03_1,1,6.375555556,0.5,0,0,0,0.5,0,1,0.3915,0.0558716
1,REU03,1,REU03_1,1,8.375833333,0.5,0,0,0,0.5,0,1,0.4653,0.07099816
1,REU03,1,REU03_1,1,10.37638889,0.5,0,0,0,0.5,0,1,0.5571,0.089814124
1,REU03,1,REU03_1,1,12.37666667,0.5,0,0,0,0.5,0,1,0.6214,0.102993498
1,REU03,1,REU03_1,1,14.37722222,0.5,0,0,0,0.5,0,1,0.6813,0.115271017
1,REU03,1,REU03_1,1,16.37777778,0.5,0,0,0,0.5,0,1,0.7518,0.129721186
1,REU03,1,REU03_1,1,18.37805556,0.5,0,0,0,0.5,0,1,0.8405,0.147901753
1,REU03,1,REU03_1,1,20.37861111,0.5,0,0,0,0.5,0,1,0.9086,0.161860001
1,REU03,1,REU03_1,1,22.37861111,0.5,0,0,0,0.5,0,1,0.9681,0.174055534
1,REU03,1,REU03_1,1,24.37888889,0.5,0,0,0,0.5,0,1,1.0525,0.191354743
1,REU03,1,REU03_1,1,26.37916667,0.5,0,0,0,0.5,0,1,1.1355,0.208366999
2,REU03,2,REU03_2,1,0,0.5,0,0.5,0,0,0,1,0.1627,0.01
2,REU03,2,REU03_2,1,2.375,0.5,0,0.5,0,0,0,1,0.3556,0.057018693
2,REU03,2,REU03_2,1,4.375277778,0.5,0,0.5,0,0,0,1,0.3881,0.064940454
2,REU03,2,REU03_2,1,6.375555556,0.5,0,0.5,0,0,0,1,0.4438,0.078517132
2,REU03,2,REU03_2,1,8.375833333,0.5,0,0.5,0,0,0,1,0.528,0.099040584
2,REU03,2,REU03_2,1,10.37638889,0.5,0,0.5,0,0,0,1,0.5973,0.115932214
2,REU03,2,REU03_2,1,12.37666667,0.5,0,0.5,0,0,0,1,0.6702,0.133701332
2,REU03,2,REU03_2,1,14.37722222,0.5,0,0.5,0,0,0,1,0.7229,0.146546771
2,REU03,2,REU03_2,1,16.37777778,0.5,0,0.5,0,0,0,1,0.8119,0.168240206
2,REU03,2,REU03_2,1,18.37805556,0.5,0,0.5,0,0,0,1,0.8813,0.185156211
2,REU03,2,REU03_2,1,20.37861111,0.5,0,0.5,0,0,0,1,0.9568,0.203559069
2,REU03,2,REU03_2,1,22.37861111,0.5,0,0.5,0,0,0,1,1.0014,0.214430162
2,REU03,2,REU03_2,1,24.37888889,0.5,0,0.5,0,0,0,1,1.1011,0.238731684
2,REU03,2,REU03_2,1,26.37916667,0.5,0,0.5,0,0,0,1,1.1874,0.259767005
3,REU03,3,REU03_3,1,0,0,0.5,0.5,0,0,1,0,0.1842,0.01
3,REU03,3,REU03_3,1,2.375,0,0.5,0.5,0,0,1,0,0.3254,0.028714122
3,REU03,3,REU03_3,1,4.375277778,0,0.5,0.5,0,0,1,0,0.3998,0.038574821
3,REU03,3,REU03_3,1,6.375555556,0,0.5,0.5,0,0,1,0,0.4621,0.046831831
3,REU03,3,REU03_3,1,8.375833333,0,0.5,0.5,0,0,1,0,0.5233,0.054943052
3,REU03,3,REU03_3,1,10.37638889,0,0.5,0.5,0,0,1,0,0.6422,0.070701615
3,REU03,3,REU03_3,1,12.37666667,0,0.5,0.5,0,0,1,0,0.8267,0.095154558
3,REU03,3,REU03_3,1,14.37722222,0,0.5,0.5,0,0,1,0,1.1001,0.131389976
3,REU03,3,REU03_3,1,16.37777778,0,0.5,0.5,0,0,1,0,1.3468,0.164086676
3,REU03,3,REU03_3,1,18.37805556,0,0.5,0.5,0,0,1,0,1.4859,0.182522472
3,REU03,3,REU03_3,1,20.37861111,0,0.5,0.5,0,0,1,0,1.5571,0.191959055
3,REU03,3,REU03_3,1,22.37861111,0,0.5,0.5,0,0,1,0,1.6079,0.198691898
3,REU03,3,REU03_3,1,24.37888889,0,0.5,0.5,0,0,1,0,1.6434,0.203396936
3,REU03,3,REU03_3,1,26.37916667,0,0.5,0.5,0,0,1,0,1.6726,0.207266995
4,REU03,4,REU03_4,1,0,0,0.33334825,0.33334825,0,0.33330351,1,1,0.1764,0.01
4,REU03,4,REU03_4,1,2.375,0,0.33334825,0.33334825,0,0.33330351,1,1,0.3459,0.046802008
4,REU03,4,REU03_4,1,4.375277778,0,0.33334825,0.33334825,0,0.33330351,1,1,0.4067,0.060002965
4,REU03,4,REU03_4,1,6.375555556,0,0.33334825,0.33334825,0,0.33330351,1,1,0.5275,0.086231181
4,REU03,4,REU03_4,1,8.375833333,0,0.33334825,0.33334825,0,0.33330351,1,1,0.7309,0.130393591
4,REU03,4,REU03_4,1,10.37638889,0,0.33334825,0.33334825,0,0.33330351,1,1,1.0167,0.192446771
4,REU03,4,REU03_4,1,12.37666667,0,0.33334825,0.33334825,0,0.33330351,1,1,1.2062,0.233591199
4,REU03,4,REU03_4,1,14.37722222,0,0.33334825,0.33334825,0,0.33330351,1,1,1.3166,0.257561357
4,REU03,4,REU03_4,1,16.37777778,0,0.33334825,0.33334825,0,0.33330351,1,1,1.3807,0.271478812
4,REU03,4,REU03_4,1,18.37805556,0,0.33334825,0.33334825,0,0.33330351,1,1,1.4336,0.282964513
4,REU03,4,REU03_4,1,20.37861111,0,0.33334825,0.33334825,0,0.33330351,1,1,1.4741,0.291757913
4,REU03,4,REU03_4,1,22.37861111,0,0.33334825,0.33334825,0,0.33330351,1,1,1.5258,0.302983068
4,REU03,4,REU03_4,1,24.37888889,0,0.33334825,0.33334825,0,0.33330351,1,1,1.5885,0.316596555
4,REU03,4,REU03_4,1,26.37916667,0,0.33334825,0.33334825,0,0.33330351,1,1,1.6335,0.326366999
5,REU03,5,REU03_5,1,0,0,0,0,1,0,1,1,0.167,0.01
5,REU03,5,REU03_5,1,2.375,0,0,0,1,0,1,1,0.3346,0.088696841
5,REU03,5,REU03_5,1,4.375277778,0,0,0,1,0,1,1,0.3934,0.116306473
5,REU03,5,REU03_5,1,6.375555556,0,0,0,1,0,1,1,0.4373,0.136919786
5,REU03,5,REU03_5,1,8.375833333,0,0,0,1,0,1,1,0.5204,0.17593952
5,REU03,5,REU03_5,1,10.37638889,0,0,0,1,0,1,1,0.6549,0.239094205
5,REU03,5,REU03_5,1,12.37666667,0,0,0,1,0,1,1,0.8375,0.324834319
5,REU03,5,REU03_5,1,14.37722222,0,0,0,1,0,1,1,1.0043,0.403155519
5,REU03,5,REU03_5,1,16.37777778,0,0,0,1,0,1,1,1.1342,0.464150267
5,REU03,5,REU03_5,1,18.37805556,0,0,0,1,0,1,1,1.2101,0.49978923
5,REU03,5,REU03_5,1,20.37861111,0,0,0,1,0,1,1,1.247,0.517115682
5,REU03,5,REU03_5,1,22.37861111,0,0,0,1,0,1,1,1.2914,0.537963771
5,REU03,5,REU03_5,1,24.37888889,0,0,0,1,0,1,1,1.3094,0.546415699
5,REU03,5,REU03_5,1,26.37916667,0,0,0,1,0,1,1,1.311,0.547166982
6,REU03,6,REU03_6,1,0,0.33331671,0,0.33336658,0,0.33331671,0,0,0.2092,0.01
6,REU03,6,REU03_6,1,2.375,0.33331671,0,0.33336658,0,0.33331671,0,0,0.3865,0.020491157
6,REU03,6,REU03_6,1,4.375277778,0.33331671,0,0.33336658,0,0.33331671,0,0,0.5044,0.02746751
6,REU03,6,REU03_6,1,6.375555556,0.33331671,0,0.33336658,0,0.33331671,0,0,0.5228,0.028556271
6,REU03,6,REU03_6,1,8.375833333,0.33331671,0,0.33336658,0,0.33331671,0,0,0.5399,0.029568108
6,REU03,6,REU03_6,1,10.37638889,0.33331671,0,0.33336658,0,0.33331671,0,0,0.558,0.030639117
6,REU03,6,REU03_6,1,12.37666667,0.33331671,0,0.33336658,0,0.33331671,0,0,0.5573,0.030597697
6,REU03,6,REU03_6,1,14.37722222,0.33331671,0,0.33336658,0,0.33331671,0,0,0.5981,0.033011906
6,REU03,6,REU03_6,1,16.37777778,0.33331671,0,0.33336658,0,0.33331671,0,0,0.6185,0.03421901
6,REU03,6,REU03_6,1,18.37805556,0.33331671,0,0.33336658,0,0.33331671,0,0,0.6433,0.03568647
6,REU03,6,REU03_6,1,20.37861111,0.33331671,0,0.33336658,0,0.33331671,0,0,0.6761,0.037627305
6,REU03,6,REU03_6,1,22.37861111,0.33331671,0,0.33336658,0,0.33331671,0,0,0.7754,0.043503063
6,REU03,6,REU03_6,1,24.37888889,0.33331671,0,0.33336658,0,0.33331671,0,0,0.838,0.047207216
6,REU03,6,REU03_6,1,26.37916667,0.33331671,0,0.33336658,0,0.33331671,0,0,0.9252,0.052366995
7,REU03,7,REU03_7,1,0,0.5,0,0,0.5,0,1,0,0.1922,0.01
7,REU03,7,REU03_7,1,2.375,0.5,0,0,0.5,0,1,0,0.309,0.025074479
7,REU03,7,REU03_7,1,4.375277778,0.5,0,0,0.5,0,1,0,0.422,0.039658522
7,REU03,7,REU03_7,1,6.375555556,0.5,0,0,0.5,0,1,0,0.4859,0.047905604
7,REU03,7,REU03_7,1,8.375833333,0.5,0,0,0.5,0,1,0,0.5783,0.059830963
7,REU03,7,REU03_7,1,10.37638889,0.5,0,0,0.5,0,1,0,0.7271,0.079035437
7,REU03,7,REU03_7,1,12.37666667,0.5,0,0,0.5,0,1,0,0.8594,0.096110382
7,REU03,7,REU03_7,1,14.37722222,0.5,0,0,0.5,0,1,0,0.9915,0.113159515
7,REU03,7,REU03_7,1,16.37777778,0.5,0,0,0.5,0,1,0,1.1203,0.129782742
7,REU03,7,REU03_7,1,18.37805556,0.5,0,0,0.5,0,1,0,1.2458,0.145980063
7,REU03,7,REU03_7,1,20.37861111,0.5,0,0,0.5,0,1,0,1.3475,0.159105702
7,REU03,7,REU03_7,1,22.37861111,0.5,0,0,0.5,0,1,0,1.4372,0.170682592
7,REU03,7,REU03_7,1,24.37888889,0.5,0,0,0.5,0,1,0,1.5091,0.179962173
7,REU03,7,REU03_7,1,26.37916667,0.5,0,0,0.5,0,1,0,1.5626,0.186867007
8,REU03,8,REU03_8,1,0,0,0,0,1,0,0,0,0.2043,0.01
8,REU03,8,REU03_8,1,2.375,0,0,0,1,0,0,0,0.3509,0.006377704
8,REU03,8,REU03_8,1,4.375277778,0,0,0,1,0,0,0,0.4621,0.003630096
8,REU03,8,REU03_8,1,6.375555556,0,0,0,1,0,0,0,0.5119,0.002399603
8,REU03,8,REU03_8,1,8.375833333,0,0,0,1,0,0,0,0.5158,0.002303239
8,REU03,8,REU03_8,1,10.37638889,0,0,0,1,0,0,0,0.5346,0.001838715
8,REU03,8,REU03_8,1,12.37666667,0,0,0,1,0,0,0,0.5491,0.001480439
8,REU03,8,REU03_8,1,14.37722222,0,0,0,1,0,0,0,0.6005,0.000210412
8,REU03,8,REU03_8,1,16.37777778,0,0,0,1,0,0,0,0.5937,0.000378431
8,REU03,8,REU03_8,1,18.37805556,0,0,0,1,0,0,0,0.6187,-0.000239287
8,REU03,8,REU03_8,1,20.37861111,0,0,0,1,0,0,0,0.5842,0.000613164
8,REU03,8,REU03_8,1,22.37861111,0,0,0,1,0,0,0,0.6148,-0.000142923
8,REU03,8,REU03_8,1,24.37888889,0,0,0,1,0,0,0,0.661,-0.001284465
8,REU03,8,REU03_8,1,26.37916667,0,0,0,1,0,0,0,0.6832,-0.001832998
9,REU03,9,REU03_9,1,0,0.3343113,0,0.33284435,0.33284435,0,0,0,0.176,0.01
9,REU03,9,REU03_9,1,2.375,0.3343113,0,0.33284435,0.33284435,0,0,0,0.3473,0.013538608
9,REU03,9,REU03_9,1,4.375277778,0.3343113,0,0.33284435,0.33284435,0,0,0,0.3835,0.014286405
9,REU03,9,REU03_9,1,6.375555556,0.3343113,0,0.33284435,0.33284435,0,0,0,0.4157,0.014951573
9,REU03,9,REU03_9,1,8.375833333,0.3343113,0,0.33284435,0.33284435,0,0,0,0.4283,0.015211856
9,REU03,9,REU03_9,1,10.37638889,0.3343113,0,0.33284435,0.33284435,0,0,0,0.4451,0.0155589
9,REU03,9,REU03_9,1,12.37666667,0.3343113,0,0.33284435,0.33284435,0,0,0,0.4447,0.015550637
9,REU03,9,REU03_9,1,14.37722222,0.3343113,0,0.33284435,0.33284435,0,0,0,0.4592,0.015850169
9,REU03,9,REU03_9,1,16.37777778,0.3343113,0,0.33284435,0.33284435,0,0,0,0.4768,0.016213738
9,REU03,9,REU03_9,1,18.37805556,0.3343113,0,0.33284435,0.33284435,0,0,0,0.5092,0.016883037
9,REU03,9,REU03_9,1,20.37861111,0.3343113,0,0.33284435,0.33284435,0,0,0,0.5426,0.017572994
9,REU03,9,REU03_9,1,22.37861111,0.3343113,0,0.33284435,0.33284435,0,0,0,0.5974,0.018705018
9,REU03,9,REU03_9,1,24.37888889,0.3343113,0,0.33284435,0.33284435,0,0,0,0.6419,0.019624271
9,REU03,9,REU03_9,1,26.37916667,0.3343113,0,0.33284435,0.33284435,0,0,0,0.7069,0.020967
10,REU03,10,REU03_10,1,0,0,0.5,0,0.5,0,1,0,0.1777,0.01
10,REU03,10,REU03_10,1,2.375,0,0.5,0,0.5,0,1,0,0.3102,0.029011937
10,REU03,10,REU03_10,1,4.375277778,0,0.5,0,0.5,0,1,0,0.3757,0.038410291
10,REU03,10,REU03_10,1,6.375555556,0,0.5,0,0.5,0,1,0,0.4256,0.045570258
10,REU03,10,REU03_10,1,8.375833333,0,0.5,0,0.5,0,1,0,0.4672,0.051539289
10,REU03,10,REU03_10,1,10.37638889,0,0.5,0,0.5,0,1,0,0.5587,0.064668287
10,REU03,10,REU03_10,1,12.37666667,0,0.5,0,0.5,0,1,0,0.6634,0.079691305
10,REU03,10,REU03_10,1,14.37722222,0,0.5,0,0.5,0,1,0,0.7907,0.097957113
10,REU03,10,REU03_10,1,16.37777778,0,0.5,0,0.5,0,1,0,0.9663,0.123153311
10,REU03,10,REU03_10,1,18.37805556,0,0.5,0,0.5,0,1,0,1.1528,0.149913509
10,REU03,10,REU03_10,1,20.37861111,0,0.5,0,0.5,0,1,0,1.3121,0.172770879
10,REU03,10,REU03_10,1,22.37861111,0,0.5,0,0.5,0,1,0,1.4236,0.188769604
10,REU03,10,REU03_10,1,24.37888889,0,0.5,0,0.5,0,1,0,1.493,0.198727554
10,REU03,10,REU03_10,1,26.37916667,0,0.5,0,0.5,0,1,0,1.533,0.204467007
12,REU03,12,REU03_12,1,0,0.5,0,0.5,0,0,1,0,0.184,0.01
12,REU03,12,REU03_12,1,2.375,0.5,0,0.5,0,0,1,0,0.3194,0.032556636
12,REU03,12,REU03_12,1,4.375277778,0.5,0,0.5,0,0,1,0,0.4097,0.047599947
12,REU03,12,REU03_12,1,6.375555556,0.5,0,0.5,0,0,1,0,0.4568,0.055446458
12,REU03,12,REU03_12,1,8.375833333,0.5,0,0.5,0,0,1,0,0.4988,0.062443347
12,REU03,12,REU03_12,1,10.37638889,0.5,0,0.5,0,0,1,0,0.5833,0.07652042
12,REU03,12,REU03_12,1,12.37666667,0.5,0,0.5,0,0,1,0,0.6712,0.091163909
12,REU03,12,REU03_12,1,14.37722222,0.5,0,0.5,0,0,1,0,0.7726,0.108056397
12,REU03,12,REU03_12,1,16.37777778,0.5,0,0.5,0,0,1,0,0.8692,0.124149241
12,REU03,12,REU03_12,1,18.37805556,0.5,0,0.5,0,0,1,0,0.939,0.135777404
12,REU03,12,REU03_12,1,20.37861111,0.5,0,0.5,0,0,1,0,1.0128,0.148071937
12,REU03,12,REU03_12,1,22.37861111,0.5,0,0.5,0,0,1,0,1.0971,0.162115692
12,REU03,12,REU03_12,1,24.37888889,0.5,0,0.5,0,0,1,0,1.2035,0.179841143
12,REU03,12,REU03_12,1,26.37916667,0.5,0,0.5,0,0,1,0,1.3045,0.196666994
13,REU03,13,REU03_13,1,0,0,0.33338688,0,0.33330656,0.33330656,1,1,0.1603,0.01
13,REU03,13,REU03_13,1,2.375,0,0.33338688,0,0.33330656,0.33330656,1,1,0.3461,0.050881162
13,REU03,13,REU03_13,1,4.375277778,0,0.33338688,0,0.33330656,0.33330656,1,1,0.4256,0.06837337
13,REU03,13,REU03_13,1,6.375555556,0,0.33338688,0,0.33330656,0.33330656,1,1,0.5119,0.087361768
13,REU03,13,REU03_13,1,8.375833333,0,0.33338688,0,0.33330656,0.33330656,1,1,0.6769,0.123666352
13,REU03,13,REU03_13,1,10.37638889,0,0.33338688,0,0.33330656,0.33330656,1,1,0.909,0.1747348
13,REU03,13,REU03_13,1,12.37666667,0,0.33338688,0,0.33330656,0.33330656,1,1,1.0945,0.215549953
13,REU03,13,REU03_13,1,14.37722222,0,0.33338688,0,0.33330656,0.33330656,1,1,1.2411,0.247806026
13,REU03,13,REU03_13,1,16.37777778,0,0.33338688,0,0.33330656,0.33330656,1,1,1.3158,0.264242101
13,REU03,13,REU03_13,1,18.37805556,0,0.33338688,0,0.33330656,0.33330656,1,1,1.3779,0.277905826
13,REU03,13,REU03_13,1,20.37861111,0,0.33338688,0,0.33330656,0.33330656,1,1,1.4129,0.285606799
13,REU03,13,REU03_13,1,22.37861111,0,0.33338688,0,0.33330656,0.33330656,1,1,1.4516,0.294121874
13,REU03,13,REU03_13,1,24.37888889,0,0.33338688,0,0.33330656,0.33330656,1,1,1.4776,0.299842596
13,REU03,13,REU03_13,1,26.37916667,0,0.33338688,0,0.33330656,0.33330656,1,1,1.4918,0.302966991
14,REU03,14,REU03_14,1,0,0.5,0,0,0,0.5,1,0,0.1707,0.01
14,REU03,14,REU03_14,1,2.375,0.5,0,0,0,0.5,1,0,0.3101,0.027824658
14,REU03,14,REU03_14,1,4.375277778,0.5,0,0,0,0.5,1,0,0.4257,0.042606082
14,REU03,14,REU03_14,1,6.375555556,0.5,0,0,0,0.5,1,0,0.4647,0.047592894
14,REU03,14,REU03_14,1,8.375833333,0.5,0,0,0,0.5,1,0,0.4924,0.05113481
14,REU03,14,REU03_14,1,10.37638889,0.5,0,0,0,0.5,1,0,0.5981,0.06465035
14,REU03,14,REU03_14,1,12.37666667,0.5,0,0,0,0.5,1,0,0.7241,0.080761591
14,REU03,14,REU03_14,1,14.37722222,0.5,0,0,0,0.5,1,0,0.8705,0.099481318
14,REU03,14,REU03_14,1,16.37777778,0.5,0,0,0,0.5,1,0,0.9949,0.115387971
14,REU03,14,REU03_14,1,18.37805556,0.5,0,0,0,0.5,1,0,1.124,0.131895599
14,REU03,14,REU03_14,1,20.37861111,0.5,0,0,0,0.5,1,0,1.2637,0.149758617
14,REU03,14,REU03_14,1,22.37861111,0.5,0,0,0,0.5,1,0,1.378,0.164373814
14,REU03,14,REU03_14,1,24.37888889,0.5,0,0,0,0.5,1,0,1.4594,0.174782186
14,REU03,14,REU03_14,1,26.37916667,0.5,0,0,0,0.5,1,0,1.5195,0.182466992
15,REU03,15,REU03_15,1,0,0,0,0,0,1,1,1,0.1817,0.01
15,REU03,15,REU03_15,1,2.375,0,0,0,0,1,1,1,0.3414,0.056337317
15,REU03,15,REU03_15,1,4.375277778,0,0,0,0,1,1,1,0.4273,0.081261396
15,REU03,15,REU03_15,1,6.375555556,0,0,0,0,1,1,1,0.5074,0.104502593
15,REU03,15,REU03_15,1,8.375833333,0,0,0,0,1,1,1,0.644,0.144137392
15,REU03,15,REU03_15,1,10.37638889,0,0,0,0,1,1,1,0.757,0.176924598
15,REU03,15,REU03_15,1,12.37666667,0,0,0,0,1,1,1,0.8213,0.195581388
15,REU03,15,REU03_15,1,14.37722222,0,0,0,0,1,1,1,0.9137,0.222391458
15,REU03,15,REU03_15,1,16.37777778,0,0,0,0,1,1,1,0.9246,0.225554117
15,REU03,15,REU03_15,1,18.37805556,0,0,0,0,1,1,1,0.9597,0.235738462
15,REU03,15,REU03_15,1,20.37861111,0,0,0,0,1,1,1,0.9441,0.231212087
15,REU03,15,REU03_15,1,22.37861111,0,0,0,0,1,1,1,0.946,0.231763376
15,REU03,15,REU03_15,1,24.37888889,0,0,0,0,1,1,1,0.9652,0.237334299
15,REU03,15,REU03_15,1,26.37916667,0,0,0,0,1,1,1,0.9436,0.23106701
16,REU03,16,REU03_16,1,0,0,0,0.5,0,0.5,0,1,0.2031,0.01
16,REU03,16,REU03_16,1,2.375,0,0,0.5,0,0.5,0,1,0.377,0.056457391
16,REU03,16,REU03_16,1,4.375277778,0,0,0.5,0,0.5,0,1,0.4402,0.073341273
16,REU03,16,REU03_16,1,6.375555556,0,0,0.5,0,0.5,0,1,0.492,0.087179644
16,REU03,16,REU03_16,1,8.375833333,0,0,0.5,0,0.5,0,1,0.5574,0.104651256
16,REU03,16,REU03_16,1,10.37638889,0,0,0.5,0,0.5,0,1,0.6429,0.127492584
16,REU03,16,REU03_16,1,12.37666667,0,0,0.5,0,0.5,0,1,0.7357,0.152284107
16,REU03,16,REU03_16,1,14.37722222,0,0,0.5,0,0.5,0,1,0.8054,0.170904465
16,REU03,16,REU03_16,1,16.37777778,0,0,0.5,0,0.5,0,1,0.8301,0.17750307
16,REU03,16,REU03_16,1,18.37805556,0,0,0.5,0,0.5,0,1,0.8899,0.193478642
16,REU03,16,REU03_16,1,20.37861111,0,0,0.5,0,0.5,0,1,0.893,0.194306807
16,REU03,16,REU03_16,1,22.37861111,0,0,0.5,0,0.5,0,1,0.9872,0.21947234
16,REU03,16,REU03_16,1,24.37888889,0,0,0.5,0,0.5,0,1,1.0888,0.246614784
16,REU03,16,REU03_16,1,26.37916667,0,0,0.5,0,0.5,0,1,1.1968,0.275466987
17,REU03,17,REU03_17,1,0,0.33349755,0.33349755,0,0.3330049,0,1,1,0.1603,0.01
17,REU03,17,REU03_17,1,2.375,0.33349755,0.33349755,0,0.3330049,0,1,1,0.249,0.045502755
17,REU03,17,REU03_17,1,4.375277778,0.33349755,0.33349755,0,0.3330049,0,1,1,0.2633,0.051226423
17,REU03,17,REU03_17,1,6.375555556,0.33349755,0.33349755,0,0.3330049,0,1,1,0.3217,0.074601405
17,REU03,17,REU03_17,1,8.375833333,0.33349755,0.33349755,0,0.3330049,0,1,1,0.4715,0.134559834
17,REU03,17,REU03_17,1,10.37638889,0.33349755,0.33349755,0,0.3330049,0,1,1,0.7502,0.246111332
17,REU03,17,REU03_17,1,12.37666667,0.33349755,0.33349755,0,0.3330049,0,1,1,1.0752,0.376194706
17,REU03,17,REU03_17,1,14.37722222,0.33349755,0.33349755,0,0.3330049,0,1,1,1.1441,0.403772382
17,REU03,17,REU03_17,1,16.37777778,0.33349755,0.33349755,0,0.3330049,0,1,1,1.1479,0.405293356
17,REU03,17,REU03_17,1,18.37805556,0.33349755,0.33349755,0,0.3330049,0,1,1,1.1582,0.409415999
17,REU03,17,REU03_17,1,20.37861111,0.33349755,0.33349755,0,0.3330049,0,1,1,1.1825,0.419142233
17,REU03,17,REU03_17,1,22.37861111,0.33349755,0.33349755,0,0.3330049,0,1,1,1.2348,0.44007565
17,REU03,17,REU03_17,1,24.37888889,0.33349755,0.33349755,0,0.3330049,0,1,1,1.2688,0.453684372
17,REU03,17,REU03_17,1,26.37916667,0.33349755,0.33349755,0,0.3330049,0,1,1,1.279,0.457766989
18,REU03,18,REU03_18,1,0,0,0,0,0.5,0.5,1,0,0.1662,0.01
18,REU03,18,REU03_18,1,2.375,0,0,0,0.5,0.5,1,0,0.2976,0.024813429
18,REU03,18,REU03_18,1,4.375277778,0,0,0,0.5,0.5,1,0,0.3482,0.030517839
18,REU03,18,REU03_18,1,6.375555556,0,0,0,0.5,0.5,1,0,0.4074,0.037191773
18,REU03,18,REU03_18,1,8.375833333,0,0,0,0.5,0.5,1,0,0.453,0.042332506
18,REU03,18,REU03_18,1,10.37638889,0,0,0,0.5,0.5,1,0,0.5224,0.050156341
18,REU03,18,REU03_18,1,12.37666667,0,0,0,0.5,0.5,1,0,0.5949,0.058329656
18,REU03,18,REU03_18,1,14.37722222,0,0,0,0.5,0.5,1,0,0.6632,0.066029483
18,REU03,18,REU03_18,1,16.37777778,0,0,0,0.5,0.5,1,0,0.7588,0.076806985
18,REU03,18,REU03_18,1,18.37805556,0,0,0,0.5,0.5,1,0,0.7819,0.079411172
18,REU03,18,REU03_18,1,20.37861111,0,0,0,0.5,0.5,1,0,0.8296,0.084788649
18,REU03,18,REU03_18,1,22.37861111,0,0,0,0.5,0.5,1,0,0.9122,0.094100592
18,REU03,18,REU03_18,1,24.37888889,0,0,0,0.5,0.5,1,0,0.9418,0.097437559
18,REU03,18,REU03_18,1,26.37916667,0,0,0,0.5,0.5,1,0,0.9394,0.097166994
19,REU03,19,REU03_19,1,0,1,0,0,0,0,0,0,0.1505,0.01
19,REU03,19,REU03_19,1,2.375,1,0,0,0,0,0,0,0.3345,0.02864346
19,REU03,19,REU03_19,1,4.375277778,1,0,0,0,0,0,0,0.4205,0.037357251
19,REU03,19,REU03_19,1,6.375555556,1,0,0,0,0,0,0,0.4351,0.038836569
19,REU03,19,REU03_19,1,8.375833333,1,0,0,0,0,0,0,0.475,0.042879363
19,REU03,19,REU03_19,1,10.37638889,1,0,0,0,0,0,0,0.4783,0.043213729
19,REU03,19,REU03_19,1,12.37666667,1,0,0,0,0,0,0,0.4998,0.045392177
19,REU03,19,REU03_19,1,14.37722222,1,0,0,0,0,0,0,0.5303,0.048482533
19,REU03,19,REU03_19,1,16.37777778,1,0,0,0,0,0,0,0.5625,0.051745138
19,REU03,19,REU03_19,1,18.37805556,1,0,0,0,0,0,0,0.6181,0.057378706
19,REU03,19,REU03_19,1,20.37861111,1,0,0,0,0,0,0,0.7714,0.072911545
19,REU03,19,REU03_19,1,22.37861111,1,0,0,0,0,0,0,0.9795,0.093996892
19,REU03,19,REU03_19,1,24.37888889,1,0,0,0,0,0,0,1.1692,0.113217894
19,REU03,19,REU03_19,1,26.37916667,1,0,0,0,0,0,0,1.297,0.126166993
20,REU03,20,REU03_20,1,0,0,1,0,0,0,0,0,0.1934,0.01
20,REU03,20,REU03_20,1,2.375,0,1,0,0,0,0,0,0.3667,0.031385181
20,REU03,20,REU03_20,1,4.375277778,0,1,0,0,0,0,0,0.4549,0.042269041
20,REU03,20,REU03_20,1,6.375555556,0,1,0,0,0,0,0,0.4896,0.046551014
20,REU03,20,REU03_20,1,8.375833333,0,1,0,0,0,0,0,0.5144,0.049611328
20,REU03,20,REU03_20,1,10.37638889,0,1,0,0,0,0,0,0.529,0.051412965
20,REU03,20,REU03_20,1,12.37666667,0,1,0,0,0,0,0,0.5439,0.053251621
20,REU03,20,REU03_20,1,14.37722222,0,1,0,0,0,0,0,0.5545,0.054559659
20,REU03,20,REU03_20,1,16.37777778,0,1,0,0,0,0,0,0.5843,0.058236972
20,REU03,20,REU03_20,1,18.37805556,0,1,0,0,0,0,0,0.6349,0.064481001
20,REU03,20,REU03_20,1,20.37861111,0,1,0,0,0,0,0,0.7002,0.072539006
20,REU03,20,REU03_20,1,22.37861111,0,1,0,0,0,0,0,0.8051,0.085483643
20,REU03,20,REU03_20,1,24.37888889,0,1,0,0,0,0,0,1.0507,0.115790628
20,REU03,20,REU03_20,1,26.37916667,0,1,0,0,0,0,0,1.292,0.145566994
21,REU03,21,REU03_21,1,0,0,0,0.5,0.5,0,1,0,0.2061,0.01
21,REU03,21,REU03_21,1,2.375,0,0,0.5,0.5,0,1,0,0.3207,0.03522497
21,REU03,21,REU03_21,1,4.375277778,0,0,0.5,0.5,0,1,0,0.4249,0.058160764
21,REU03,21,REU03_21,1,6.375555556,0,0,0.5,0.5,0,1,0,0.4795,0.070178943
21,REU03,21,REU03_21,1,8.375833333,0,0,0.5,0.5,0,1,0,0.5238,0.079929957
